week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,3.47,1.018,2.3235,2020-12-31
2,3.309,1.092,2.2513,2021-01-07
3,3.391,1.043,2.2061,2021-01-14
4,3.637,1.175,2.315,2021-01-21
5,3.356,0.974,2.2282,2021-01-28
6,3.333,0.951,2.1361,2021-02-04
7,3.21,0.902,2.1376,2021-02-11
8,3.169,0.818,2.0783,2021-02-18
9,3.522,0.737,2.1056,2021-02-25
10,3.369,0.917,2.0594,2021-03-04
11,3.341,0.84,2.1285,2021-03-11
12,3.035,0.859,1.9804,2021-03-18
13,3.159,0.675,1.9977,2021-03-25
14,3.29,0.718,1.9921,2021-04-01
15,3.118,0.769,1.976,2021-04-08
16,3.259,0.659,1.9225,2021-04-15
17,3.126,0.616,1.9842,2021-04-22
18,3.442,0.866,2.0301,2021-04-29
19,3.068,0.702,1.9511,2021-05-06
20,3.043,0.872,1.9876,2021-05-13
21,3.221,0.612,1.931,2021-05-20
22,3.102,0.731,1.9807,2021-05-27
23,3.351,0.699,2.0274,2021-06-03
24,4.304,0.827,2.1906,2021-06-10
25,3.463,1.098,2.3143,2021-06-17
26,3.336,1.099,2.2405,2021-06-24
27,3.517,1.063,2.3046,2021-07-01
28,3.834,1.331,2.5675,2021-07-08
29,4.355,1.53,2.7472,2021-07-15
30,3.908,1.558,2.644,2021-07-22
31,4.313,1.342,2.6612,2021-07-29
32,4.492,1.042,2.5794,2021-08-05
33,4.442,1.464,2.8974,2021-08-12
34,4.091,1.282,2.5165,2021-08-19
35,4.6,1.43,2.714,2021-08-26
36,4.314,1.411,2.6822,2021-09-02
37,4.456,1.412,2.8097,2021-09-09
38,4.523,0.983,2.4933,2021-09-16
39,4.26,1.304,2.4483,2021-09-23
40,3.83,1.337,2.4763,2021-09-30
41,3.34,0.947,2.2097,2021-10-07
42,3.341,1.021,2.1837,2021-10-14
43,3.382,0.998,2.1593,2021-10-21
44,3.546,1.001,2.2209,2021-10-28
45,3.246,0.837,2.1699,2021-11-04
46,3.667,1.146,2.2552,2021-11-11
47,3.333,1.054,2.1848,2021-11-18
48,3.389,1.037,2.1631,2021-11-25
49,3.78,1.126,2.3623,2021-12-02
50,3.848,0.986,2.4455,2021-12-09
51,3.536,0.887,2.3947,2021-12-16
52,3.602,1.117,2.3939,2021-12-23
53,3.475,0.942,2.3041,2021-12-30
54,3.427,1.073,2.2939,2022-01-06
55,3.32,1.21,2.2634,2022-01-13
56,3.292,0.914,2.2158,2022-01-20
57,3.382,0.939,2.2813,2022-01-27
58,3.352,0.939,2.1956,2022-02-03
59,3.386,1.05,2.1786,2022-02-10
60,3.38,0.879,2.1867,2022-02-17
61,3.297,0.874,2.1225,2022-02-24
62,3.187,0.896,2.1082,2022-03-03
63,3.288,0.859,2.0358,2022-03-10
64,3.472,0.787,2.0562,2022-03-17
65,3.35,0.553,2.013,2022-03-24
66,3.392,0.867,2.0895,2022-03-31
67,3.994,0.836,2.1383,2022-04-07
68,3.307,0.6,1.9298,2022-04-14
69,3.41,0.596,1.9243,2022-04-21
70,3.079,0.737,1.9195,2022-04-28
71,3.151,0.777,1.9561,2022-05-05
72,3.39,0.839,2.0394,2022-05-12
73,3.128,0.681,2.0706,2022-05-19
74,3.026,0.565,1.9638,2022-05-26
75,3.291,0.696,2.0965,2022-06-02
76,3.386,0.924,2.2137,2022-06-09
77,3.825,0.663,2.2167,2022-06-16
78,4.045,1.11,2.6076,2022-06-23
79,3.864,0.896,2.3539,2022-06-30
80,3.528,1.079,2.3695,2022-07-07
81,4.038,1.322,2.5684,2022-07-14
82,3.895,1.229,2.5427,2022-07-21
83,4.263,1.542,2.7534,2022-07-28
84,4.778,1.541,2.9738,2022-08-04
85,4.563,1.646,3.1336,2022-08-11
86,4.473,1.366,2.8351,2022-08-18
87,5.086,1.386,2.943,2022-08-25
88,5.554,2.166,3.703,2022-09-01
89,5.164,1.605,3.2475,2022-09-08
90,3.794,1.014,2.4601,2022-09-15
91,4.702,1.541,2.8595,2022-09-22
92,3.886,1.066,2.5693,2022-09-29
93,3.774,1.354,2.5951,2022-10-06
94,4.382,1.453,2.5051,2022-10-13
95,3.844,0.961,2.3309,2022-10-20
96,3.334,1.039,2.2451,2022-10-27
97,3.425,0.941,2.2477,2022-11-03
98,3.329,0.931,2.2333,2022-11-10
99,3.329,1.11,2.243,2022-11-17
100,3.523,0.904,2.1852,2022-11-24
101,3.543,0.969,2.3435,2022-12-01
