week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,3.528,1.051,2.3531,2020-12-31
2,3.405,1.052,2.288,2021-01-07
3,3.388,1.132,2.2259,2021-01-14
4,3.702,1.204,2.3357,2021-01-21
5,3.468,1.022,2.2699,2021-01-28
6,3.444,0.895,2.1591,2021-02-04
7,3.338,0.904,2.1823,2021-02-11
8,3.166,0.842,2.0987,2021-02-18
9,3.522,0.679,2.1299,2021-02-25
10,3.335,0.946,2.0866,2021-03-04
11,3.376,0.851,2.1472,2021-03-11
12,3.139,0.865,2.0028,2021-03-18
13,3.327,0.724,2.0244,2021-03-25
14,3.182,0.716,2.0073,2021-04-01
15,3.213,0.774,1.996,2021-04-08
16,3.262,0.686,1.9508,2021-04-15
17,3.06,0.613,2.0025,2021-04-22
18,3.526,0.959,2.0522,2021-04-29
19,3.13,0.7,1.9777,2021-05-06
20,3.071,0.898,2.0188,2021-05-13
21,3.235,0.587,1.9499,2021-05-20
22,3.194,0.719,2.0059,2021-05-27
23,3.195,0.718,2.048,2021-06-03
24,4.408,0.814,2.2102,2021-06-10
25,3.495,1.124,2.3256,2021-06-17
26,3.432,1.072,2.2863,2021-06-24
27,3.544,1.122,2.319,2021-07-01
28,4.058,1.366,2.5847,2021-07-08
29,4.568,1.52,2.7789,2021-07-15
30,4.161,1.559,2.6767,2021-07-22
31,4.499,1.292,2.7003,2021-07-29
32,4.468,1.073,2.6087,2021-08-05
33,4.565,1.478,2.9308,2021-08-12
34,4.258,1.291,2.5558,2021-08-19
35,4.534,1.486,2.7377,2021-08-26
36,4.462,1.481,2.7136,2021-09-02
37,4.679,1.46,2.841,2021-09-09
38,4.658,0.947,2.5087,2021-09-16
39,4.316,1.353,2.4846,2021-09-23
40,3.844,1.266,2.5075,2021-09-30
41,3.323,0.958,2.2354,2021-10-07
42,3.344,1.022,2.2094,2021-10-14
43,3.266,1.011,2.1873,2021-10-21
44,3.475,1.068,2.2439,2021-10-28
45,3.348,0.908,2.1958,2021-11-04
46,3.79,1.139,2.2721,2021-11-11
47,3.362,1.044,2.2192,2021-11-18
48,3.414,1.07,2.1916,2021-11-25
49,4.076,1.131,2.3922,2021-12-02
50,3.744,0.929,2.473,2021-12-09
51,3.791,0.972,2.4317,2021-12-16
52,3.659,1.119,2.4229,2021-12-23
53,3.66,0.895,2.3334,2021-12-30
54,3.545,1.067,2.3148,2022-01-06
55,3.395,1.205,2.2822,2022-01-13
56,3.47,0.947,2.2557,2022-01-20
57,3.533,0.955,2.318,2022-01-27
58,3.356,0.919,2.2113,2022-02-03
59,3.388,1.075,2.2259,2022-02-10
60,3.43,0.913,2.2014,2022-02-17
61,3.295,0.868,2.1521,2022-02-24
62,3.267,0.925,2.1186,2022-03-03
63,3.256,0.86,2.0531,2022-03-10
64,3.636,0.793,2.0869,2022-03-17
65,3.307,0.608,2.0448,2022-03-24
66,3.359,0.93,2.1164,2022-03-31
67,4.102,0.823,2.1677,2022-04-07
68,3.15,0.589,1.9502,2022-04-14
69,3.327,0.628,1.9474,2022-04-21
70,3.145,0.684,1.945,2022-04-28
71,3.107,0.823,1.966,2022-05-05
72,3.476,0.835,2.0707,2022-05-12
73,3.316,0.695,2.1011,2022-05-19
74,3.202,0.558,1.9932,2022-05-26
75,3.217,0.715,2.1184,2022-06-02
76,3.468,0.958,2.2403,2022-06-09
77,3.814,0.694,2.2285,2022-06-16
78,4.097,1.12,2.6359,2022-06-23
79,3.815,0.847,2.3899,2022-06-30
80,3.493,1.021,2.3977,2022-07-07
81,4.227,1.302,2.6059,2022-07-14
82,3.908,1.234,2.5819,2022-07-21
83,4.267,1.581,2.795,2022-07-28
84,5.013,1.495,3.0069,2022-08-04
85,4.828,1.747,3.171,2022-08-11
86,4.408,1.451,2.8664,2022-08-18
87,5.156,1.409,2.9818,2022-08-25
88,5.569,2.234,3.7337,2022-09-01
89,5.256,1.668,3.2823,2022-09-08
90,3.713,1.01,2.4827,2022-09-15
91,4.851,1.484,2.9034,2022-09-22
92,4.057,1.129,2.5958,2022-09-29
93,3.76,1.336,2.6187,2022-10-06
94,4.524,1.409,2.5367,2022-10-13
95,3.841,0.979,2.3812,2022-10-20
96,3.432,1.043,2.2677,2022-10-27
97,3.399,0.965,2.2814,2022-11-03
98,3.425,0.958,2.2623,2022-11-10
99,3.405,1.088,2.2799,2022-11-17
100,3.426,0.899,2.2069,2022-11-24
101,3.598,1.063,2.3601,2022-12-01
102,3.851,0.953,2.5042,2022-12-08
103,3.636,1.187,2.5065,2022-12-15
104,3.412,0.999,2.3451,2022-12-22
105,3.545,1.34,2.4204,2022-12-29
106,3.734,0.884,2.4029,2023-01-05
107,3.553,1.164,2.4551,2023-01-12
108,3.441,0.978,2.3803,2023-01-19
109,3.609,1.141,2.3752,2023-01-26
110,3.483,0.825,2.2673,2023-02-02
111,3.471,0.798,2.2516,2023-02-09
112,3.462,0.874,2.2817,2023-02-16
113,3.659,0.845,2.42,2023-02-23
114,3.438,0.875,2.2339,2023-03-02
115,3.367,0.986,2.2535,2023-03-09
116,3.321,0.704,2.1801,2023-03-16
117,3.303,0.71,2.1043,2023-03-23
118,3.284,0.482,2.0384,2023-03-30
119,3.18,0.471,1.9659,2023-04-06
120,3.092,0.642,2.0663,2023-04-13
121,3.113,0.554,1.9885,2023-04-20
122,3.061,0.569,1.9754,2023-04-27
123,3.01,0.388,1.9167,2023-05-04
124,3.17,0.608,2.0294,2023-05-11
125,3.24,0.536,2.1419,2023-05-18
126,3.633,0.693,2.023,2023-05-25
127,3.454,0.335,2.0221,2023-06-01
128,3.35,0.829,2.099,2023-06-08
129,3.427,0.834,2.1272,2023-06-15
130,3.228,0.495,1.9867,2023-06-22
131,3.371,0.756,2.1185,2023-06-29
132,4.006,0.634,2.2183,2023-07-06
133,4.332,1.213,2.7229,2023-07-13
134,4.582,1.286,2.7725,2023-07-20
135,4.463,1.522,2.8811,2023-07-27
136,4.088,1.194,2.6769,2023-08-03
137,4.296,1.173,2.7299,2023-08-10
138,4.061,1.35,2.6739,2023-08-17
139,4.957,1.065,2.8154,2023-08-24
140,4.012,0.916,2.6463,2023-08-31
141,4.745,1.337,2.9192,2023-09-07
142,3.699,1.104,2.4581,2023-09-14
143,3.644,0.74,2.3683,2023-09-21
144,3.682,0.878,2.2714,2023-09-28
145,4.133,1.166,2.5187,2023-10-05
146,3.909,0.75,2.3376,2023-10-12
147,3.755,0.721,2.4095,2023-10-19
148,3.471,0.745,2.229,2023-10-26
149,3.481,0.958,2.2683,2023-11-02
150,3.447,0.84,2.2674,2023-11-09
151,3.503,1.093,2.2907,2023-11-16
152,3.414,0.827,2.2216,2023-11-23
153,3.554,0.895,2.3682,2023-11-30
154,3.649,1.059,2.3954,2023-12-07
155,3.667,1.226,2.4081,2023-12-14
156,3.4,1.197,2.3082,2023-12-21
157,3.465,1.241,2.3142,2023-12-28
158,3.63,1.032,2.4229,2024-01-04
159,3.443,1.088,2.3785,2024-01-11
160,3.463,1.301,2.402,2024-01-18
161,3.353,0.948,2.2083,2024-01-25
162,3.625,0.901,2.4385,2024-02-01
163,3.465,0.902,2.2765,2024-02-08
164,3.328,0.749,2.2494,2024-02-15
165,3.339,0.924,2.2302,2024-02-22
166,3.294,1.037,2.217,2024-02-29
167,3.341,0.685,2.1087,2024-03-07
168,3.119,0.615,2.0757,2024-03-14
169,3.013,0.816,2.0582,2024-03-21
170,3.052,0.785,2.0821,2024-03-28
171,3.374,0.662,2.0225,2024-04-04
172,3.13,0.672,2.0127,2024-04-11
173,3.066,0.65,2.0325,2024-04-18
174,3.156,0.665,2.0152,2024-04-25
175,3.156,0.566,1.9976,2024-05-02
176,3.054,0.654,2.0036,2024-05-09
177,3.171,0.438,1.9827,2024-05-16
178,3.151,0.48,1.9563,2024-05-23
179,3.037,0.579,2.0054,2024-05-30
180,3.2,0.745,2.0859,2024-06-06
181,3.274,0.506,2.0487,2024-06-13
182,4.019,0.952,2.493,2024-06-20
183,3.732,0.861,2.3848,2024-06-27
184,4.007,1.161,2.5473,2024-07-04
185,3.799,1.194,2.5458,2024-07-11
186,4.612,1.421,2.7831,2024-07-18
187,4.625,1.08,2.7209,2024-07-25
188,4.735,1.437,2.9213,2024-08-01
189,4.85,1.316,2.8867,2024-08-08
190,4.959,1.218,2.8861,2024-08-15
191,4.291,1.054,2.6725,2024-08-22
192,4.886,1.186,2.7081,2024-08-29
193,5.926,1.608,3.5771,2024-09-05
194,3.439,1.19,2.4327,2024-09-12
195,3.576,1.007,2.36,2024-09-19
196,3.78,0.75,2.3389,2024-09-26
197,3.917,1.129,2.527,2024-10-03
198,3.612,0.967,2.4101,2024-10-10
199,3.858,0.932,2.3576,2024-10-17
200,3.676,1.134,2.3703,2024-10-24
201,3.503,1.051,2.3376,2024-10-31
202,3.365,0.968,2.2303,2024-11-08
203,3.361,1.046,2.3306,2024-11-15
204,3.326,1.149,2.3242,2024-11-22
205,3.448,0.99,2.3309,2024-11-29
206,3.512,1.057,2.4028,2024-12-06
207,3.626,1.206,2.4647,2024-12-13
208,3.616,1.075,2.4054,2024-12-20
209,3.465,1.244,2.4098,2024-12-27
210,3.637,1.172,2.4426,2025-01-03
211,3.472,0.94,2.3836,2025-01-10
212,3.587,0.952,2.3618,2025-01-17
213,3.523,1.123,2.4328,2025-01-24
214,3.447,0.988,2.3559,2025-01-31
215,3.622,0.925,2.4536,2025-02-07
216,3.332,0.849,2.2318,2025-02-14
217,3.419,0.975,2.1878,2025-02-21
218,3.439,1.063,2.2714,2025-02-28
219,3.473,0.856,2.3618,2025-03-07
220,3.468,0.886,2.1905,2025-03-14
221,3.362,0.772,2.0956,2025-03-21
222,3.3,0.922,2.1601,2025-03-28
223,3.275,0.649,2.0411,2025-04-04
224,3.299,0.741,2.1171,2025-04-11
225,3.045,0.746,2.0065,2025-04-18
226,3.104,0.79,2.0384,2025-04-25
227,3.291,0.905,2.2125,2025-05-02
228,3.719,0.783,2.1617,2025-05-09
229,3.418,1.061,2.1951,2025-05-16
230,3.174,0.863,2.1549,2025-05-23
231,3.338,1.262,2.4109,2025-05-30
232,3.215,1.07,2.2417,2025-06-06
233,3.744,1.028,2.3642,2025-06-13
234,3.315,0.719,2.2055,2025-06-20
235,3.713,0.999,2.4062,2025-06-27
236,3.969,0.875,2.4619,2025-07-04
237,3.623,0.977,2.5144,2025-07-11
238,3.708,1.091,2.5364,2025-07-18
239,3.637,0.903,2.427,2025-07-25
240,4.486,1.066,2.6313,2025-08-01
241,3.92,1.424,2.7095,2025-08-08
242,4.563,1.1,2.7185,2025-08-15
243,4.688,1.814,3.2031,2025-08-22
244,5.136,1.726,3.2599,2025-08-29
245,4.434,1.599,2.922,2025-09-05
246,5.052,1.408,2.9274,2025-09-12
247,4.435,1.677,2.9578,2025-09-19
248,3.844,1.208,2.6481,2025-09-26
249,3.65,1.035,2.4964,2025-10-03
250,3.831,1.294,2.5109,2025-10-10
251,3.656,1.295,2.3823,2025-10-17
252,3.678,1.193,2.4667,2025-10-24
253,3.463,1.155,2.5178,2025-10-31
254,3.584,1.079,2.4747,2025-11-07
255,3.45,1.376,2.4447,2025-11-14
256,3.494,1.175,2.4156,2025-11-21
257,3.717,1.178,2.3828,2025-11-28
258,3.743,1.115,2.4896,2025-12-05
259,3.537,1.362,2.5249,2025-12-12
260,3.516,1.493,2.5413,2025-12-19
261,3.483,1.571,2.4977,2025-12-26
262,3.423,1.518,2.5515,2026-01-02
263,3.371,1.438,2.5389,2026-01-09
264,3.377,1.485,2.5198,2026-01-16
265,3.321,1.751,2.541,2026-01-23
