week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.564,2.101,7.6432,2020-12-31
2,18.624,2.253,7.7758,2021-01-07
3,18.479,2.151,7.7891,2021-01-14
4,18.206,2.425,7.8708,2021-01-21
5,17.919,2.009,7.6919,2021-01-28
6,18.324,1.963,7.605,2021-02-04
7,18.196,1.861,7.5987,2021-02-11
8,18.362,1.689,7.4891,2021-02-18
9,18.375,1.521,7.5402,2021-02-25
10,17.98,1.893,7.4994,2021-03-04
11,18.724,1.709,7.5609,2021-03-11
12,18.551,1.773,7.3949,2021-03-18
13,18.123,1.394,7.3993,2021-03-25
14,17.984,1.481,7.3909,2021-04-01
15,18.585,1.587,7.3864,2021-04-08
16,18.417,1.36,7.2819,2021-04-15
17,18.591,1.27,7.4095,2021-04-22
18,18.756,1.786,7.4646,2021-04-29
19,18.473,1.448,7.3329,2021-05-06
20,18.679,1.798,7.3893,2021-05-13
21,18.409,1.263,7.2876,2021-05-20
22,18.324,1.508,7.3799,2021-05-27
23,18.794,1.442,7.4336,2021-06-03
24,18.61,1.706,7.6538,2021-06-10
25,18.665,2.214,7.858,2021-06-17
26,18.738,2.179,7.7366,2021-06-24
27,18.942,2.193,7.8486,2021-07-01
28,18.897,2.448,8.2493,2021-07-08
29,19.562,2.606,8.4433,2021-07-15
30,19.74,2.574,8.3757,2021-07-22
31,19.086,2.268,8.3185,2021-07-29
32,19.2,2.151,8.2209,2021-08-05
33,19.354,2.686,8.6613,2021-08-12
34,19.098,2.44,8.1278,2021-08-19
35,19.532,2.656,8.4151,2021-08-26
36,19.06,2.562,8.3937,2021-09-02
37,19.232,2.762,8.5765,2021-09-09
38,19.268,2.029,8.0882,2021-09-16
39,18.277,2.534,8.0724,2021-09-23
40,18.803,2.462,8.0843,2021-09-30
41,18.438,1.954,7.7282,2021-10-07
42,18.847,2.107,7.7071,2021-10-14
43,18.379,2.06,7.6571,2021-10-21
44,18.463,2.066,7.7626,2021-10-28
45,18.345,1.727,7.6962,2021-11-04
46,18.224,2.235,7.8026,2021-11-11
47,18.238,2.174,7.7043,2021-11-18
48,18.425,2.14,7.6482,2021-11-25
49,18.665,2.228,7.9639,2021-12-02
50,18.558,2.034,8.04,2021-12-09
51,18.577,1.83,7.9448,2021-12-16
52,18.445,2.304,7.9724,2021-12-23
53,18.652,1.944,7.7449,2021-12-30
54,18.345,2.214,7.8976,2022-01-06
55,18.512,2.344,7.825,2022-01-13
56,18.775,1.886,7.7141,2022-01-20
57,18.363,1.938,7.7897,2022-01-27
58,19.002,1.938,7.6686,2022-02-03
59,17.97,2.144,7.6314,2022-02-10
60,18.166,1.813,7.6542,2022-02-17
61,18.579,1.804,7.5335,2022-02-24
62,18.74,1.849,7.5505,2022-03-03
63,18.676,1.722,7.409,2022-03-10
64,18.147,1.624,7.4445,2022-03-17
65,18.31,1.142,7.3866,2022-03-24
66,18.905,1.788,7.5733,2022-03-31
67,18.939,1.725,7.5602,2022-04-07
68,18.415,1.237,7.2765,2022-04-14
69,18.137,1.23,7.2595,2022-04-21
70,18.844,1.521,7.2592,2022-04-28
71,18.128,1.603,7.3259,2022-05-05
72,18.568,1.731,7.4376,2022-05-12
73,18.116,1.405,7.5195,2022-05-19
74,18.315,1.165,7.3292,2022-05-26
75,19.054,1.437,7.502,2022-06-02
76,18.589,1.907,7.7209,2022-06-09
77,19.686,1.368,7.7339,2022-06-16
78,19.659,2.29,8.2463,2022-06-23
79,18.704,1.774,7.889,2022-06-30
80,19.071,2.227,7.9012,2022-07-07
81,19.294,2.607,8.1745,2022-07-14
82,19.61,2.369,8.1657,2022-07-21
83,19.484,2.72,8.4323,2022-07-28
84,19.807,2.79,8.7806,2022-08-04
85,20.05,3.005,8.9702,2022-08-11
86,19.604,2.605,8.5598,2022-08-18
87,19.97,2.694,8.6924,2022-08-25
88,20.648,3.336,9.7554,2022-09-01
89,19.915,2.832,9.157,2022-09-08
90,19.477,2.092,8.0422,2022-09-15
91,19.319,2.62,8.615,2022-09-22
92,19.002,2.2,8.2249,2022-09-29
93,19.32,2.674,8.2902,2022-10-06
94,19.247,2.337,8.1565,2022-10-13
95,18.453,1.983,7.8352,2022-10-20
96,18.591,2.144,7.8054,2022-10-27
97,18.599,1.942,7.8292,2022-11-03
98,18.127,1.921,7.726,2022-11-10
99,18.892,2.291,7.775,2022-11-17
100,18.835,1.866,7.6783,2022-11-24
101,18.772,2.0,7.9245,2022-12-01
102,18.505,1.945,8.047,2022-12-08
103,18.696,2.343,8.0702,2022-12-15
104,18.499,2.155,7.835,2022-12-22
105,18.69,2.407,7.9862,2022-12-29
106,18.967,1.779,7.9436,2023-01-05
107,18.626,2.546,8.0201,2023-01-12
108,18.516,2.0,7.9176,2023-01-19
109,19.004,2.295,7.9346,2023-01-26
110,18.423,1.767,7.7445,2023-02-02
111,18.796,1.595,7.6968,2023-02-09
112,18.384,1.77,7.7307,2023-02-16
113,18.807,1.724,7.9815,2023-02-23
114,19.019,1.795,7.696,2023-03-02
115,18.464,1.52,7.6778,2023-03-09
116,18.495,1.274,7.6896,2023-03-16
117,18.828,1.275,7.4952,2023-03-23
118,18.844,0.937,7.4131,2023-03-30
119,18.389,0.933,7.2979,2023-04-06
120,18.59,1.051,7.5063,2023-04-13
121,18.645,1.1,7.3724,2023-04-20
122,18.467,1.094,7.3627,2023-04-27
123,18.276,0.815,7.2634,2023-05-04
124,18.378,1.22,7.4029,2023-05-11
125,19.039,1.036,7.6085,2023-05-18
126,18.356,1.188,7.3991,2023-05-25
127,18.832,0.665,7.437,2023-06-01
128,18.482,1.595,7.5559,2023-06-08
129,18.41,1.645,7.5274,2023-06-15
130,18.553,0.996,7.333,2023-06-22
131,18.997,1.505,7.5531,2023-06-29
132,19.131,1.29,7.6541,2023-07-06
133,20.765,2.347,8.3576,2023-07-13
134,20.248,2.621,8.4184,2023-07-20
135,19.407,2.807,8.6129,2023-07-27
136,19.41,2.287,8.2721,2023-08-03
137,19.211,2.284,8.3585,2023-08-10
138,19.672,2.6,8.3455,2023-08-17
139,20.064,2.217,8.4825,2023-08-24
140,20.315,1.896,8.2608,2023-08-31
141,19.861,2.756,8.6327,2023-09-07
142,18.736,2.089,8.0249,2023-09-14
143,18.739,1.584,7.8945,2023-09-21
144,18.862,1.697,7.7489,2023-09-28
145,18.932,2.257,8.056,2023-10-05
146,18.629,1.511,7.7864,2023-10-12
147,18.566,1.381,7.9069,2023-10-19
148,18.961,1.475,7.6978,2023-10-26
149,18.259,2.076,7.7723,2023-11-02
150,18.408,1.735,7.7811,2023-11-09
151,18.482,2.258,7.7772,2023-11-16
152,19.156,1.687,7.7003,2023-11-23
153,18.702,1.82,7.8697,2023-11-30
154,19.139,2.186,7.915,2023-12-07
155,18.427,2.488,7.9868,2023-12-14
156,18.504,2.403,7.8606,2023-12-21
157,18.498,2.338,7.8263,2023-12-28
158,18.778,2.039,7.9637,2024-01-04
159,18.723,2.113,7.8911,2024-01-11
160,18.731,2.454,8.0069,2024-01-18
161,19.186,1.803,7.6616,2024-01-25
162,18.654,1.85,8.0432,2024-02-01
163,18.379,1.812,7.74,2024-02-08
164,19.183,1.552,7.7511,2024-02-15
165,18.213,1.855,7.6795,2024-02-22
166,18.496,1.892,7.7309,2024-02-29
167,18.903,1.148,7.4311,2024-03-07
168,18.279,1.301,7.4997,2024-03-14
169,18.581,1.523,7.4983,2024-03-21
170,18.306,1.362,7.5405,2024-03-28
171,18.483,1.109,7.3391,2024-04-04
172,18.445,1.294,7.3584,2024-04-11
173,18.101,1.243,7.452,2024-04-18
174,18.559,1.126,7.4086,2024-04-25
175,18.072,1.022,7.3425,2024-05-02
176,18.481,1.155,7.3645,2024-05-09
177,18.222,0.911,7.3467,2024-05-16
178,18.676,1.006,7.3327,2024-05-23
179,18.269,1.137,7.3772,2024-05-30
180,18.813,1.336,7.5284,2024-06-06
181,19.159,1.037,7.456,2024-06-13
182,19.394,1.851,8.0295,2024-06-20
183,19.265,1.707,7.8438,2024-06-27
184,19.652,2.265,8.0845,2024-07-04
185,19.287,2.333,8.0963,2024-07-11
186,19.921,2.79,8.413,2024-07-18
187,19.916,2.208,8.2985,2024-07-25
188,20.272,2.704,8.5992,2024-08-01
189,19.526,2.706,8.5696,2024-08-08
190,20.115,2.344,8.6073,2024-08-15
191,19.345,2.193,8.2444,2024-08-22
192,19.805,2.345,8.3279,2024-08-29
193,20.946,2.731,9.515,2024-09-05
194,19.2,2.083,8.0204,2024-09-12
195,18.747,2.071,7.9151,2024-09-19
196,18.735,1.532,7.8278,2024-09-26
197,19.127,2.255,8.0884,2024-10-03
198,18.766,1.911,7.9766,2024-10-10
199,18.801,1.926,7.842,2024-10-17
200,18.514,2.277,7.9495,2024-10-24
201,18.635,2.173,9.0103,2024-10-31
202,18.529,1.858,7.6483,2024-11-08
203,18.783,2.242,7.8587,2024-11-15
204,18.37,2.27,7.8269,2024-11-22
205,18.162,1.955,7.8274,2024-11-29
206,18.83,2.17,7.9578,2024-12-06
207,18.613,2.447,8.0178,2024-12-13
208,18.174,2.227,7.9739,2024-12-20
209,19.226,2.43,7.9923,2024-12-27
210,18.432,2.475,8.0046,2025-01-03
211,18.807,1.801,7.9354,2025-01-10
212,19.278,1.976,7.9054,2025-01-17
213,19.369,2.195,7.9597,2025-01-24
214,18.945,1.956,7.8635,2025-01-31
215,18.979,1.848,8.039,2025-02-07
216,18.471,1.753,7.6601,2025-02-14
217,18.461,1.822,7.6698,2025-02-21
218,18.739,1.814,7.7636,2025-02-28
219,18.339,1.573,8.9703,2025-03-07
220,18.513,1.512,7.6532,2025-03-14
221,18.811,1.534,7.5551,2025-03-21
222,18.412,1.551,7.6485,2025-03-28
223,18.616,1.401,7.3975,2025-04-04
224,18.573,1.412,7.5247,2025-04-11
225,18.313,1.298,7.4222,2025-04-18
226,18.456,1.446,7.4267,2025-04-25
227,18.48,1.762,7.722,2025-05-02
228,18.622,1.415,7.5908,2025-05-09
229,18.7,1.833,7.6716,2025-05-16
230,18.513,1.433,7.6198,2025-05-23
231,18.747,2.206,8.0222,2025-05-30
232,18.94,1.665,7.7938,2025-06-06
233,18.696,1.888,7.8091,2025-06-13
234,18.621,1.416,7.6526,2025-06-20
235,19.237,1.946,7.9167,2025-06-27
236,19.425,1.846,8.0217,2025-07-04
237,19.066,1.694,8.1473,2025-07-11
238,19.044,1.875,8.1491,2025-07-18
239,18.956,1.601,7.9647,2025-07-25
240,19.115,2.226,8.2063,2025-08-01
241,18.946,2.479,8.338,2025-08-08
242,19.356,2.186,8.3641,2025-08-15
243,19.906,3.097,9.0678,2025-08-22
244,20.666,2.999,9.1267,2025-08-29
245,19.788,2.783,8.6108,2025-09-05
246,20.179,2.589,8.6928,2025-09-12
247,19.654,2.891,8.6492,2025-09-19
248,18.992,2.492,8.2879,2025-09-26
249,18.675,2.082,8.1307,2025-10-03
250,18.68,2.412,8.1542,2025-10-10
251,19.311,2.403,7.8965,2025-10-17
252,19.513,2.236,8.0552,2025-10-24
253,18.68,2.455,9.4393,2025-10-31
254,19.584,2.292,8.0796,2025-11-07
255,18.555,2.374,8.0816,2025-11-14
256,18.667,2.534,8.0045,2025-11-21
257,18.477,2.39,7.9544,2025-11-28
258,18.807,2.287,8.0672,2025-12-05
259,18.386,2.59,8.1741,2025-12-12
260,18.597,2.395,8.2398,2025-12-19
