week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,10.709,1.952,5.0369,2020-12-31
2,10.423,1.953,5.1337,2021-01-07
3,10.31,1.985,5.0683,2021-01-14
4,10.355,2.222,5.2034,2021-01-21
5,10.876,1.897,5.1032,2021-01-28
6,10.583,1.662,4.9399,2021-02-04
7,10.379,1.678,5.004,2021-02-11
8,10.61,1.563,4.8456,2021-02-18
9,10.445,1.26,4.897,2021-02-25
10,10.87,1.756,4.85,2021-03-04
11,10.532,1.432,4.9064,2021-03-11
12,10.363,1.606,4.7252,2021-03-18
13,10.575,1.344,4.754,2021-03-25
14,10.773,1.329,4.7457,2021-04-01
15,10.611,1.437,4.7476,2021-04-08
16,10.385,1.274,4.6638,2021-04-15
17,10.553,1.139,4.7588,2021-04-22
18,10.762,1.76,4.8202,2021-04-29
19,10.617,1.299,4.7151,2021-05-06
20,10.584,1.668,4.7957,2021-05-13
21,10.417,1.091,4.6482,2021-05-20
22,10.578,1.334,4.7412,2021-05-27
23,10.684,1.334,4.7998,2021-06-03
24,11.584,1.511,4.9966,2021-06-10
25,10.851,2.088,5.1622,2021-06-17
26,10.87,1.992,5.0955,2021-06-24
27,10.723,2.076,5.1418,2021-07-01
28,11.143,2.277,5.4924,2021-07-08
29,11.723,2.382,5.7438,2021-07-15
30,11.472,2.357,5.6268,2021-07-22
31,11.046,2.107,5.623,2021-07-29
32,12.157,1.994,5.5228,2021-08-05
33,11.631,2.383,5.9334,2021-08-12
34,10.977,2.327,5.4454,2021-08-19
35,11.611,2.355,5.6821,2021-08-26
36,11.229,2.34,5.6519,2021-09-02
37,11.36,2.485,5.8081,2021-09-09
38,11.512,1.758,5.3884,2021-09-16
39,10.654,2.313,5.4053,2021-09-23
40,11.013,2.213,5.4092,2021-09-30
41,10.519,1.778,5.0699,2021-10-07
42,10.359,1.898,5.0172,2021-10-14
43,10.242,1.878,5.001,2021-10-21
44,10.751,1.984,5.0647,2021-10-28
45,10.503,1.687,5.0292,2021-11-04
46,10.492,1.985,5.112,2021-11-11
47,10.28,1.938,5.0612,2021-11-18
48,10.441,1.986,4.9969,2021-11-25
49,10.94,2.09,5.2736,2021-12-02
50,10.613,1.724,5.3601,2021-12-09
51,10.748,1.805,5.2777,2021-12-16
52,10.524,2.078,5.31,2021-12-23
53,10.589,1.663,5.1124,2021-12-30
54,10.534,1.982,5.1543,2022-01-06
55,10.302,2.059,5.1406,2022-01-13
56,10.476,1.758,5.0759,2022-01-20
57,10.435,1.774,5.1612,2022-01-27
58,10.654,1.707,4.9842,2022-02-03
59,10.644,1.996,5.0459,2022-02-10
60,10.754,1.696,4.9752,2022-02-17
61,10.457,1.613,4.8978,2022-02-24
62,10.622,1.718,4.8513,2022-03-03
63,10.639,1.592,4.7688,2022-03-10
64,10.858,1.473,4.8371,2022-03-17
65,10.375,1.128,4.7866,2022-03-24
66,10.922,1.727,4.925,2022-03-31
67,10.64,1.528,4.9404,2022-04-07
68,10.519,1.094,4.649,2022-04-14
69,10.372,1.166,4.6468,2022-04-21
70,10.568,1.271,4.6593,2022-04-28
71,10.298,1.529,4.6711,2022-05-05
72,11.179,1.551,4.8308,2022-05-12
73,11.249,1.291,4.9001,2022-05-19
74,10.75,1.036,4.7097,2022-05-26
75,10.517,1.328,4.8626,2022-06-02
76,10.855,1.78,5.0484,2022-06-09
77,11.342,1.289,5.0242,2022-06-16
78,11.284,2.08,5.5173,2022-06-23
79,11.265,1.573,5.2304,2022-06-30
80,10.983,1.896,5.2177,2022-07-07
81,11.706,2.296,5.4942,2022-07-14
82,11.231,2.123,5.4855,2022-07-21
83,11.677,2.382,5.7521,2022-07-28
84,12.063,2.52,5.9997,2022-08-04
85,12.273,2.833,6.1847,2022-08-11
86,11.949,2.378,5.8242,2022-08-18
87,11.997,2.547,5.97,2022-08-25
88,12.641,2.946,6.9081,2022-09-01
89,12.284,2.74,6.3759,2022-09-08
90,10.963,1.875,5.3561,2022-09-15
91,11.78,2.408,5.8705,2022-09-22
92,11.006,2.097,5.519,2022-09-29
93,11.466,2.367,5.5464,2022-10-06
94,11.141,2.205,5.4568,2022-10-13
95,11.112,1.685,5.2553,2022-10-20
96,10.957,1.916,5.0986,2022-10-27
97,10.875,1.789,5.159,2022-11-03
98,10.848,1.779,5.0612,2022-11-10
99,10.73,2.02,5.115,2022-11-17
100,11.29,1.67,5.0216,2022-11-24
101,10.896,1.974,5.2048,2022-12-01
102,11.186,1.77,5.3986,2022-12-08
103,10.676,2.205,5.3911,2022-12-15
104,10.789,1.855,5.1914,2022-12-22
105,10.808,2.164,5.3262,2022-12-29
106,11.149,1.641,5.2831,2023-01-05
107,10.658,2.161,5.3437,2023-01-12
108,10.938,1.816,5.2138,2023-01-19
109,11.122,2.119,5.2246,2023-01-26
110,11.076,1.532,5.0702,2023-02-02
111,10.871,1.482,5.0275,2023-02-09
112,10.743,1.623,5.0726,2023-02-16
113,10.712,1.569,5.2878,2023-02-23
114,10.645,1.624,5.0041,2023-03-02
115,10.869,1.323,5.0756,2023-03-09
116,11.055,1.188,5.0139,2023-03-16
117,10.779,1.185,4.8809,2023-03-23
118,10.832,0.895,4.7957,2023-03-30
119,10.692,0.875,4.6884,2023-04-06
120,10.74,0.926,4.8537,2023-04-13
121,10.722,0.997,4.7345,2023-04-20
122,10.383,1.056,4.718,2023-04-27
123,10.542,0.721,4.6402,2023-05-04
124,10.556,1.129,4.7791,2023-05-11
125,10.905,0.996,4.982,2023-05-18
126,10.984,1.091,4.7775,2023-05-25
127,10.648,0.621,4.7564,2023-06-01
128,10.876,1.455,4.8807,2023-06-08
129,10.909,1.363,4.8922,2023-06-15
130,10.774,0.92,4.718,2023-06-22
131,11.174,1.403,4.8603,2023-06-29
132,11.238,1.177,4.9895,2023-07-06
133,11.697,2.252,5.6326,2023-07-13
134,12.041,2.388,5.6943,2023-07-20
135,11.71,2.633,5.8442,2023-07-27
136,11.151,2.217,5.5701,2023-08-03
137,11.664,2.178,5.631,2023-08-10
138,11.66,2.348,5.5884,2023-08-17
139,12.311,1.978,5.7308,2023-08-24
140,11.298,1.702,5.5344,2023-08-31
141,11.887,2.416,5.8823,2023-09-07
142,11.236,2.05,5.3623,2023-09-14
143,11.371,1.375,5.222,2023-09-21
144,10.94,1.631,5.078,2023-09-28
145,11.292,2.165,5.3825,2023-10-05
146,10.921,1.392,5.1173,2023-10-12
147,11.105,1.338,5.2636,2023-10-19
148,10.837,1.383,5.0339,2023-10-26
149,10.811,1.779,5.1176,2023-11-02
150,10.673,1.56,5.0826,2023-11-09
151,10.521,2.03,5.1296,2023-11-16
152,10.42,1.536,5.028,2023-11-23
153,10.905,1.663,5.211,2023-11-30
154,10.953,1.967,5.2531,2023-12-07
155,11.019,2.277,5.2734,2023-12-14
156,10.753,2.046,5.1638,2023-12-21
157,10.572,2.134,5.1692,2023-12-28
158,11.033,1.917,5.2659,2024-01-04
159,11.109,1.998,5.2365,2024-01-11
160,10.758,2.233,5.3098,2024-01-18
161,10.383,1.76,4.9954,2024-01-25
162,10.868,1.673,5.3618,2024-02-01
163,10.842,1.615,5.0768,2024-02-08
164,11.131,1.392,5.0548,2024-02-15
165,10.643,1.715,5.0509,2024-02-22
166,10.852,1.788,5.0402,2024-02-29
167,10.632,1.018,4.8525,2024-03-07
168,10.625,1.142,4.8551,2024-03-14
169,10.233,1.401,4.8207,2024-03-21
170,10.385,1.184,4.88,2024-03-28
171,10.809,1.077,4.7804,2024-04-04
172,10.601,1.223,4.7704,2024-04-11
173,10.561,1.207,4.8046,2024-04-18
174,10.588,1.027,4.7766,2024-04-25
175,10.717,1.003,4.7573,2024-05-02
176,10.492,1.07,4.755,2024-05-09
177,10.856,0.814,4.7489,2024-05-16
178,10.76,0.891,4.727,2024-05-23
179,10.499,1.075,4.7656,2024-05-30
180,10.706,1.203,4.8801,2024-06-06
181,10.831,0.94,4.7818,2024-06-13
182,11.311,1.704,5.3466,2024-06-20
183,10.995,1.599,5.1944,2024-06-27
184,11.228,2.087,5.3841,2024-07-04
185,11.126,2.103,5.4162,2024-07-11
186,11.598,2.304,5.7103,2024-07-18
187,12.006,2.005,5.6262,2024-07-25
188,11.87,2.566,5.8782,2024-08-01
189,11.719,2.444,5.8096,2024-08-08
190,12.222,2.263,5.8,2024-08-15
191,11.279,1.958,5.5669,2024-08-22
192,11.76,2.203,5.6211,2024-08-29
193,12.322,2.604,6.697,2024-09-05
194,10.751,1.931,5.3041,2024-09-12
195,10.944,1.87,5.1953,2024-09-19
196,11.117,1.393,5.1597,2024-09-26
197,11.174,2.096,5.4131,2024-10-03
198,10.744,1.777,5.3023,2024-10-10
199,10.816,1.731,5.1865,2024-10-17
200,10.933,2.011,5.2487,2024-10-24
201,10.663,1.952,5.815,2024-10-31
202,10.786,1.798,5.002,2024-11-08
203,10.713,1.942,5.1708,2024-11-15
204,10.828,2.134,5.1675,2024-11-22
205,10.837,1.839,5.1691,2024-11-29
206,10.741,1.963,5.2466,2024-12-06
207,10.914,2.241,5.3091,2024-12-13
208,10.9,1.997,5.2748,2024-12-20
209,10.493,2.195,5.3103,2024-12-27
210,10.695,2.177,5.3188,2025-01-03
211,10.747,1.745,5.2082,2025-01-10
212,10.858,1.767,5.1744,2025-01-17
213,10.875,2.086,5.3184,2025-01-24
214,10.741,1.835,5.1841,2025-01-31
215,10.822,1.718,5.3511,2025-02-07
216,10.916,1.576,5.0351,2025-02-14
217,10.568,1.81,4.9739,2025-02-21
218,10.692,1.811,5.1017,2025-02-28
219,10.885,1.448,5.7506,2025-03-07
220,10.686,1.411,4.9865,2025-03-14
221,10.429,1.343,4.8701,2025-03-21
222,11.022,1.332,4.9954,2025-03-28
223,10.62,1.205,4.7806,2025-04-04
224,10.986,1.248,4.9279,2025-04-11
225,10.695,1.129,4.7683,2025-04-18
226,10.54,1.278,4.8221,2025-04-25
227,10.674,1.51,5.067,2025-05-02
228,10.781,1.357,4.9345,2025-05-09
229,10.735,1.681,5.0199,2025-05-16
230,10.835,1.279,4.9658,2025-05-23
231,10.865,2.022,5.346,2025-05-30
232,10.57,1.486,5.1261,2025-06-06
233,10.925,1.821,5.1924,2025-06-13
234,10.97,1.325,5.0239,2025-06-20
235,11.222,1.748,5.2488,2025-06-27
236,11.168,1.626,5.3206,2025-07-04
237,10.872,1.571,5.419,2025-07-11
238,11.165,1.679,5.4352,2025-07-18
239,11.064,1.365,5.2868,2025-07-25
240,11.863,1.979,5.5577,2025-08-01
241,11.38,2.36,5.6834,2025-08-08
242,11.485,2.044,5.6433,2025-08-15
243,11.968,2.789,6.2722,2025-08-22
