week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,3.856,1.131,2.5817,2020-12-31
2,3.676,1.213,2.5014,2021-01-07
3,3.768,1.158,2.4512,2021-01-14
4,4.041,1.306,2.5723,2021-01-21
5,3.729,1.082,2.4758,2021-01-28
6,3.704,1.057,2.3735,2021-02-04
7,3.567,1.002,2.3751,2021-02-11
8,3.521,0.909,2.3092,2021-02-18
9,3.914,0.819,2.3396,2021-02-25
10,3.744,1.019,2.2882,2021-03-04
11,3.713,0.933,2.365,2021-03-11
12,3.373,0.954,2.2005,2021-03-18
13,3.51,0.75,2.2197,2021-03-25
14,3.656,0.797,2.2135,2021-04-01
15,3.465,0.854,2.1955,2021-04-08
16,3.621,0.733,2.1362,2021-04-15
17,3.473,0.684,2.2047,2021-04-22
18,3.825,0.962,2.2557,2021-04-29
19,3.409,0.78,2.1679,2021-05-06
20,3.381,0.968,2.2085,2021-05-13
21,3.579,0.68,2.1455,2021-05-20
22,3.447,0.812,2.2007,2021-05-27
23,3.723,0.777,2.2527,2021-06-03
24,4.783,0.918,2.434,2021-06-10
25,3.848,1.22,2.5714,2021-06-17
26,3.706,1.222,2.4895,2021-06-24
27,3.908,1.181,2.5606,2021-07-01
28,4.26,1.479,2.8528,2021-07-08
29,4.839,1.7,3.0524,2021-07-15
30,4.343,1.731,2.9378,2021-07-22
31,4.793,1.491,2.9569,2021-07-29
32,4.991,1.158,2.866,2021-08-05
33,4.936,1.627,3.2194,2021-08-12
34,4.545,1.425,2.7962,2021-08-19
35,5.111,1.589,3.0156,2021-08-26
36,4.794,1.568,2.9802,2021-09-02
37,4.951,1.569,3.122,2021-09-09
38,5.026,1.092,2.7703,2021-09-16
39,4.733,1.449,2.7204,2021-09-23
40,4.256,1.486,2.7514,2021-09-30
41,3.711,1.052,2.4552,2021-10-07
42,3.712,1.135,2.4263,2021-10-14
43,3.758,1.109,2.3992,2021-10-21
44,3.94,1.112,2.4676,2021-10-28
45,3.607,0.93,2.4109,2021-11-04
46,4.075,1.274,2.5059,2021-11-11
47,3.704,1.171,2.4276,2021-11-18
48,3.765,1.152,2.4034,2021-11-25
49,4.2,1.251,2.6248,2021-12-02
50,4.276,1.095,2.7172,2021-12-09
51,3.929,0.985,2.6607,2021-12-16
52,4.002,1.241,2.6599,2021-12-23
53,3.861,1.047,2.5601,2021-12-30
54,3.808,1.192,2.5488,2022-01-06
55,3.688,1.345,2.5149,2022-01-13
56,3.658,1.016,2.462,2022-01-20
57,3.758,1.044,2.5348,2022-01-27
58,3.724,1.044,2.4395,2022-02-03
59,3.763,1.167,2.4207,2022-02-10
60,3.756,0.976,2.4296,2022-02-17
61,3.663,0.971,2.3583,2022-02-24
62,3.541,0.996,2.3424,2022-03-03
63,3.653,0.955,2.2619,2022-03-10
64,3.857,0.874,2.2847,2022-03-17
65,3.722,0.615,2.2366,2022-03-24
66,3.769,0.963,2.3217,2022-03-31
67,4.438,0.929,2.3759,2022-04-07
68,3.674,0.666,2.1442,2022-04-14
69,3.789,0.662,2.1381,2022-04-21
70,3.421,0.819,2.1328,2022-04-28
71,3.501,0.863,2.1735,2022-05-05
72,3.767,0.932,2.266,2022-05-12
73,3.475,0.757,2.3006,2022-05-19
74,3.362,0.627,2.182,2022-05-26
75,3.656,0.774,2.3295,2022-06-02
76,3.762,1.027,2.4596,2022-06-09
77,4.25,0.737,2.463,2022-06-16
78,4.495,1.233,2.8973,2022-06-23
79,4.293,0.996,2.6154,2022-06-30
80,3.92,1.199,2.6328,2022-07-07
81,4.487,1.469,2.8538,2022-07-14
82,4.328,1.365,2.8253,2022-07-21
83,4.737,1.714,3.0593,2022-07-28
84,5.309,1.713,3.3043,2022-08-04
85,5.071,1.829,3.4818,2022-08-11
86,4.97,1.518,3.1502,2022-08-18
87,5.651,1.54,3.2701,2022-08-25
88,6.171,2.406,4.1145,2022-09-01
89,5.738,1.783,3.6084,2022-09-08
90,4.215,1.127,2.7334,2022-09-15
91,5.224,1.713,3.1772,2022-09-22
92,4.318,1.185,2.8548,2022-09-29
93,4.194,1.504,2.8834,2022-10-06
94,4.869,1.614,2.7834,2022-10-13
95,4.272,1.068,2.5899,2022-10-20
96,3.705,1.154,2.4945,2022-10-27
97,3.805,1.046,2.4974,2022-11-03
98,3.698,1.034,2.4814,2022-11-10
99,3.699,1.234,2.4922,2022-11-17
100,3.914,1.005,2.428,2022-11-24
101,3.937,1.077,2.6039,2022-12-01
102,3.963,1.047,2.7369,2022-12-08
103,3.995,1.308,2.7441,2022-12-15
104,3.861,1.161,2.569,2022-12-22
105,3.907,1.518,2.6535,2022-12-29
106,3.813,0.958,2.6347,2023-01-05
107,3.805,1.373,2.6983,2023-01-12
108,3.864,1.077,2.6155,2023-01-19
109,3.882,1.301,2.6128,2023-01-26
110,3.851,0.951,2.4912,2023-02-02
111,3.841,0.859,2.4725,2023-02-09
112,3.749,0.953,2.502,2023-02-16
113,3.901,0.928,2.6516,2023-02-23
114,3.753,1.003,2.4654,2023-03-02
115,3.73,1.018,2.475,2023-03-09
116,3.638,0.772,2.3979,2023-03-16
117,3.631,0.799,2.3043,2023-03-23
118,3.511,0.505,2.2334,2023-03-30
119,3.462,0.503,2.1591,2023-04-06
120,3.513,0.704,2.2699,2023-04-13
121,3.494,0.64,2.1854,2023-04-20
122,3.439,0.589,2.1748,2023-04-27
123,3.378,0.439,2.104,2023-05-04
124,3.459,0.657,2.226,2023-05-11
125,3.494,0.558,2.3526,2023-05-18
126,3.968,0.737,2.2188,2023-05-25
127,3.865,0.358,2.2279,2023-06-01
128,3.611,0.887,2.3087,2023-06-08
129,3.611,0.935,2.3264,2023-06-15
130,3.602,0.536,2.1785,2023-06-22
131,3.707,0.81,2.3377,2023-06-29
132,4.339,0.695,2.4429,2023-07-06
133,4.864,1.264,2.9928,2023-07-13
134,5.169,1.411,3.0416,2023-07-20
135,4.789,1.674,3.1741,2023-07-27
136,4.597,1.231,2.9419,2023-08-03
137,5.134,1.23,2.9949,2023-08-10
138,4.579,1.508,2.9476,2023-08-17
139,5.517,1.194,3.1128,2023-08-24
140,4.545,1.024,2.9109,2023-08-31
141,4.988,1.501,3.1978,2023-09-07
142,3.915,1.125,2.6909,2023-09-14
143,3.977,0.853,2.5988,2023-09-21
144,4.074,0.914,2.4943,2023-09-28
145,4.551,1.215,2.7637,2023-10-05
146,4.236,0.814,2.5622,2023-10-12
147,4.365,0.744,2.6348,2023-10-19
148,3.787,0.794,2.4466,2023-10-26
149,3.792,1.118,2.4826,2023-11-02
150,3.93,0.934,2.4973,2023-11-09
151,3.713,1.273,2.5129,2023-11-16
152,3.674,0.909,2.4375,2023-11-23
153,3.816,0.98,2.5853,2023-11-30
154,3.807,1.177,2.6243,2023-12-07
155,4.073,1.41,2.6519,2023-12-14
156,3.829,1.348,2.5456,2023-12-21
157,3.855,1.259,2.5531,2023-12-28
158,3.882,1.098,2.6742,2024-01-04
159,3.914,1.206,2.6055,2024-01-11
160,3.716,1.432,2.642,2024-01-18
161,3.63,0.971,2.4215,2024-01-25
162,3.881,0.996,2.6857,2024-02-01
163,3.7,0.982,2.4983,2024-02-08
164,3.647,0.836,2.4832,2024-02-15
165,3.834,0.999,2.4415,2024-02-22
166,3.612,1.115,2.4406,2024-02-29
167,3.584,0.724,2.309,2024-03-07
168,3.509,0.701,2.283,2024-03-14
169,3.375,0.849,2.2714,2024-03-21
170,3.339,0.918,2.2941,2024-03-28
171,3.816,0.731,2.2066,2024-04-04
172,3.439,0.762,2.2041,2024-04-11
173,3.525,0.669,2.2282,2024-04-18
174,3.501,0.702,2.2099,2024-04-25
175,3.285,0.627,2.1836,2024-05-02
176,3.568,0.68,2.2012,2024-05-09
177,3.395,0.49,2.1744,2024-05-16
178,3.424,0.542,2.1455,2024-05-23
179,3.338,0.612,2.1974,2024-05-30
180,3.428,0.743,2.2807,2024-06-06
181,3.7,0.558,2.2548,2024-06-13
182,4.502,1.027,2.7311,2024-06-20
183,4.071,0.919,2.6186,2024-06-27
184,4.244,1.219,2.7959,2024-07-04
185,4.213,1.28,2.7886,2024-07-11
186,4.732,1.557,3.0507,2024-07-18
187,5.038,1.189,2.9824,2024-07-25
188,5.078,1.551,3.1949,2024-08-01
189,5.388,1.457,3.1857,2024-08-08
190,5.241,1.262,3.1883,2024-08-15
191,4.699,1.181,2.921,2024-08-22
192,5.37,1.263,2.9661,2024-08-29
193,6.51,1.826,3.9268,2024-09-05
194,4.045,1.272,2.6826,2024-09-12
195,3.84,1.115,2.5988,2024-09-19
196,4.21,0.825,2.5672,2024-09-26
197,4.473,1.214,2.7675,2024-10-03
198,3.969,1.029,2.644,2024-10-10
199,4.357,1.116,2.592,2024-10-17
200,3.861,1.226,2.6071,2024-10-24
201,3.712,1.17,2.5302,2024-10-31
202,3.641,1.0,2.4454,2024-11-08
203,3.798,1.207,2.563,2024-11-15
204,3.626,1.222,2.5481,2024-11-22
205,3.787,1.053,2.5557,2024-11-29
206,4.096,1.169,2.6476,2024-12-06
207,3.975,1.318,2.7116,2024-12-13
208,3.753,1.199,2.646,2024-12-20
209,3.732,1.343,2.6451,2024-12-27
210,4.01,1.332,2.6825,2025-01-03
211,3.964,0.97,2.632,2025-01-10
212,3.818,1.064,2.614,2025-01-17
213,4.044,1.182,2.6671,2025-01-24
214,3.8,1.053,2.5859,2025-01-31
215,3.841,0.995,2.6927,2025-02-07
216,3.607,0.944,2.4423,2025-02-14
217,3.675,0.981,2.418,2025-02-21
218,3.781,1.189,2.5001,2025-02-28
219,3.892,0.994,2.5873,2025-03-07
220,3.651,0.987,2.4038,2025-03-14
221,3.6,0.839,2.3086,2025-03-21
222,3.536,1.049,2.377,2025-03-28
223,3.673,0.754,2.2388,2025-04-04
224,3.425,0.855,2.3164,2025-04-11
225,3.382,0.844,2.214,2025-04-18
226,3.364,0.851,2.2305,2025-04-25
227,3.486,0.972,2.4282,2025-05-02
228,4.017,0.881,2.3713,2025-05-09
229,3.789,1.142,2.407,2025-05-16
230,3.512,0.982,2.3708,2025-05-23
231,3.687,1.333,2.6448,2025-05-30
232,3.609,1.246,2.4681,2025-06-06
233,4.271,1.146,2.5859,2025-06-13
234,3.783,0.777,2.4127,2025-06-20
235,4.158,1.109,2.6421,2025-06-27
236,4.419,1.007,2.714,2025-07-04
237,3.985,1.045,2.7701,2025-07-11
238,4.134,1.181,2.7847,2025-07-18
239,4.117,0.945,2.6583,2025-07-25
240,4.955,1.199,2.8657,2025-08-01
241,4.338,1.571,2.9536,2025-08-08
242,4.879,1.261,2.9912,2025-08-15
243,5.478,1.869,3.524,2025-08-22
244,5.416,1.834,3.5875,2025-08-29
245,4.792,1.678,3.1862,2025-09-05
246,5.259,1.473,3.2093,2025-09-12
247,5.208,1.784,3.2282,2025-09-19
248,4.058,1.369,2.8957,2025-09-26
249,4.076,1.121,2.748,2025-10-03
250,3.983,1.405,2.765,2025-10-10
251,3.874,1.445,2.611,2025-10-17
252,4.184,1.292,2.6997,2025-10-24
253,3.87,1.339,2.7677,2025-10-31
254,4.063,1.234,2.717,2025-11-07
255,3.816,1.455,2.7005,2025-11-14
256,3.717,1.365,2.6586,2025-11-21
257,3.749,1.38,2.6249,2025-11-28
258,3.97,1.231,2.725,2025-12-05
259,3.852,1.501,2.7757,2025-12-12
260,3.883,1.759,2.7944,2025-12-19
261,3.675,1.661,2.7336,2025-12-26
262,3.732,1.676,2.8016,2026-01-02
263,3.75,1.541,2.8009,2026-01-09
264,3.804,1.606,2.7635,2026-01-16
265,3.492,1.943,2.7949,2026-01-23
