week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,4.464,1.942,3.3018,2020-12-31
2,4.466,2.029,3.2312,2021-01-07
3,4.346,2.079,3.1798,2021-01-14
4,4.822,2.216,3.3508,2021-01-21
5,4.553,1.924,3.2427,2021-01-28
6,4.64,1.715,3.0707,2021-02-04
7,4.174,1.652,3.0816,2021-02-11
8,4.348,1.532,2.9628,2021-02-18
9,4.598,1.274,3.0066,2021-02-25
10,4.343,1.698,2.943,2021-03-04
11,4.514,1.597,3.0517,2021-03-11
12,4.118,1.556,2.8188,2021-03-18
13,4.249,1.293,2.8416,2021-03-25
14,4.287,1.361,2.826,2021-04-01
15,4.08,1.474,2.82,2021-04-08
16,4.185,1.212,2.7305,2021-04-15
17,3.978,1.163,2.8495,2021-04-22
18,4.722,1.723,2.8949,2021-04-29
19,4.054,1.3,2.7737,2021-05-06
20,4.003,1.746,2.8625,2021-05-13
21,4.363,1.096,2.7604,2021-05-20
22,4.347,1.34,2.8197,2021-05-27
23,4.224,1.405,2.9021,2021-06-03
24,5.886,1.588,3.1426,2021-06-10
25,4.561,2.056,3.3288,2021-06-17
26,4.426,1.997,3.2428,2021-06-24
27,4.726,2.092,3.3156,2021-07-01
28,4.995,2.587,3.693,2021-07-08
29,5.782,2.915,3.9787,2021-07-15
30,5.517,2.843,3.8353,2021-07-22
31,5.538,2.425,3.8462,2021-07-29
32,5.826,2.097,3.726,2021-08-05
33,5.745,2.896,4.1977,2021-08-12
34,5.481,2.485,3.6517,2021-08-19
35,5.896,2.791,3.9245,2021-08-26
36,5.765,2.708,3.8747,2021-09-02
37,6.157,2.65,4.0706,2021-09-09
38,5.89,1.798,3.5887,2021-09-16
39,5.184,2.493,3.5508,2021-09-23
40,5.131,2.585,3.5883,2021-09-30
41,4.356,1.836,3.188,2021-10-07
42,4.538,1.966,3.1475,2021-10-14
43,4.421,1.853,3.1195,2021-10-21
44,4.641,1.933,3.2026,2021-10-28
45,4.513,1.525,3.1002,2021-11-04
46,4.936,2.091,3.2434,2021-11-11
47,4.209,1.984,3.1674,2021-11-18
48,4.493,2.008,3.1156,2021-11-25
49,5.507,2.079,3.4326,2021-12-02
50,5.025,1.891,3.5423,2021-12-09
51,4.833,1.718,3.4352,2021-12-16
52,4.689,1.997,3.4759,2021-12-23
53,4.66,1.725,3.3046,2021-12-30
54,4.564,2.084,3.2891,2022-01-06
55,4.44,2.298,3.2943,2022-01-13
56,4.559,1.8,3.174,2022-01-20
57,4.578,1.714,3.2834,2022-01-27
58,4.334,1.649,3.146,2022-02-03
59,4.258,2.105,3.1445,2022-02-10
60,4.591,1.569,3.1358,2022-02-17
61,4.21,1.632,3.0134,2022-02-24
62,4.218,1.708,2.9926,2022-03-03
63,4.226,1.539,2.9004,2022-03-10
64,4.556,1.55,2.9274,2022-03-17
65,4.424,1.073,2.8815,2022-03-24
66,4.37,1.65,3.003,2022-03-31
67,5.255,1.607,3.0516,2022-04-07
68,4.159,1.143,2.7444,2022-04-14
69,4.669,1.148,2.7271,2022-04-21
70,4.14,1.313,2.7213,2022-04-28
71,4.118,1.518,2.7495,2022-05-05
72,4.555,1.523,2.9103,2022-05-12
73,4.092,1.341,2.9681,2022-05-19
74,4.043,1.066,2.8078,2022-05-26
75,4.312,1.353,2.9882,2022-06-02
76,4.567,1.773,3.1599,2022-06-09
77,5.022,1.28,3.1651,2022-06-16
78,5.414,2.015,3.7461,2022-06-23
79,5.195,1.741,3.3746,2022-06-30
80,4.676,2.035,3.3977,2022-07-07
81,5.801,2.377,3.7095,2022-07-14
82,5.026,2.223,3.6848,2022-07-21
83,5.649,2.79,4.0011,2022-07-28
84,6.67,2.768,4.3149,2022-08-04
85,6.173,3.305,4.5245,2022-08-11
86,5.881,2.694,4.1064,2022-08-18
87,6.807,2.605,4.2737,2022-08-25
88,7.049,3.849,5.384,2022-09-01
89,6.993,3.131,4.7243,2022-09-08
90,4.93,2.005,3.5145,2022-09-15
91,6.227,2.798,4.1305,2022-09-22
92,5.054,2.126,3.7045,2022-09-29
93,5.043,2.616,3.7369,2022-10-06
94,5.772,2.602,3.6584,2022-10-13
95,4.98,1.787,3.3915,2022-10-20
96,4.601,1.995,3.2193,2022-10-27
97,4.534,1.753,3.2407,2022-11-03
98,4.318,1.813,3.2005,2022-11-10
99,4.364,1.991,3.2224,2022-11-17
100,4.489,1.728,3.1399,2022-11-24
101,4.691,1.867,3.3776,2022-12-01
102,4.909,1.785,3.5649,2022-12-08
103,4.954,2.175,3.5638,2022-12-15
104,4.545,1.771,3.3271,2022-12-22
105,4.467,2.552,3.4809,2022-12-29
106,4.6,1.652,3.433,2023-01-05
107,4.691,2.185,3.5193,2023-01-12
108,4.565,1.796,3.3754,2023-01-19
109,4.827,2.101,3.3809,2023-01-26
110,4.524,1.671,3.2211,2023-02-02
111,4.635,1.515,3.1841,2023-02-09
112,4.644,1.523,3.2266,2023-02-16
113,4.856,1.613,3.4435,2023-02-23
114,4.38,1.703,3.1483,2023-03-02
115,4.434,1.731,3.2299,2023-03-09
116,4.236,1.261,3.1305,2023-03-16
117,4.268,1.334,3.0007,2023-03-23
118,4.136,0.835,2.873,2023-03-30
119,4.166,0.891,2.7733,2023-04-06
120,4.036,1.146,2.9412,2023-04-13
121,4.146,1.03,2.7831,2023-04-20
122,3.906,0.996,2.7969,2023-04-27
123,4.06,0.699,2.6981,2023-05-04
124,4.099,1.089,2.8812,2023-05-11
125,4.036,0.97,3.0536,2023-05-18
126,4.615,1.297,2.8589,2023-05-25
127,4.588,0.642,2.8578,2023-06-01
128,4.139,1.535,3.006,2023-06-08
129,4.427,1.506,3.0051,2023-06-15
130,4.225,0.921,2.7841,2023-06-22
131,4.305,1.452,2.9834,2023-06-29
132,5.194,1.183,3.1524,2023-07-06
133,5.554,2.139,3.8704,2023-07-13
134,5.907,2.5,3.935,2023-07-20
135,5.592,2.779,4.1371,2023-07-27
136,5.411,2.222,3.8143,2023-08-03
137,5.913,1.989,3.8755,2023-08-10
138,5.417,2.497,3.8279,2023-08-17
139,6.639,1.989,4.0269,2023-08-24
140,5.291,1.711,3.7575,2023-08-31
141,6.058,2.366,4.1499,2023-09-07
142,4.68,1.917,3.5109,2023-09-14
143,4.647,1.414,3.3677,2023-09-21
144,4.7,1.638,3.2332,2023-09-28
145,5.346,2.051,3.5714,2023-10-05
146,5.195,1.363,3.3054,2023-10-12
147,5.154,1.321,3.4125,2023-10-19
148,4.499,1.38,3.1667,2023-10-26
149,4.394,1.723,3.2062,2023-11-02
150,4.406,1.548,3.2234,2023-11-09
151,4.462,2.183,3.2536,2023-11-16
152,4.541,1.516,3.1456,2023-11-23
153,4.455,1.668,3.364,2023-11-30
154,4.622,2.02,3.3852,2023-12-07
155,4.534,2.237,3.4363,2023-12-14
156,4.617,2.341,3.3111,2023-12-21
157,4.551,2.192,3.3277,2023-12-28
158,4.66,1.85,3.4683,2024-01-04
159,4.444,2.009,3.3859,2024-01-11
160,4.555,2.244,3.4406,2024-01-18
161,4.256,1.696,3.1235,2024-01-25
162,4.641,1.596,3.5105,2024-02-01
163,4.412,1.646,3.2263,2024-02-08
164,4.413,1.359,3.2127,2024-02-15
165,4.342,1.778,3.1531,2024-02-22
166,4.365,1.916,3.1498,2024-02-29
167,4.323,1.283,2.9867,2024-03-07
168,4.192,1.156,2.9488,2024-03-14
169,4.038,1.479,2.9311,2024-03-21
170,3.97,1.531,2.984,2024-03-28
171,4.379,1.196,2.8551,2024-04-04
172,4.006,1.247,2.8479,2024-04-11
173,4.04,1.128,2.8895,2024-04-18
174,4.099,1.117,2.8458,2024-04-25
175,4.083,1.09,2.8182,2024-05-02
176,4.115,1.202,2.8406,2024-05-09
177,3.987,0.863,2.81,2024-05-16
178,4.157,0.857,2.7606,2024-05-23
179,4.114,1.078,2.8441,2024-05-30
180,4.143,1.339,2.951,2024-06-06
181,4.26,0.962,2.8774,2024-06-13
182,5.2,1.714,3.5291,2024-06-20
183,4.777,1.533,3.3668,2024-06-27
184,5.137,2.067,3.5908,2024-07-04
185,5.033,2.262,3.6271,2024-07-11
186,5.7,2.605,3.9519,2024-07-18
187,6.323,2.005,3.8444,2024-07-25
188,5.906,2.509,4.14,2024-08-01
189,6.259,2.49,4.1032,2024-08-08
190,6.261,2.237,4.0948,2024-08-15
191,5.416,1.98,3.777,2024-08-22
192,6.452,2.27,3.842,2024-08-29
193,7.817,2.889,5.1277,2024-09-05
194,4.557,2.074,3.4611,2024-09-12
195,4.743,1.867,3.3736,2024-09-19
196,4.819,1.407,3.3232,2024-09-26
197,5.241,2.059,3.5869,2024-10-03
198,4.701,1.773,3.4429,2024-10-10
199,4.92,1.725,3.3316,2024-10-17
200,4.684,2.178,3.3882,2024-10-24
201,4.572,1.893,3.2498,2024-10-31
202,4.284,1.655,3.1555,2024-11-08
203,4.459,1.969,3.3126,2024-11-15
204,4.498,2.12,3.2984,2024-11-22
205,4.539,1.876,3.3189,2024-11-29
206,4.631,1.945,3.4314,2024-12-06
207,4.658,2.227,3.5171,2024-12-13
208,4.511,2.087,3.4417,2024-12-20
209,4.644,2.22,3.4465,2024-12-27
210,4.864,2.234,3.465,2025-01-03
211,4.58,1.643,3.3924,2025-01-10
212,4.526,1.716,3.3542,2025-01-17
213,4.447,1.916,3.4597,2025-01-24
214,4.415,1.79,3.3552,2025-01-31
215,4.808,1.657,3.5285,2025-02-07
216,4.333,1.619,3.1634,2025-02-14
217,4.277,1.788,3.1009,2025-02-21
218,4.457,2.083,3.2438,2025-02-28
219,4.368,1.673,3.3465,2025-03-07
220,4.401,1.721,3.114,2025-03-14
221,4.18,1.333,2.9784,2025-03-21
222,4.138,1.738,3.0991,2025-03-28
223,4.334,1.232,2.8585,2025-04-04
224,3.959,1.416,3.0174,2025-04-11
225,3.953,1.432,2.8586,2025-04-18
226,3.955,1.563,2.9011,2025-04-25
227,4.131,1.615,3.1582,2025-05-02
228,4.861,1.455,3.0758,2025-05-09
229,4.517,1.905,3.1187,2025-05-16
230,4.265,1.569,3.0811,2025-05-23
231,4.398,2.316,3.4816,2025-05-30
232,4.279,1.88,3.2342,2025-06-06
233,5.106,1.936,3.3703,2025-06-13
234,4.548,1.382,3.1325,2025-06-20
235,4.783,1.917,3.4183,2025-06-27
236,5.288,1.639,3.5174,2025-07-04
237,4.875,1.831,3.6057,2025-07-11
238,4.946,2.041,3.6287,2025-07-18
239,4.835,1.686,3.4579,2025-07-25
240,5.606,2.006,3.7362,2025-08-01
241,5.159,2.524,3.886,2025-08-08
242,5.977,2.175,3.8823,2025-08-15
243,6.329,3.342,4.5845,2025-08-22
244,6.702,3.13,4.679,2025-08-29
245,5.811,2.777,4.1692,2025-09-05
246,6.267,2.627,4.2095,2025-09-12
247,6.03,3.08,4.2302,2025-09-19
248,5.074,2.218,3.7856,2025-09-26
249,4.981,1.942,3.5813,2025-10-03
250,4.898,2.318,3.6226,2025-10-10
251,4.835,2.434,3.4081,2025-10-17
252,5.129,2.265,3.521,2025-10-24
253,5.57,2.166,3.5187,2025-10-31
254,4.686,2.144,3.5571,2025-11-07
255,4.627,2.474,3.5089,2025-11-14
256,4.41,2.231,3.4754,2025-11-21
257,4.618,2.344,3.4194,2025-11-28
258,4.716,2.051,3.5576,2025-12-05
259,4.647,2.588,3.6503,2025-12-12
260,5.079,2.674,3.659,2025-12-19
261,4.406,2.707,3.591,2025-12-26
262,5.039,2.74,3.6857,2026-01-02
263,4.763,2.517,3.6969,2026-01-09
264,5.091,2.727,3.6812,2026-01-16
265,5.12,2.855,3.5478,2026-01-23
