week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.628,1.168,7.2261,2020-12-31
2,18.23,1.169,7.3965,2021-01-07
3,18.325,1.258,7.2712,2021-01-14
4,18.225,1.338,7.4255,2021-01-21
5,19.124,1.135,7.3169,2021-01-28
6,18.494,0.994,7.177,2021-02-04
7,18.264,1.004,7.2711,2021-02-11
8,18.585,0.935,7.1319,2021-02-18
9,18.18,0.754,7.1587,2021-02-25
10,18.981,1.051,7.1365,2021-03-04
11,18.531,0.946,7.1168,2021-03-11
12,18.12,0.961,6.9964,2021-03-18
13,18.432,0.804,7.0431,2021-03-25
14,18.717,0.795,7.0459,2021-04-01
15,18.517,0.86,7.032,2021-04-08
16,18.071,0.762,6.9659,2021-04-15
17,18.542,0.682,7.0123,2021-04-22
18,18.576,1.066,7.1068,2021-04-29
19,18.54,0.777,7.0104,2021-05-06
20,18.508,0.998,7.0518,2021-05-13
21,18.272,0.653,6.9221,2021-05-20
22,18.349,0.798,7.0473,2021-05-27
23,18.767,0.798,7.0595,2021-06-03
24,19.683,0.904,7.2672,2021-06-10
25,18.723,1.249,7.3832,2021-06-17
26,18.801,1.192,7.3294,2021-06-24
27,18.687,1.247,7.3784,2021-07-01
28,19.015,1.517,7.6686,2021-07-08
29,19.782,1.688,7.8872,2021-07-15
30,19.426,1.732,7.7829,2021-07-22
31,18.832,1.435,7.8102,2021-07-29
32,20.61,1.193,7.7143,2021-08-05
33,19.48,1.642,8.0317,2021-08-12
34,18.847,1.434,7.6165,2021-08-19
35,19.733,1.651,7.8164,2021-08-26
36,19.034,1.645,7.8298,2021-09-02
37,19.187,1.622,7.9511,2021-09-09
38,19.619,1.052,7.5863,2021-09-16
39,18.441,1.503,7.5636,2021-09-23
40,19.247,1.407,7.5846,2021-09-30
41,18.406,1.064,7.3042,2021-10-07
42,18.3,1.135,7.2553,2021-10-14
43,18.168,1.123,7.2363,2021-10-21
44,18.637,1.187,7.2933,2021-10-28
45,18.37,1.009,7.3213,2021-11-04
46,18.321,1.266,7.303,2021-11-11
47,18.112,1.16,7.2642,2021-11-18
48,18.219,1.188,7.2225,2021-11-25
49,18.897,1.257,7.4684,2021-12-02
50,18.407,1.032,7.531,2021-12-09
51,18.569,1.08,7.5001,2021-12-16
52,18.224,1.244,7.4733,2021-12-23
53,18.43,0.995,7.3179,2021-12-30
54,18.353,1.186,7.3806,2022-01-06
55,18.041,1.338,7.3136,2022-01-13
56,18.323,1.052,7.3346,2022-01-20
57,18.148,1.061,7.3904,2022-01-27
58,18.776,1.021,7.2335,2022-02-03
59,18.593,1.194,7.285,2022-02-10
60,18.938,1.015,7.2018,2022-02-17
61,18.436,0.965,7.1874,2022-02-24
62,18.568,1.028,7.1209,2022-03-03
63,19.037,0.956,7.0391,2022-03-10
64,18.889,0.881,7.1314,2022-03-17
65,18.16,0.675,7.064,2022-03-24
66,19.152,1.033,7.1792,2022-03-31
67,18.343,0.914,7.214,2022-04-07
68,18.53,0.655,6.9571,2022-04-14
69,18.354,0.698,6.9651,2022-04-21
70,18.485,0.76,6.9763,2022-04-28
71,18.262,0.915,6.9657,2022-05-05
72,19.307,0.928,7.1678,2022-05-12
73,19.551,0.773,7.176,2022-05-19
74,18.687,0.62,6.9973,2022-05-26
75,18.221,0.795,7.129,2022-06-02
76,18.765,1.065,7.3381,2022-06-09
77,19.406,0.771,7.2855,2022-06-16
78,19.095,1.245,7.7356,2022-06-23
79,19.194,0.941,7.4843,2022-06-30
80,18.861,1.135,7.4461,2022-07-07
81,19.779,1.447,7.6974,2022-07-14
82,19.246,1.371,7.6818,2022-07-21
83,19.606,1.756,7.9156,2022-07-28
84,19.98,1.662,8.1237,2022-08-04
85,20.38,1.941,8.3072,2022-08-11
86,20.075,1.612,7.9661,2022-08-18
87,20.147,1.566,8.1206,2022-08-25
88,20.642,2.482,8.938,2022-09-01
89,20.167,1.853,8.4274,2022-09-08
90,18.749,1.122,7.5763,2022-09-15
91,19.817,1.649,8.027,2022-09-22
92,18.916,1.255,7.7121,2022-09-29
93,19.617,1.484,7.7355,2022-10-06
94,18.987,1.566,7.5912,2022-10-13
95,18.94,1.088,7.481,2022-10-20
96,19.054,1.158,7.3229,2022-10-27
97,18.877,1.072,7.4148,2022-11-03
98,18.948,1.064,7.3068,2022-11-10
99,19.102,1.209,7.3598,2022-11-17
100,19.631,0.999,7.2619,2022-11-24
101,18.721,1.181,7.3843,2022-12-01
102,19.192,1.059,7.6013,2022-12-08
103,18.406,1.319,7.5803,2022-12-15
104,18.779,1.11,7.4306,2022-12-22
105,18.721,1.489,7.4935,2022-12-29
106,19.285,0.982,7.481,2023-01-05
107,18.466,1.293,7.5035,2023-01-12
108,18.871,1.086,7.4504,2023-01-19
109,19.173,1.268,7.4377,2023-01-26
