week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,3.92,1.168,2.6146,2020-12-31
2,3.784,1.169,2.5422,2021-01-07
3,3.765,1.258,2.4732,2021-01-14
4,4.114,1.338,2.5953,2021-01-21
5,3.853,1.135,2.5221,2021-01-28
6,3.827,0.994,2.399,2021-02-04
7,3.708,1.004,2.4248,2021-02-11
8,3.517,0.935,2.3319,2021-02-18
9,3.913,0.754,2.3666,2021-02-25
10,3.705,1.051,2.3185,2021-03-04
11,3.751,0.946,2.3858,2021-03-11
12,3.488,0.961,2.2253,2021-03-18
13,3.697,0.804,2.2494,2021-03-25
14,3.535,0.795,2.2303,2021-04-01
15,3.57,0.86,2.2178,2021-04-08
16,3.624,0.762,2.1675,2021-04-15
17,3.4,0.682,2.225,2021-04-22
18,3.917,1.066,2.2802,2021-04-29
19,3.478,0.777,2.1975,2021-05-06
20,3.412,0.998,2.2432,2021-05-13
21,3.595,0.653,2.1665,2021-05-20
22,3.549,0.798,2.2288,2021-05-27
23,3.55,0.798,2.2755,2021-06-03
24,4.898,0.904,2.4558,2021-06-10
25,3.883,1.249,2.584,2021-06-17
26,3.813,1.192,2.5403,2021-06-24
27,3.938,1.247,2.5766,2021-07-01
28,4.508,1.517,2.8719,2021-07-08
29,5.075,1.688,3.0877,2021-07-15
30,4.624,1.732,2.9741,2021-07-22
31,4.999,1.435,3.0003,2021-07-29
32,4.965,1.193,2.8985,2021-08-05
33,5.072,1.642,3.2564,2021-08-12
34,4.731,1.434,2.8397,2021-08-19
35,5.038,1.651,3.0419,2021-08-26
36,4.958,1.645,3.015,2021-09-02
37,5.199,1.622,3.1567,2021-09-09
38,5.175,1.052,2.7874,2021-09-16
39,4.795,1.503,2.7607,2021-09-23
40,4.271,1.407,2.7861,2021-09-30
41,3.692,1.064,2.4838,2021-10-07
42,3.716,1.135,2.455,2021-10-14
43,3.629,1.123,2.4303,2021-10-21
44,3.862,1.187,2.4933,2021-10-28
45,3.72,1.009,2.4398,2021-11-04
46,4.211,1.266,2.5245,2021-11-11
47,3.735,1.16,2.4657,2021-11-18
48,3.793,1.188,2.4351,2021-11-25
49,4.528,1.257,2.6579,2021-12-02
50,4.16,1.032,2.7477,2021-12-09
51,4.212,1.08,2.7019,2021-12-16
52,4.066,1.244,2.6922,2021-12-23
53,4.066,0.995,2.5927,2021-12-30
54,3.939,1.186,2.572,2022-01-06
55,3.772,1.338,2.5358,2022-01-13
56,3.856,1.052,2.5064,2022-01-20
57,3.925,1.061,2.5756,2022-01-27
58,3.729,1.021,2.457,2022-02-03
59,3.764,1.194,2.4732,2022-02-10
60,3.811,1.015,2.4461,2022-02-17
61,3.662,0.965,2.3912,2022-02-24
62,3.63,1.028,2.3541,2022-03-03
63,3.618,0.956,2.2812,2022-03-10
64,4.04,0.881,2.3188,2022-03-17
65,3.674,0.675,2.2719,2022-03-24
66,3.732,1.033,2.3515,2022-03-31
67,4.558,0.914,2.4085,2022-04-07
68,3.5,0.655,2.1669,2022-04-14
69,3.697,0.698,2.1638,2022-04-21
70,3.494,0.76,2.1612,2022-04-28
71,3.452,0.915,2.1845,2022-05-05
72,3.862,0.928,2.3008,2022-05-12
73,3.684,0.773,2.3345,2022-05-19
74,3.557,0.62,2.2146,2022-05-26
75,3.575,0.795,2.3537,2022-06-02
76,3.853,1.065,2.4892,2022-06-09
77,4.238,0.771,2.4762,2022-06-16
78,4.552,1.245,2.9288,2022-06-23
79,4.239,0.941,2.6553,2022-06-30
80,3.881,1.135,2.6643,2022-07-07
81,4.696,1.447,2.8953,2022-07-14
82,4.342,1.371,2.8687,2022-07-21
83,4.742,1.756,3.1056,2022-07-28
84,5.57,1.662,3.341,2022-08-04
85,5.365,1.941,3.5234,2022-08-11
86,4.897,1.612,3.185,2022-08-18
87,5.728,1.566,3.3131,2022-08-25
88,6.188,2.482,4.1486,2022-09-01
89,5.84,1.853,3.647,2022-09-08
90,4.126,1.122,2.7586,2022-09-15
91,5.39,1.649,3.226,2022-09-22
92,4.508,1.255,2.8842,2022-09-29
93,4.177,1.484,2.9097,2022-10-06
94,5.027,1.566,2.8186,2022-10-13
95,4.268,1.088,2.6458,2022-10-20
96,3.813,1.158,2.5197,2022-10-27
97,3.777,1.072,2.5348,2022-11-03
98,3.806,1.064,2.5137,2022-11-10
99,3.784,1.209,2.5333,2022-11-17
100,3.806,0.999,2.4522,2022-11-24
101,3.998,1.181,2.6223,2022-12-01
102,4.279,1.059,2.7825,2022-12-08
103,4.041,1.319,2.785,2022-12-15
104,3.792,1.11,2.6057,2022-12-22
105,3.939,1.489,2.6893,2022-12-29
106,4.148,0.982,2.6699,2023-01-05
107,3.947,1.293,2.7279,2023-01-12
108,3.824,1.086,2.6447,2023-01-19
109,4.01,1.268,2.6391,2023-01-26
110,3.87,0.916,2.5192,2023-02-02
111,3.857,0.887,2.5019,2023-02-09
112,3.847,0.971,2.5352,2023-02-16
113,4.065,0.939,2.6889,2023-02-23
114,3.82,0.972,2.4821,2023-03-02
115,3.741,1.096,2.504,2023-03-09
116,3.69,0.782,2.4224,2023-03-16
117,3.67,0.789,2.3382,2023-03-23
118,3.649,0.535,2.2649,2023-03-30
119,3.533,0.524,2.1843,2023-04-06
120,3.435,0.713,2.2959,2023-04-13
121,3.459,0.616,2.2095,2023-04-20
