week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,19.9,6.8,12.48,859.0,0.0,214.95,100,0,36.73
2,16.6,7.2,12.66,852.0,0.0,167.33,100,0,70.36
3,22.1,7.6,14.39,892.0,0.0,266.24,100,0,10.96
4,20.1,10.8,15.24,892.0,0.0,207.04,100,0,69.95
5,22.9,7.8,14.14,960.0,0.0,277.77,100,0,21.93
6,21.9,9.9,15.72,953.0,0.0,287.27,100,0,49.04
7,20.5,10.1,15.14,980.0,0.0,258.08,100,0,44.02
8,18.5,11.4,14.99,966.0,0.0,253.04,100,0,56.09
9,20.1,11.4,15.86,971.0,0.0,245.44,100,0,65.09
10,29.6,12.2,18.51,991.0,0.0,291.97,100,0,45.52
11,22.3,12.7,16.54,997.0,0.0,270.95,100,0,50.77
12,25.0,12.8,17.71,1009.0,0.0,324.4,100,0,35.23
13,25.3,14.8,19.12,997.0,0.0,269.17,100,0,74.51
14,21.8,15.8,18.74,981.0,0.0,226.63,100,0,83.83
15,25.6,13.6,18.58,1017.0,0.0,317.4,100,0,38.92
16,25.8,15.2,18.99,1018.0,0.0,319.35,100,0,40.1
17,24.2,13.4,19.27,1005.0,0.0,329.01,100,0,23.14
18,24.1,15.2,19.37,1004.0,0.0,324.24,100,0,24.04
19,25.7,16.2,20.45,978.0,0.0,307.62,100,0,35.3
20,23.9,16.6,20.28,960.0,0.0,289.21,100,0,47.0
21,24.2,15.1,20.09,982.0,0.0,317.62,100,0,38.74
22,24.5,15.0,19.94,986.0,0.0,305.78,100,0,26.46
23,28.1,15.6,21.38,958.0,0.0,299.45,100,0,15.06
24,23.8,15.9,20.13,955.0,0.0,292.05,100,0,32.08
25,28.1,16.6,22.91,944.0,0.0,284.18,100,0,27.43
26,29.0,18.8,23.31,904.0,0.0,249.15,100,0,24.77
27,29.0,18.8,23.19,890.0,0.0,270.49,100,0,11.43
28,24.8,17.0,20.82,903.0,0.0,253.65,100,0,40.7
29,29.2,18.7,22.84,836.0,0.0,202.3,100,0,51.85
30,25.5,16.6,20.81,798.0,0.0,203.8,100,0,30.78
31,24.1,14.4,19.33,777.0,0.0,210.77,100,0,14.89
32,26.2,13.7,19.69,745.0,0.0,174.74,100,0,36.02
33,27.7,10.6,18.39,703.0,0.0,169.08,100,0,13.74
34,23.9,11.9,18.09,664.0,0.0,166.4,100,0,28.68
35,30.5,12.8,18.98,682.0,0.0,167.99,100,0,33.9
36,25.6,11.9,17.51,648.0,0.0,164.26,100,0,29.18
37,23.8,12.4,17.11,620.0,0.0,115.92,100,0,79.69
38,19.1,8.9,14.14,592.0,0.0,122.67,100,0,46.19
39,22.8,9.1,14.9,625.0,0.0,149.29,100,0,29.26
40,23.0,7.3,14.46,593.0,0.0,144.35,100,0,18.63
41,26.5,10.5,16.38,586.0,0.0,135.77,100,0,35.1
42,22.4,9.8,14.73,570.0,0.0,126.67,100,0,57.34
43,23.0,6.3,15.01,581.0,0.0,99.95,100,0,66.02
44,22.4,12.7,16.78,521.0,0.0,82.33,100,15,92.9
45,20.8,5.8,13.48,611.0,0.0,135.12,100,0,25.78
46,25.9,7.8,16.61,627.0,0.0,158.35,100,0,21.17
47,21.0,6.8,14.26,655.0,0.0,136.98,100,0,60.89
48,26.4,6.6,16.34,677.0,0.0,170.26,100,0,28.85
49,27.1,10.1,17.14,710.0,0.0,181.43,100,0,25.07
50,18.6,9.3,14.64,724.0,0.0,133.54,100,0,76.33
51,21.9,6.0,12.98,769.0,0.0,181.6,100,0,50.7
52,29.0,10.9,18.87,788.0,0.0,216.79,100,0,38.01
53,19.1,11.4,15.32,810.0,0.0,214.79,100,0,45.33
