week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.976,1.652,7.6416,2020-12-31
2,18.557,1.653,7.8212,2021-01-07
3,18.604,1.779,7.6991,2021-01-14
4,18.51,1.892,7.8694,2021-01-21
5,19.453,1.605,7.7467,2021-01-28
6,18.828,1.406,7.5764,2021-02-04
7,18.528,1.42,7.6759,2021-02-11
8,18.914,1.323,7.5064,2021-02-18
9,18.519,1.066,7.5465,2021-02-25
10,19.326,1.486,7.5127,2021-03-04
11,18.848,1.338,7.5157,2021-03-11
12,18.445,1.359,7.3561,2021-03-18
13,18.771,1.138,7.4036,2021-03-25
14,19.071,1.124,7.4036,2021-04-01
15,18.855,1.216,7.3942,2021-04-08
16,18.409,1.078,7.3105,2021-04-15
17,18.862,0.964,7.3826,2021-04-22
18,18.944,1.507,7.4793,2021-04-29
19,18.877,1.099,7.365,2021-05-06
20,18.825,1.411,7.4279,2021-05-13
21,18.593,0.923,7.2694,2021-05-20
22,18.699,1.129,7.403,2021-05-27
23,19.077,1.128,7.4336,2021-06-03
24,20.118,1.278,7.6678,2021-06-10
25,19.095,1.767,7.8196,2021-06-17
26,19.169,1.685,7.7523,2021-06-24
27,19.016,1.764,7.808,2021-07-01
28,19.424,2.146,8.1633,2021-07-08
29,20.24,2.388,8.4262,2021-07-15
30,19.866,2.45,8.3026,2021-07-22
31,19.24,2.03,8.3211,2021-07-29
32,21.073,1.687,8.2104,2021-08-05
33,19.953,2.323,8.608,2021-08-12
34,19.235,2.029,8.1047,2021-08-19
35,20.169,2.335,8.3476,2021-08-26
36,19.446,2.327,8.3476,2021-09-02
37,19.629,2.294,8.499,2021-09-09
38,20.044,1.488,8.0608,2021-09-16
39,18.799,2.126,8.0513,2021-09-23
40,19.566,1.99,8.0679,2021-09-30
41,18.718,1.505,7.7255,2021-10-07
42,18.59,1.606,7.6668,2021-10-14
43,18.444,1.589,7.6467,2021-10-21
44,18.996,1.679,7.7141,2021-10-28
45,18.699,1.427,7.7253,2021-11-04
46,18.654,1.79,7.739,2021-11-11
47,18.418,1.64,7.6912,2021-11-18
48,18.532,1.681,7.6338,2021-11-25
49,19.27,1.778,7.9282,2021-12-02
50,18.711,1.459,8.0077,2021-12-09
51,18.935,1.527,7.9524,2021-12-16
52,18.577,1.759,7.9448,2021-12-23
53,18.774,1.407,7.7468,2021-12-30
54,18.692,1.677,7.8151,2022-01-06
55,18.361,1.893,7.7584,2022-01-13
56,18.651,1.487,7.7507,2022-01-20
57,18.475,1.501,7.8256,2022-01-27
58,19.092,1.444,7.6358,2022-02-03
59,18.93,1.689,7.701,2022-02-10
60,19.26,1.435,7.6077,2022-02-17
61,18.746,1.365,7.5682,2022-02-24
62,18.902,1.454,7.4986,2022-03-03
63,19.318,1.352,7.4044,2022-03-10
64,19.243,1.247,7.5034,2022-03-17
65,18.483,0.955,7.4321,2022-03-24
66,19.488,1.461,7.5752,2022-03-31
67,18.681,1.293,7.6057,2022-04-07
68,18.823,0.926,7.2975,2022-04-14
69,18.653,0.987,7.3032,2022-04-21
70,18.816,1.075,7.3173,2022-04-28
71,18.554,1.294,7.3123,2022-05-05
72,19.688,1.312,7.531,2022-05-12
73,19.92,1.093,7.5635,2022-05-19
74,19.038,0.876,7.3512,2022-05-26
75,18.573,1.124,7.5097,2022-06-02
