week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,4.312,1.285,2.8761,2020-12-31
2,4.162,1.285,2.7965,2021-01-07
3,4.141,1.383,2.7206,2021-01-14
4,4.525,1.472,2.8548,2021-01-21
5,4.238,1.249,2.7743,2021-01-28
6,4.209,1.094,2.6389,2021-02-04
7,4.079,1.104,2.6672,2021-02-11
8,3.869,1.029,2.5651,2021-02-18
9,4.304,0.829,2.6032,2021-02-25
10,4.076,1.156,2.5504,2021-03-04
11,4.127,1.041,2.6244,2021-03-11
12,3.836,1.057,2.4479,2021-03-18
13,4.067,0.885,2.4743,2021-03-25
14,3.889,0.875,2.4534,2021-04-01
15,3.927,0.946,2.4396,2021-04-08
16,3.987,0.839,2.3843,2021-04-15
17,3.74,0.75,2.4475,2021-04-22
18,4.309,1.172,2.5082,2021-04-29
19,3.826,0.855,2.4172,2021-05-06
20,3.753,1.098,2.4675,2021-05-13
21,3.954,0.718,2.3831,2021-05-20
22,3.904,0.878,2.4517,2021-05-27
23,3.905,0.878,2.5031,2021-06-03
24,5.388,0.994,2.7013,2021-06-10
25,4.271,1.374,2.8425,2021-06-17
26,4.195,1.311,2.7943,2021-06-24
27,4.332,1.372,2.8343,2021-07-01
28,4.959,1.669,3.1591,2021-07-08
29,5.583,1.857,3.3964,2021-07-15
30,5.086,1.906,3.2715,2021-07-22
31,5.499,1.579,3.3003,2021-07-29
32,5.461,1.312,3.1884,2021-08-05
33,5.58,1.806,3.5821,2021-08-12
34,5.204,1.578,3.1237,2021-08-19
35,5.542,1.816,3.3461,2021-08-26
36,5.454,1.81,3.3165,2021-09-02
37,5.719,1.784,3.4723,2021-09-09
38,5.693,1.157,3.0662,2021-09-16
39,5.275,1.654,3.0367,2021-09-23
40,4.698,1.548,3.0648,2021-09-30
41,4.061,1.17,2.7321,2021-10-07
42,4.087,1.249,2.7005,2021-10-14
43,3.992,1.236,2.6733,2021-10-21
44,4.248,1.306,2.7426,2021-10-28
45,4.092,1.11,2.6837,2021-11-04
46,4.632,1.392,2.7769,2021-11-11
47,4.109,1.275,2.7123,2021-11-18
48,4.172,1.307,2.6786,2021-11-25
49,4.981,1.383,2.9238,2021-12-02
50,4.576,1.135,3.0226,2021-12-09
51,4.633,1.188,2.9721,2021-12-16
52,4.472,1.368,2.9614,2021-12-23
53,4.473,1.094,2.8519,2021-12-30
54,4.333,1.304,2.8292,2022-01-06
55,4.149,1.472,2.7893,2022-01-13
56,4.242,1.157,2.757,2022-01-20
57,4.318,1.168,2.8332,2022-01-27
58,4.102,1.123,2.7027,2022-02-03
59,4.141,1.314,2.7206,2022-02-10
60,4.193,1.116,2.6906,2022-02-17
61,4.028,1.061,2.6303,2022-02-24
62,3.993,1.131,2.5895,2022-03-03
63,3.98,1.051,2.5093,2022-03-10
64,4.444,0.97,2.5507,2022-03-17
65,4.041,0.743,2.4991,2022-03-24
66,4.105,1.137,2.5867,2022-03-31
67,5.014,1.006,2.6494,2022-04-07
68,3.85,0.72,2.3836,2022-04-14
69,4.066,0.767,2.3802,2022-04-21
70,3.843,0.836,2.3772,2022-04-28
71,3.798,1.006,2.403,2022-05-05
72,4.248,1.021,2.5309,2022-05-12
73,4.053,0.85,2.5679,2022-05-19
74,3.913,0.682,2.4361,2022-05-26
75,3.932,0.874,2.5891,2022-06-02
76,4.239,1.171,2.7381,2022-06-09
77,4.662,0.848,2.7238,2022-06-16
78,5.007,1.369,3.2216,2022-06-23
79,4.662,1.035,2.9209,2022-06-30
80,4.27,1.248,2.9307,2022-07-07
81,5.166,1.591,3.1849,2022-07-14
82,4.776,1.508,3.1556,2022-07-21
83,5.216,1.932,3.4162,2022-07-28
84,6.127,1.828,3.6751,2022-08-04
85,5.901,2.135,3.8757,2022-08-11
86,5.387,1.774,3.5034,2022-08-18
87,6.301,1.722,3.6443,2022-08-25
88,6.807,2.73,4.5634,2022-09-01
89,6.424,2.039,4.0118,2022-09-08
90,4.538,1.234,3.0344,2022-09-15
91,5.929,1.814,3.5487,2022-09-22
92,4.958,1.38,3.1726,2022-09-29
93,4.595,1.633,3.2006,2022-10-06
94,5.529,1.723,3.1005,2022-10-13
95,4.694,1.197,2.9104,2022-10-20
96,4.194,1.274,2.7717,2022-10-27
97,4.154,1.179,2.7883,2022-11-03
98,4.186,1.171,2.765,2022-11-10
