week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.09,1.6,5.3153,2020-12-31
2,11.36,1.716,5.3273,2021-01-07
3,11.038,1.638,5.3002,2021-01-14
4,11.201,1.847,5.4122,2021-01-21
5,10.905,1.53,5.2675,2021-01-28
6,10.988,1.495,5.1692,2021-02-04
7,10.979,1.417,5.1657,2021-02-11
8,11.152,1.286,5.0792,2021-02-18
9,11.089,1.159,5.1193,2021-02-25
10,10.9,1.442,5.0707,2021-03-04
11,11.289,1.32,5.1416,2021-03-11
12,11.117,1.35,4.9685,2021-03-18
13,11.072,1.061,4.9827,2021-03-25
14,10.982,1.128,4.975,2021-04-01
15,11.292,1.208,4.9602,2021-04-08
16,11.252,1.036,4.8769,2021-04-15
17,11.129,0.967,4.9741,2021-04-22
18,11.446,1.36,5.0339,2021-04-29
19,11.221,1.103,4.9188,2021-05-06
20,11.343,1.37,4.9655,2021-05-13
21,11.201,0.962,4.8845,2021-05-20
22,11.094,1.148,4.9624,2021-05-27
23,11.519,1.098,5.0161,2021-06-03
24,11.753,1.299,5.2313,2021-06-10
25,11.538,1.725,5.4075,2021-06-17
26,11.418,1.728,5.3019,2021-06-24
27,11.798,1.67,5.3985,2021-07-01
28,11.916,2.091,5.7615,2021-07-08
29,12.523,2.404,5.97,2021-07-15
30,12.326,2.448,5.8703,2021-07-22
31,12.037,2.108,5.8573,2021-07-29
32,12.281,1.638,5.7559,2021-08-05
33,12.469,2.3,6.1723,2021-08-12
34,11.798,2.015,5.6681,2021-08-19
35,12.433,2.247,5.9349,2021-08-26
36,12.037,2.217,5.907,2021-09-02
37,12.351,2.219,6.0778,2021-09-09
38,12.196,1.545,5.636,2021-09-16
39,11.435,2.05,5.5927,2021-09-23
40,11.715,2.101,5.6196,2021-09-30
41,11.068,1.488,5.2747,2021-10-07
42,11.462,1.605,5.2497,2021-10-14
43,11.192,1.568,5.2081,2021-10-21
44,11.126,1.573,5.2999,2021-10-28
45,11.115,1.315,5.2366,2021-11-04
46,11.116,1.801,5.3381,2021-11-11
47,11.016,1.656,5.2444,2021-11-18
48,10.997,1.63,5.2061,2021-11-25
49,11.409,1.769,5.4868,2021-12-02
50,11.364,1.549,5.5777,2021-12-09
51,11.464,1.393,5.5038,2021-12-16
52,11.227,1.755,5.5093,2021-12-23
53,11.435,1.48,5.3477,2021-12-30
54,11.189,1.686,5.4142,2022-01-06
55,11.072,1.902,5.353,2022-01-13
56,11.151,1.437,5.2753,2022-01-20
57,11.192,1.476,5.3519,2022-01-27
58,11.518,1.476,5.2414,2022-02-03
59,10.892,1.65,5.2082,2022-02-10
60,11.048,1.381,5.2271,2022-02-17
61,11.266,1.374,5.131,2022-02-24
62,11.096,1.408,5.1291,2022-03-03
63,11.3,1.35,5.0118,2022-03-10
64,11.29,1.237,5.0424,2022-03-17
65,10.928,0.869,4.9848,2022-03-24
66,11.448,1.362,5.1215,2022-03-31
67,11.898,1.314,5.1515,2022-04-07
68,11.004,0.942,4.8805,2022-04-14
69,10.902,0.937,4.8687,2022-04-21
70,11.305,1.158,4.8644,2022-04-28
71,10.932,1.22,4.9209,2022-05-05
72,11.347,1.319,5.0308,2022-05-12
73,11.032,1.07,5.0847,2022-05-19
74,11.135,0.887,4.9263,2022-05-26
75,11.663,1.094,5.0966,2022-06-02
76,11.386,1.452,5.2799,2022-06-09
77,12.393,1.042,5.2876,2022-06-16
78,12.419,1.744,5.7915,2022-06-23
79,11.677,1.408,5.4518,2022-06-30
80,11.887,1.696,5.4668,2022-07-07
81,12.268,2.077,5.7278,2022-07-14
82,12.402,1.931,5.7052,2022-07-21
83,12.448,2.424,5.9711,2022-07-28
84,12.791,2.422,6.2847,2022-08-04
85,13.051,2.587,6.4834,2022-08-11
86,12.522,2.146,6.087,2022-08-18
87,12.703,2.179,6.2226,2022-08-25
88,13.724,3.403,7.232,2022-09-01
89,13.1,2.522,6.6409,2022-09-08
90,12.087,1.593,5.5928,2022-09-15
91,12.27,2.422,6.131,2022-09-22
92,11.827,1.676,5.7509,2022-09-29
93,12.125,2.127,5.7995,2022-10-06
94,12.283,2.283,5.6703,2022-10-13
95,11.603,1.51,5.405,2022-10-20
96,11.46,1.633,5.3365,2022-10-27
97,11.185,1.479,5.3489,2022-11-03
98,11.125,1.463,5.2929,2022-11-10
99,11.537,1.745,5.3216,2022-11-17
100,11.52,1.421,5.2364,2022-11-24
101,11.48,1.523,5.4571,2022-12-01
102,11.503,1.481,5.5941,2022-12-08
103,11.641,1.85,5.6108,2022-12-15
104,11.35,1.641,5.3956,2022-12-22
105,11.359,2.148,5.5108,2022-12-29
106,11.632,1.355,5.4828,2023-01-05
107,11.539,1.941,5.5552,2023-01-12
108,11.303,1.523,5.4652,2023-01-19
109,11.688,1.84,5.4689,2023-01-26
110,11.296,1.346,5.3076,2023-02-02
111,11.582,1.215,5.2766,2023-02-09
112,11.339,1.348,5.3095,2023-02-16
113,11.606,1.313,5.5127,2023-02-23
114,11.684,1.418,5.2725,2023-03-02
115,11.158,1.44,5.2583,2023-03-09
116,11.353,1.092,5.22,2023-03-16
117,11.43,1.13,5.0741,2023-03-23
118,11.528,0.714,4.9953,2023-03-30
119,11.177,0.711,4.896,2023-04-06
120,11.364,0.996,5.0577,2023-04-13
121,11.397,0.904,4.9498,2023-04-20
122,11.19,0.833,4.9358,2023-04-27
123,11.163,0.62,4.8469,2023-05-04
124,11.237,0.929,4.9847,2023-05-11
125,11.616,0.789,5.1538,2023-05-18
126,11.558,1.043,4.9783,2023-05-25
