week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.057,1.668,5.1304,2020-12-31
2,10.75,1.669,5.2019,2021-01-07
3,10.63,1.797,5.1185,2021-01-14
4,10.679,1.911,5.2618,2021-01-21
5,11.204,1.622,5.1617,2021-01-28
6,10.917,1.42,5.0056,2021-02-04
7,10.705,1.434,5.0694,2021-02-11
8,10.939,1.336,4.9246,2021-02-18
9,10.784,1.077,4.9688,2021-02-25
10,11.215,1.501,4.9243,2021-03-04
11,10.849,1.351,4.97,2021-03-11
12,10.689,1.373,4.798,2021-03-18
13,10.915,1.149,4.8311,2021-03-25
14,11.126,1.136,4.8218,2021-04-01
15,10.949,1.228,4.8163,2021-04-08
16,10.722,1.089,4.7411,2021-04-15
17,10.873,0.974,4.8201,2021-04-22
18,11.131,1.522,4.8905,2021-04-29
19,10.954,1.111,4.7878,2021-05-06
20,10.92,1.426,4.8544,2021-05-13
21,10.738,0.932,4.7224,2021-05-20
22,10.929,1.14,4.8192,2021-05-27
23,11.036,1.14,4.8674,2021-06-03
24,12.02,1.291,5.073,2021-06-10
25,11.223,1.785,5.2264,2021-06-17
26,11.237,1.702,5.1652,2021-06-24
27,11.098,1.782,5.2119,2021-07-01
28,11.552,2.168,5.5532,2021-07-08
29,12.181,2.412,5.8014,2021-07-15
30,11.912,2.475,5.6817,2021-07-22
31,11.454,2.05,5.6929,2021-07-29
32,12.62,1.704,5.5876,2021-08-05
33,12.104,2.346,5.9858,2021-08-12
34,11.365,2.049,5.5066,2021-08-19
35,12.047,2.359,5.7387,2021-08-26
36,11.663,2.35,5.7174,2021-09-02
37,11.802,2.317,5.8705,2021-09-09
38,11.937,1.503,5.4537,2021-09-16
39,11.013,2.148,5.4506,2021-09-23
40,11.405,2.01,5.4645,2021-09-30
41,10.867,1.52,5.1296,2021-10-07
42,10.696,1.622,5.0816,2021-10-14
43,10.565,1.605,5.0615,2021-10-21
44,11.11,1.695,5.127,2021-10-28
45,10.838,1.441,5.0987,2021-11-04
46,10.824,1.808,5.1641,2021-11-11
47,10.586,1.656,5.111,2021-11-18
48,10.786,1.698,5.0575,2021-11-25
49,11.313,1.796,5.3278,2021-12-02
50,10.972,1.474,5.4146,2021-12-09
51,11.114,1.543,5.3493,2021-12-16
52,10.878,1.776,5.3585,2021-12-23
53,10.933,1.421,5.1866,2021-12-30
54,10.874,1.694,5.218,2022-01-06
55,10.623,1.912,5.1855,2022-01-13
56,10.805,1.502,5.1461,2022-01-20
57,10.777,1.516,5.225,2022-01-27
58,10.97,1.459,5.059,2022-02-03
59,10.981,1.706,5.1092,2022-02-10
60,11.075,1.45,5.0439,2022-02-17
61,10.766,1.379,4.9825,2022-02-24
62,10.957,1.469,4.9315,2022-03-03
63,10.92,1.365,4.8473,2022-03-10
64,11.211,1.259,4.9161,2022-03-17
65,10.698,0.964,4.86,2022-03-24
66,11.258,1.476,4.9847,2022-03-31
67,11.027,1.306,5.0168,2022-04-07
68,10.848,0.935,4.7307,2022-04-14
69,10.67,0.997,4.7304,2022-04-21
70,10.899,1.086,4.7391,2022-04-28
71,10.59,1.307,4.7498,2022-05-05
72,11.56,1.326,4.9157,2022-05-12
73,11.618,1.104,4.9654,2022-05-19
74,11.102,0.885,4.7866,2022-05-26
75,10.869,1.135,4.9395,2022-06-02
76,11.223,1.521,5.1268,2022-06-09
77,11.752,1.102,5.098,2022-06-16
78,11.719,1.778,5.5977,2022-06-23
79,11.684,1.345,5.3066,2022-06-30
80,11.371,1.621,5.2935,2022-07-07
81,12.16,2.066,5.5671,2022-07-14
82,11.655,1.958,5.5514,2022-07-21
83,12.151,2.509,5.8173,2022-07-28
84,12.592,2.374,6.0665,2022-08-04
85,12.794,2.773,6.2607,2022-08-11
86,12.427,2.303,5.8906,2022-08-18
87,12.478,2.237,6.0415,2022-08-25
88,13.221,3.273,6.9764,2022-09-01
89,12.834,2.648,6.428,2022-09-08
90,11.373,1.603,5.4255,2022-09-15
91,12.251,2.356,5.9413,2022-09-22
92,11.407,1.792,5.5811,2022-09-29
93,11.883,2.12,5.6085,2022-10-06
94,11.553,2.237,5.5015,2022-10-13
95,11.522,1.554,5.317,2022-10-20
96,11.315,1.655,5.1598,2022-10-27
97,11.234,1.531,5.218,2022-11-03
98,11.191,1.52,5.1337,2022-11-10
99,11.031,1.727,5.1809,2022-11-17
100,11.659,1.427,5.0847,2022-11-24
101,11.28,1.687,5.261,2022-12-01
102,11.584,1.513,5.4613,2022-12-08
103,11.052,1.885,5.4532,2022-12-15
104,11.139,1.585,5.2591,2022-12-22
105,11.169,2.127,5.3712,2022-12-29
106,11.525,1.403,5.3392,2023-01-05
107,11.027,1.847,5.3939,2023-01-12
108,11.314,1.552,5.2868,2023-01-19
109,11.506,1.811,5.2885,2023-01-26
110,11.437,1.309,5.143,2023-02-02
111,11.224,1.267,5.1091,2023-02-09
112,11.113,1.387,5.1531,2023-02-16
113,11.095,1.341,5.3477,2023-02-23
114,11.003,1.388,5.0863,2023-03-02
115,11.243,1.47,5.1254,2023-03-09
116,11.424,1.117,5.0638,2023-03-16
117,11.143,1.127,4.9442,2023-03-23
118,11.171,0.765,4.8665,2023-03-30
119,11.03,0.748,4.7607,2023-04-06
120,11.08,1.019,4.9078,2023-04-13
121,11.068,0.88,4.8096,2023-04-20
122,10.71,0.903,4.784,2023-04-27
123,10.877,0.617,4.7103,2023-05-04
124,10.888,0.965,4.8455,2023-05-11
125,11.265,0.851,5.0308,2023-05-18
126,11.341,1.1,4.8435,2023-05-25
127,11.029,0.531,4.8258,2023-06-01
128,11.248,1.316,4.9362,2023-06-08
129,11.29,1.324,4.9665,2023-06-15
130,11.126,0.786,4.7998,2023-06-22
131,11.549,1.199,4.9432,2023-06-29
132,11.68,1.006,5.0652,2023-07-06
133,12.158,1.925,5.7138,2023-07-13
134,12.55,2.041,5.7647,2023-07-20
135,12.157,2.416,5.9123,2023-07-27
136,11.596,1.895,5.6493,2023-08-03
137,12.115,1.862,5.7059,2023-08-10
138,12.103,2.143,5.6538,2023-08-17
139,12.831,1.691,5.8137,2023-08-24
140,11.735,1.455,5.6052,2023-08-31
141,12.373,2.123,5.9602,2023-09-07
142,11.645,1.752,5.4136,2023-09-14
143,11.776,1.175,5.2877,2023-09-21
144,11.317,1.394,5.1454,2023-09-28
145,11.682,1.85,5.4577,2023-10-05
146,11.303,1.19,5.2025,2023-10-12
147,11.461,1.144,5.3339,2023-10-19
148,11.169,1.182,5.1078,2023-10-26
149,11.156,1.52,5.1909,2023-11-02
150,11.011,1.333,5.1528,2023-11-09
151,10.869,1.735,5.1916,2023-11-16
152,10.77,1.313,5.0934,2023-11-23
153,11.248,1.421,5.2777,2023-11-30
154,11.327,1.681,5.3226,2023-12-07
155,11.393,1.946,5.3321,2023-12-14
156,11.088,1.9,5.2177,2023-12-21
157,10.904,1.97,5.2216,2023-12-28
158,11.382,1.638,5.3324,2024-01-04
159,11.492,1.727,5.298,2024-01-11
160,11.096,2.065,5.3545,2024-01-18
161,10.717,1.505,5.0643,2024-01-25
162,11.239,1.43,5.4046,2024-02-01
163,11.192,1.432,5.1509,2024-02-08
164,11.498,1.19,5.1175,2024-02-15
165,10.977,1.466,5.117,2024-02-22
166,11.212,1.646,5.1018,2024-02-29
167,10.975,1.087,4.9183,2024-03-07
168,10.959,0.976,4.9211,2024-03-14
169,10.546,1.295,4.8858,2024-03-21
170,10.724,1.245,4.9307,2024-03-28
171,11.14,1.05,4.8502,2024-04-04
172,10.949,1.066,4.8387,2024-04-11
173,10.877,1.031,4.8653,2024-04-18
174,10.938,1.055,4.8404,2024-04-25
175,11.068,0.899,4.823,2024-05-02
176,10.819,1.039,4.8235,2024-05-09
177,11.209,0.696,4.8145,2024-05-16
178,11.102,0.761,4.7874,2024-05-23
179,10.835,0.919,4.8271,2024-05-30
180,11.047,1.183,4.9415,2024-06-06
181,11.191,0.803,4.8614,2024-06-13
182,11.738,1.511,5.4218,2024-06-20
183,11.392,1.366,5.28,2024-06-27
184,11.655,1.844,5.4728,2024-07-04
185,11.543,1.896,5.4945,2024-07-11
186,12.068,2.255,5.7871,2024-07-18
187,12.517,1.714,5.709,2024-07-25
188,12.354,2.28,5.9608,2024-08-01
189,12.209,2.089,5.8974,2024-08-08
190,12.744,1.934,5.887,2024-08-15
191,11.721,1.673,5.6466,2024-08-22
192,12.224,1.883,5.6931,2024-08-29
193,12.89,2.553,6.7704,2024-09-05
194,11.105,1.888,5.3657,2024-09-12
195,11.329,1.598,5.2572,2024-09-19
196,11.521,1.191,5.2306,2024-09-26
197,11.578,1.791,5.4847,2024-10-03
198,11.082,1.535,5.3565,2024-10-10
199,11.193,1.479,5.2558,2024-10-17
200,11.282,1.8,5.3054,2024-10-24
201,11.009,1.668,5.9185,2024-10-31
202,11.138,1.536,5.0791,2024-11-08
203,11.069,1.66,5.2351,2024-11-15
204,11.17,1.824,5.2314,2024-11-22
205,11.2,1.572,5.2319,2024-11-29
206,11.107,1.678,5.3117,2024-12-06
207,11.295,1.915,5.377,2024-12-13
208,11.254,1.707,5.3315,2024-12-20
209,10.828,1.974,5.3635,2024-12-27
210,11.056,1.861,5.3813,2025-01-03
211,11.114,1.492,5.2808,2025-01-10
212,11.209,1.511,5.2454,2025-01-17
213,11.222,1.783,5.3784,2025-01-24
