week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.976,1.285,7.4876,2020-12-31
2,18.557,1.285,7.6507,2021-01-07
3,18.604,1.383,7.5185,2021-01-14
4,18.51,1.472,7.685,2021-01-21
5,19.453,1.249,7.5691,2021-01-28
6,18.828,1.094,7.4168,2021-02-04
7,18.528,1.104,7.5135,2021-02-11
8,18.914,1.029,7.3651,2021-02-18
9,18.519,0.829,7.3954,2021-02-25
10,19.326,1.156,7.3683,2021-03-04
11,18.848,1.041,7.3554,2021-03-11
12,18.445,1.057,7.2189,2021-03-18
13,18.771,0.885,7.2681,2021-03-25
14,19.071,0.875,7.2689,2021-04-01
15,18.855,0.946,7.2539,2021-04-08
16,18.409,0.839,7.1827,2021-04-15
17,18.862,0.75,7.2348,2021-04-22
18,18.944,1.172,7.3347,2021-04-29
19,18.877,0.855,7.2302,2021-05-06
20,18.825,1.098,7.2761,2021-05-13
21,18.593,0.718,7.1388,2021-05-20
22,18.699,0.878,7.2702,2021-05-27
23,19.077,0.878,7.2871,2021-06-03
24,20.118,0.994,7.5127,2021-06-10
25,19.095,1.374,7.6416,2021-06-17
26,19.169,1.311,7.5834,2021-06-24
27,19.016,1.372,7.6361,2021-07-01
28,19.424,1.669,7.9558,2021-07-08
29,20.24,1.857,8.1959,2021-07-15
30,19.866,1.906,8.0803,2021-07-22
31,19.24,1.579,8.1102,2021-07-29
32,21.073,1.312,8.0042,2021-08-05
33,19.953,1.806,8.3574,2021-08-12
34,19.235,1.578,7.9005,2021-08-19
35,20.169,1.816,8.1206,2021-08-26
36,19.446,1.81,8.1312,2021-09-02
37,19.629,1.784,8.2668,2021-09-09
38,20.044,1.157,7.8651,2021-09-16
39,18.799,1.654,7.8397,2021-09-23
40,19.566,1.548,7.8632,2021-09-30
41,18.718,1.17,7.5526,2021-10-07
42,18.59,1.249,7.5008,2021-10-14
43,18.444,1.236,7.4794,2021-10-21
44,18.996,1.306,7.5427,2021-10-28
