week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.858,1.245,7.4865,2020-12-31
2,18.965,1.334,7.5649,2021-01-07
3,18.75,1.274,7.5462,2021-01-14
4,18.556,1.437,7.6291,2021-01-21
5,18.215,1.19,7.4604,2021-01-28
6,18.628,1.162,7.4116,2021-02-04
7,18.51,1.102,7.3959,2021-02-11
8,18.691,1.0,7.3385,2021-02-18
9,18.691,0.901,7.3649,2021-02-25
10,18.299,1.121,7.3386,2021-03-04
11,19.045,1.026,7.3637,2021-03-11
12,18.858,1.05,7.2451,2021-03-18
13,18.445,0.825,7.2554,2021-03-25
14,18.289,0.877,7.248,2021-04-01
15,18.919,0.94,7.2284,2021-04-08
16,18.758,0.806,7.1525,2021-04-15
17,18.895,0.752,7.2293,2021-04-22
18,19.1,1.058,7.3012,2021-04-29
19,18.803,0.858,7.1869,2021-05-06
20,19.013,1.065,7.2036,2021-05-13
21,18.742,0.748,7.1521,2021-05-20
22,18.633,0.893,7.2403,2021-05-27
23,19.147,0.854,7.267,2021-06-03
24,19.018,1.01,7.4776,2021-06-10
25,19.028,1.342,7.6321,2021-06-17
26,19.079,1.344,7.5348,2021-06-24
27,19.33,1.299,7.6382,2021-07-01
28,19.308,1.627,7.9734,2021-07-08
29,20.019,1.87,8.1254,2021-07-15
30,20.14,1.904,8.0681,2021-07-22
31,19.502,1.64,8.0437,2021-07-29
32,19.628,1.274,7.9511,2021-08-05
33,19.819,1.789,8.3079,2021-08-12
34,19.473,1.567,7.8562,2021-08-19
35,19.976,1.748,8.102,2021-08-26
36,19.47,1.725,8.1072,2021-09-02
37,19.688,1.726,8.2612,2021-09-09
38,19.682,1.202,7.8381,2021-09-16
39,18.659,1.594,7.7771,2021-09-23
40,19.189,1.634,7.8089,2021-09-30
41,18.741,1.157,7.5047,2021-10-07
42,19.187,1.248,7.5024,2021-10-14
43,18.713,1.22,7.4473,2021-10-21
44,18.775,1.224,7.5447,2021-10-28
45,18.669,1.023,7.5019,2021-11-04
46,18.558,1.401,7.5534,2021-11-11
47,18.554,1.288,7.4652,2021-11-18
48,18.722,1.267,7.4382,2021-11-25
49,19.011,1.376,7.7013,2021-12-02
50,18.905,1.205,7.7668,2021-12-09
51,18.94,1.084,7.7233,2021-12-16
52,18.754,1.365,7.6927,2021-12-23
53,18.963,1.151,7.5447,2021-12-30
54,18.681,1.312,7.6729,2022-01-06
55,18.815,1.479,7.5634,2022-01-13
56,19.069,1.117,7.5182,2022-01-20
57,18.698,1.148,7.565,2022-01-27
58,19.338,1.148,7.4877,2022-02-03
59,18.288,1.283,7.4237,2022-02-10
60,18.493,1.074,7.4635,2022-02-17
61,18.909,1.068,7.3885,2022-02-24
62,19.027,1.095,7.3976,2022-03-03
63,19.003,1.05,7.2616,2022-03-10
64,18.482,0.962,7.2927,2022-03-17
65,18.605,0.676,7.2322,2022-03-24
66,19.208,1.059,7.3692,2022-03-31
67,19.344,1.022,7.3922,2022-04-07
68,18.713,0.733,7.1591,2022-04-14
69,18.436,0.729,7.1445,2022-04-21
70,19.158,0.901,7.136,2022-04-28
71,18.407,0.949,7.1971,2022-05-05
72,18.912,1.026,7.307,2022-05-12
73,18.445,0.832,7.3338,2022-05-19
74,18.645,0.69,7.1913,2022-05-26
75,19.41,0.851,7.344,2022-06-02
76,18.912,1.129,7.5448,2022-06-09
77,20.111,0.81,7.5514,2022-06-16
78,20.091,1.357,8.0106,2022-06-23
79,19.092,1.095,7.686,2022-06-30
80,19.463,1.319,7.6886,2022-07-07
81,19.721,1.616,7.922,2022-07-14
82,20.043,1.502,7.9021,2022-07-21
83,19.935,1.885,8.1336,2022-07-28
84,20.252,1.884,8.4494,2022-08-04
85,20.548,2.012,8.6381,2022-08-11
86,20.058,1.669,8.2528,2022-08-18
87,20.383,1.694,8.3771,2022-08-25
88,21.166,2.647,9.3088,2022-09-01
89,20.438,1.962,8.7483,2022-09-08
90,19.864,1.239,7.8029,2022-09-15
91,19.754,1.884,8.3112,2022-09-22
92,19.389,1.303,7.9518,2022-09-29
93,19.731,1.654,8.0114,2022-10-06
94,19.69,1.776,7.8498,2022-10-13
95,18.849,1.174,7.5956,2022-10-20
96,18.947,1.27,7.5825,2022-10-27
97,18.914,1.15,7.5974,2022-11-03
98,18.467,1.138,7.5321,2022-11-10
