week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.976,2.019,7.7957,2020-12-31
2,18.557,2.02,7.9917,2021-01-07
3,18.604,2.174,7.8798,2021-01-14
4,18.51,2.313,8.0537,2021-01-21
5,19.453,1.962,7.9243,2021-01-28
6,18.828,1.719,7.7361,2021-02-04
7,18.528,1.736,7.8383,2021-02-11
8,18.914,1.617,7.6477,2021-02-18
9,18.519,1.303,7.6977,2021-02-25
10,19.326,1.816,7.6571,2021-03-04
11,18.848,1.635,7.6761,2021-03-11
12,18.445,1.661,7.4934,2021-03-18
13,18.771,1.39,7.5391,2021-03-25
14,19.071,1.374,7.5384,2021-04-01
15,18.855,1.486,7.5345,2021-04-08
16,18.409,1.318,7.4384,2021-04-15
17,18.862,1.178,7.5303,2021-04-22
18,18.944,1.842,7.6238,2021-04-29
19,18.877,1.344,7.4999,2021-05-06
20,18.825,1.725,7.5797,2021-05-13
21,18.593,1.128,7.3999,2021-05-20
22,18.699,1.38,7.5359,2021-05-27
23,19.077,1.379,7.5802,2021-06-03
24,20.118,1.563,7.823,2021-06-10
25,19.095,2.159,7.9977,2021-06-17
26,19.169,2.06,7.9213,2021-06-24
27,19.016,2.156,7.9799,2021-07-01
28,19.424,2.623,8.3708,2021-07-08
29,20.24,2.912,8.6565,2021-07-15
30,19.866,2.881,8.5249,2021-07-22
31,19.24,2.481,8.5321,2021-07-29
32,21.073,2.062,8.4167,2021-08-05
33,19.953,2.839,8.8585,2021-08-12
34,19.235,2.479,8.3089,2021-08-19
35,20.169,2.854,8.5746,2021-08-26
36,19.446,2.844,8.5639,2021-09-02
37,19.629,2.804,8.7312,2021-09-09
38,20.044,1.818,8.2564,2021-09-16
39,18.799,2.599,8.2628,2021-09-23
40,19.566,2.432,8.2726,2021-09-30
41,18.718,1.839,7.8983,2021-10-07
42,18.59,1.963,7.8329,2021-10-14
43,18.444,1.942,7.814,2021-10-21
44,18.996,2.052,7.8855,2021-10-28
45,18.699,1.744,7.8852,2021-11-04
46,18.654,2.188,7.9226,2021-11-11
47,18.418,2.004,7.8716,2021-11-18
48,18.532,2.054,7.8015,2021-11-25
49,19.27,2.173,8.1222,2021-12-02
50,18.711,1.783,8.2096,2021-12-09
51,18.935,1.867,8.1344,2021-12-16
52,18.577,2.149,8.1471,2021-12-23
53,18.774,1.719,7.9164,2021-12-30
54,18.692,2.05,7.9924,2022-01-06
55,18.361,2.314,7.9497,2022-01-13
56,18.651,1.818,7.9161,2022-01-20
57,18.475,1.835,8.0031,2022-01-27
58,19.092,1.765,7.7926,2022-02-03
59,18.93,2.064,7.8698,2022-02-10
60,19.26,1.754,7.769,2022-02-17
61,18.746,1.668,7.7098,2022-02-24
62,18.902,1.777,7.6408,2022-03-03
63,19.318,1.652,7.5416,2022-03-10
64,19.243,1.524,7.6435,2022-03-17
65,18.483,1.167,7.573,2022-03-24
66,19.488,1.786,7.736,2022-03-31
67,18.681,1.581,7.7564,2022-04-07
68,18.823,1.132,7.4212,2022-04-14
69,18.653,1.206,7.4249,2022-04-21
70,18.816,1.314,7.4423,2022-04-28
71,18.554,1.581,7.4404,2022-05-05
72,19.688,1.604,7.6641,2022-05-12
73,19.92,1.335,7.7176,2022-05-19
74,19.038,1.071,7.4838,2022-05-26
75,18.573,1.374,7.655,2022-06-02
76,19.133,1.841,7.8996,2022-06-09
77,19.816,1.333,7.8517,2022-06-16
78,19.529,2.151,8.4179,2022-06-23
79,19.602,1.627,8.0971,2022-06-30
80,19.249,1.961,8.0621,2022-07-07
81,20.233,2.5,8.3841,2022-07-14
82,19.567,2.369,8.3737,2022-07-21
83,20.067,2.911,8.676,2022-07-28
84,20.483,2.872,8.9479,2022-08-04
85,20.901,3.356,9.1662,2022-08-11
86,20.553,2.787,8.7467,2022-08-18
87,20.628,2.706,8.9281,2022-08-25
88,21.222,3.6,9.9881,2022-09-01
89,20.718,3.204,9.3652,2022-09-08
90,19.133,1.939,8.2306,2022-09-15
91,20.266,2.851,8.8113,2022-09-22
92,19.291,2.169,8.4155,2022-09-29
93,20.024,2.566,8.4459,2022-10-06
94,19.399,2.695,8.308,2022-10-13
95,19.35,1.881,8.1176,2022-10-20
96,19.411,2.003,7.9246,2022-10-27
97,19.236,1.853,8.025,2022-11-03
98,19.291,1.839,7.8859,2022-11-10
99,19.397,2.089,7.9568,2022-11-17
100,19.999,1.727,7.8411,2022-11-24
101,19.105,2.041,8.0244,2022-12-01
102,19.59,1.831,8.2747,2022-12-08
103,18.762,2.281,8.2555,2022-12-15
104,19.129,1.918,8.0447,2022-12-22
105,19.083,2.574,8.1728,2022-12-29
106,19.662,1.697,8.1348,2023-01-05
107,18.802,2.235,8.1844,2023-01-12
108,19.247,1.878,8.0658,2023-01-19
109,19.557,2.191,8.0684,2023-01-26
110,19.626,1.584,7.8991,2023-02-02
111,19.267,1.533,7.8541,2023-02-09
112,18.938,1.678,7.9093,2023-02-16
113,18.753,1.622,8.136,2023-02-23
114,18.915,1.68,7.828,2023-03-02
115,19.12,1.617,7.8635,2023-03-09
116,19.526,1.351,7.8193,2023-03-16
117,19.013,1.364,7.6704,2023-03-23
118,19.289,0.926,7.5908,2023-03-30
119,19.012,0.905,7.458,2023-04-06
120,19.098,1.131,7.6322,2023-04-13
121,19.023,1.065,7.5335,2023-04-20
122,18.475,1.092,7.4902,2023-04-27
123,18.743,0.746,7.4087,2023-05-04
124,18.79,1.167,7.5556,2023-05-11
125,19.29,1.03,7.7935,2023-05-18
126,19.468,1.331,7.558,2023-05-25
127,18.698,0.642,7.526,2023-06-01
128,19.147,1.593,7.655,2023-06-08
129,19.21,1.602,7.6977,2023-06-15
130,19.081,0.951,7.5201,2023-06-22
131,19.727,1.451,7.6665,2023-06-29
132,19.381,1.217,7.7982,2023-07-06
133,20.166,2.329,8.557,2023-07-13
134,20.517,2.469,8.5986,2023-07-20
135,20.302,2.924,8.7756,2023-07-27
136,19.468,2.293,8.4762,2023-08-03
137,20.168,2.253,8.5296,2023-08-10
138,20.218,2.593,8.4792,2023-08-17
139,20.976,2.046,8.6588,2023-08-24
140,19.535,1.76,8.4152,2023-08-31
141,20.408,2.568,8.837,2023-09-07
142,19.608,2.12,8.2211,2023-09-14
143,19.908,1.422,8.0756,2023-09-21
144,19.239,1.687,7.8961,2023-09-28
145,19.857,2.239,8.2604,2023-10-05
146,19.166,1.44,7.9511,2023-10-12
147,19.723,1.384,8.1269,2023-10-19
148,19.349,1.43,7.8707,2023-10-26
149,19.208,1.84,7.9944,2023-11-02
150,18.981,1.614,7.9171,2023-11-09
151,18.643,2.099,7.9642,2023-11-16
152,18.502,1.588,7.8442,2023-11-23
153,19.406,1.72,8.0563,2023-11-30
154,19.288,2.034,8.1188,2023-12-07
155,19.42,2.355,8.117,2023-12-14
156,19.16,2.299,7.9922,2023-12-21
157,18.821,2.384,7.9925,2023-12-28
158,19.62,1.982,8.1068,2024-01-04
159,19.541,2.089,8.0823,2024-01-11
160,19.149,2.499,8.1589,2024-01-18
161,18.432,1.82,7.8025,2024-01-25
162,19.141,1.73,8.2188,2024-02-01
163,19.23,1.733,7.906,2024-02-08
164,19.689,1.439,7.8609,2024-02-15
165,18.945,1.774,7.8825,2024-02-22
166,19.181,1.992,7.8635,2024-02-29
167,18.858,1.244,7.6154,2024-03-07
168,18.918,1.181,7.6568,2024-03-14
169,18.444,1.567,7.6044,2024-03-21
170,18.402,1.447,7.659,2024-03-28
171,19.298,1.271,7.5746,2024-04-04
172,18.768,1.29,7.5612,2024-04-11
173,18.909,1.248,7.5878,2024-04-18
174,18.721,1.255,7.5589,2024-04-25
175,18.98,1.088,7.5441,2024-05-02
176,18.69,1.257,7.5406,2024-05-09
177,19.246,0.842,7.5432,2024-05-16
178,19.132,0.921,7.5141,2024-05-23
179,18.65,1.112,7.5412,2024-05-30
180,19.048,1.431,7.6837,2024-06-06
181,19.135,0.972,7.5755,2024-06-13
182,19.73,1.828,8.216,2024-06-20
183,19.256,1.653,8.0556,2024-06-27
184,19.482,2.231,8.2687,2024-07-04
185,19.408,2.294,8.3069,2024-07-11
186,20.023,2.729,8.636,2024-07-18
187,20.443,2.074,8.5508,2024-07-25
188,20.352,2.759,8.8388,2024-08-01
189,20.012,2.528,8.7527,2024-08-08
190,20.792,2.34,8.7322,2024-08-15
191,19.697,2.025,8.476,2024-08-22
192,20.272,2.278,8.5254,2024-08-29
193,20.724,3.089,9.7475,2024-09-05
194,19.019,2.285,8.1594,2024-09-12
195,19.191,1.934,8.021,2024-09-19
196,19.407,1.441,7.9964,2024-09-26
197,19.52,2.168,8.303,2024-10-03
198,19.241,1.858,8.1604,2024-10-10
199,18.992,1.79,8.0257,2024-10-17
200,19.427,2.178,8.1029,2024-10-24
201,18.905,2.018,9.3951,2024-10-31
202,19.112,1.859,7.8141,2024-11-08
203,18.937,2.008,8.0097,2024-11-15
204,19.258,2.207,8.0088,2024-11-22
205,19.127,1.902,8.0023,2024-11-29
206,19.28,2.03,8.086,2024-12-06
207,19.16,2.317,8.1518,2024-12-13
208,19.324,2.065,8.1172,2024-12-20
209,18.667,2.389,8.1741,2024-12-27
210,18.967,2.252,8.1806,2025-01-03
211,18.927,1.805,8.0498,2025-01-10
212,19.263,1.828,8.0014,2025-01-17
213,19.325,2.157,8.1838,2025-01-24
214,19.174,1.898,8.0062,2025-01-31
215,19.285,1.777,8.1944,2025-02-07
216,19.257,1.63,7.8638,2025-02-14
217,18.897,1.872,7.7893,2025-02-21
218,18.929,2.041,7.9204,2025-02-28
219,19.133,1.644,9.2038,2025-03-07
220,18.784,1.702,7.7784,2025-03-14
221,18.597,1.483,7.6467,2025-03-21
222,19.477,1.628,7.8055,2025-03-28
223,18.871,1.246,7.5803,2025-04-04
224,19.405,1.423,7.7263,2025-04-11
225,19.023,1.38,7.537,2025-04-18
226,18.885,1.518,7.6175,2025-04-25
227,18.971,1.738,7.8746,2025-05-02
228,19.102,1.504,7.7335,2025-05-09
229,19.175,2.039,7.8414,2025-05-16
230,19.201,1.564,7.7675,2025-05-23
231,19.275,2.423,8.1928,2025-05-30
232,18.86,1.817,7.9456,2025-06-06
233,19.127,1.975,8.0284,2025-06-13
234,19.363,1.381,7.8459,2025-06-20
235,19.616,1.919,8.1023,2025-06-27
236,19.477,1.681,8.191,2025-07-04
237,19.13,1.877,8.2819,2025-07-11
238,19.546,2.052,8.2829,2025-07-18
239,19.445,1.668,8.1553,2025-07-25
240,20.406,2.047,8.4722,2025-08-01
241,19.718,2.735,8.598,2025-08-08
242,19.817,2.114,8.5447,2025-08-15
243,20.579,3.409,9.264,2025-08-22
244,20.637,3.17,9.3241,2025-08-29
245,20.481,3.04,8.8765,2025-09-05
246,20.93,2.697,8.8798,2025-09-12
247,20.001,3.22,8.9403,2025-09-19
248,19.658,2.32,8.4902,2025-09-26
249,19.101,1.987,8.2697,2025-10-03
250,19.021,2.485,8.2882,2025-10-10
251,19.421,2.488,8.0934,2025-10-17
252,19.443,2.292,8.2326,2025-10-24
253,19.03,2.218,9.6071,2025-10-31
254,19.45,2.072,8.2401,2025-11-07
255,18.734,2.61,8.215,2025-11-14
256,18.824,2.257,8.1412,2025-11-21
257,18.684,2.263,8.0449,2025-11-28
258,18.966,2.142,8.2266,2025-12-05
259,19.362,2.615,8.3564,2025-12-12
260,19.485,2.726,8.3782,2025-12-19
261,18.783,2.796,8.3559,2025-12-26
262,19.016,2.806,8.3934,2026-01-02
263,18.948,2.763,8.3741,2026-01-09
264,18.609,2.822,8.3295,2026-01-16
265,18.707,2.749,11.4558,2026-01-23
