week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,22.6,7.2,13.44,834.0,0.0,207.99,100,0,28.9
2,15.4,6.3,11.67,808.0,0.0,193.02,100,0,57.14
3,17.0,5.9,12.12,868.0,0.0,223.27,100,0,38.48
4,26.0,7.8,13.77,932.0,0.0,247.29,100,0,25.05
5,30.2,9.6,16.88,963.0,0.0,274.55,100,0,33.54
6,20.1,12.1,15.78,951.0,0.0,275.36,100,0,61.77
7,26.2,11.8,15.42,992.0,0.0,249.69,100,0,65.73
8,22.8,11.4,15.42,997.0,0.0,218.98,100,0,74.24
9,23.4,10.1,15.75,1001.0,0.0,273.02,100,0,44.26
10,20.1,13.4,16.62,991.0,0.0,296.24,100,0,56.51
11,19.9,13.1,16.46,968.0,0.0,247.88,100,0,69.83
12,20.0,11.6,16.59,1009.0,0.0,285.17,100,0,50.83
13,23.5,12.9,17.36,1019.0,0.0,316.0,100,0,51.54
14,20.8,13.9,17.46,997.0,0.0,312.2,100,0,51.83
15,22.8,13.1,17.73,1024.0,0.0,311.17,100,0,43.01
16,25.2,15.4,19.81,1001.0,0.0,322.01,100,0,44.21
17,22.8,15.1,19.15,1002.0,0.0,300.35,100,0,49.33
18,23.0,16.8,19.75,963.0,0.0,293.39,100,0,54.08
19,24.4,16.9,20.49,996.0,0.0,316.98,100,0,27.38
20,24.8,17.9,21.37,953.0,0.0,312.03,100,0,27.64
21,25.3,19.3,21.99,957.0,0.0,283.85,100,0,58.16
22,24.3,15.9,20.77,973.0,0.0,288.05,100,0,41.39
23,23.5,15.8,20.01,974.0,0.0,312.29,100,0,29.26
24,26.4,17.8,22.06,938.0,0.0,284.45,100,0,19.07
25,26.4,19.4,21.72,908.0,0.0,198.21,100,0,60.32
26,26.2,17.0,21.41,925.0,0.0,275.82,100,0,29.01
27,25.8,17.5,21.36,909.0,0.0,244.19,100,0,54.01
28,26.1,18.2,22.0,876.0,0.0,256.76,100,0,27.35
29,24.1,15.9,19.69,890.0,0.0,248.62,100,0,39.8
30,25.1,15.6,20.33,863.0,0.0,223.08,100,0,36.08
31,26.9,13.4,20.05,847.0,0.0,208.84,100,0,48.86
32,26.1,13.0,19.09,784.0,0.0,145.26,100,0,64.44
33,28.1,9.3,16.88,746.0,0.0,191.06,100,0,8.47
34,20.1,9.8,15.76,683.0,0.0,155.58,100,0,47.14
35,24.6,11.2,17.25,657.0,0.0,152.05,100,0,38.61
36,20.2,12.4,16.19,640.0,0.0,150.05,100,0,47.51
37,29.4,11.9,18.1,638.0,0.0,162.49,100,0,21.47
38,28.8,10.6,15.96,638.0,0.0,143.48,100,0,65.33
39,25.1,8.3,16.84,621.0,0.0,150.1,100,0,18.62
40,20.6,8.7,14.26,593.0,0.0,134.64,100,0,33.2
41,18.5,6.1,13.21,574.0,0.0,105.85,100,0,47.67
42,17.1,4.9,11.41,585.0,0.0,107.42,100,0,44.54
43,16.8,4.6,12.34,572.0,0.0,91.22,100,0,88.18
44,16.3,7.7,11.92,584.0,0.0,92.4,100,0,59.89
45,17.4,4.0,11.42,588.0,0.0,142.02,100,0,33.93
46,23.1,8.6,15.77,598.0,0.0,107.92,100,0,82.26
47,20.5,7.7,14.04,624.0,0.0,140.88,100,0,31.06
48,22.2,6.2,13.06,669.0,0.0,154.2,100,0,32.27
49,20.6,5.0,12.39,704.0,0.0,167.74,100,0,27.4
50,27.6,7.8,17.69,750.0,0.0,197.99,100,0,5.69
51,21.0,5.1,12.9,765.0,0.0,190.85,100,0,28.56
52,19.8,3.7,11.07,803.0,0.0,185.2,100,0,46.56
53,22.5,6.0,13.47,824.0,0.0,210.19,100,0,39.65
54,19.5,6.0,12.65,863.0,0.0,237.53,100,0,15.94
55,20.8,9.7,14.79,875.0,0.0,244.95,100,0,37.39
56,28.6,10.4,16.33,887.0,0.0,262.58,100,0,43.69
57,17.7,11.6,14.88,886.0,0.0,176.06,100,0,74.08
58,32.1,11.9,18.41,951.0,0.0,279.61,100,0,33.54
59,18.9,9.6,15.33,976.0,0.0,284.2,100,0,32.1
60,25.4,10.1,15.76,991.0,0.0,296.48,100,0,32.11
61,23.5,11.8,16.41,991.0,0.0,291.47,100,0,47.83
62,21.0,11.6,16.83,994.0,0.0,282.21,100,0,53.13
63,24.4,10.6,16.94,1015.0,0.0,329.14,100,0,25.16
64,20.4,13.6,17.01,981.0,0.0,258.02,100,0,67.94
65,20.0,13.0,17.06,985.0,0.0,280.86,100,0,64.37
66,21.5,14.1,17.81,1008.0,0.0,305.12,100,0,46.25
67,22.5,15.4,19.09,981.0,0.0,323.45,100,0,34.15
68,22.6,14.4,18.9,1008.0,0.0,323.57,100,0,46.09
69,26.0,15.2,20.42,1018.0,0.0,334.33,100,0,13.8
70,25.3,16.4,20.94,995.0,0.0,327.8,100,0,31.49
71,23.6,17.4,20.46,990.0,0.0,308.63,100,0,52.29
72,23.4,16.5,19.94,964.0,0.0,304.12,100,0,44.73
73,24.5,18.1,21.01,956.0,0.0,310.85,100,0,47.73
74,24.1,18.4,21.21,949.0,0.0,279.1,100,0,64.07
75,25.4,18.4,22.44,946.0,0.0,294.43,100,0,47.24
76,27.6,19.8,23.24,932.0,0.0,299.46,100,0,27.99
77,25.8,19.1,22.46,930.0,0.0,283.1,100,0,26.99
78,25.3,19.1,22.11,905.0,0.0,277.39,100,0,32.01
79,35.0,19.5,24.6,898.0,0.0,267.15,100,0,25.33
80,32.0,20.8,25.39,867.0,0.0,189.8,100,0,50.06
81,25.3,17.2,21.34,824.0,0.0,217.29,100,0,45.58
82,26.0,15.5,21.12,850.0,0.0,240.69,100,0,22.37
83,26.4,17.6,21.6,790.0,0.0,215.73,100,0,42.02
84,24.1,16.6,20.72,714.0,0.0,175.96,100,0,42.19
85,24.0,17.6,20.29,679.0,0.0,133.43,100,0,73.98
86,30.5,14.8,19.79,674.0,0.0,155.84,100,0,38.43
87,23.1,10.2,17.01,678.0,0.0,176.28,100,0,18.04
88,22.9,8.7,15.85,655.0,0.0,156.49,100,0,45.16
89,20.0,7.7,14.13,651.0,0.0,129.66,100,0,44.97
90,23.7,6.6,13.91,657.0,0.0,164.78,100,0,19.45
91,24.3,6.8,14.46,633.0,0.0,157.42,100,0,24.66
92,19.5,9.6,13.92,521.0,0.0,100.21,100,0,77.44
93,16.8,5.2,12.15,576.0,0.0,112.11,100,0,43.61
94,17.9,4.9,11.06,571.0,0.0,127.51,100,0,49.18
95,22.7,4.2,12.26,578.0,0.0,139.67,100,0,23.86
96,21.7,8.6,14.37,544.0,0.0,93.37,100,0,83.35
97,16.9,6.6,12.75,572.0,0.0,94.7,100,0,78.04
98,17.6,8.6,13.0,556.0,0.0,88.02,100,0,90.64
99,15.7,4.9,10.79,624.0,0.0,139.17,100,0,36.38
100,19.0,4.3,11.44,656.0,0.0,150.77,100,0,22.8
101,17.0,4.3,11.19,682.0,0.0,153.67,100,0,45.65
102,22.6,5.3,12.73,723.0,0.0,185.5,100,0,30.83
103,17.0,3.3,10.8,755.0,0.0,176.0,100,0,57.05
104,16.8,5.7,10.59,738.0,0.0,144.51,100,0,57.8
105,13.9,4.7,10.15,804.0,0.0,176.58,100,0,48.33
106,15.9,7.2,11.99,810.0,0.0,162.08,100,0,76.15
107,18.6,7.4,13.2,875.0,0.0,158.8,100,0,81.28
108,16.2,8.2,12.49,896.0,0.0,204.58,100,0,46.31
109,20.9,6.3,11.65,923.0,0.0,232.79,100,0,44.8
110,18.1,6.3,12.0,956.0,0.0,271.3,100,0,43.38
111,16.3,9.1,13.16,943.0,0.0,209.23,100,0,72.95
112,21.9,8.8,14.63,972.0,0.0,279.29,100,0,38.03
