week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,10.758,1.616,5.1125,2020-12-31
2,11.018,1.733,5.1385,2021-01-07
3,10.736,1.655,5.1202,2021-01-14
4,10.852,1.866,5.2216,2021-01-21
5,10.574,1.545,5.0838,2021-01-28
6,10.683,1.51,4.9893,2021-02-04
7,10.666,1.431,4.9869,2021-02-11
8,10.824,1.299,4.8991,2021-02-18
9,10.772,1.17,4.9399,2021-02-25
10,10.581,1.456,4.8938,2021-03-04
11,10.968,1.333,4.9629,2021-03-11
12,10.81,1.364,4.7977,2021-03-18
13,10.736,1.072,4.8095,2021-03-25
14,10.646,1.139,4.8022,2021-04-01
15,10.959,1.221,4.791,2021-04-08
16,10.911,1.047,4.709,2021-04-15
17,10.814,0.977,4.8071,2021-04-22
18,11.101,1.374,4.8601,2021-04-29
19,10.89,1.114,4.7504,2021-05-06
20,11.009,1.383,4.7989,2021-05-13
21,10.868,0.971,4.7166,2021-05-20
22,10.771,1.16,4.7904,2021-05-27
23,11.165,1.109,4.8431,2021-06-03
24,11.345,1.312,5.0439,2021-06-10
25,11.169,1.743,5.2148,2021-06-17
26,11.077,1.745,5.113,2021-06-24
27,11.411,1.687,5.2046,2021-07-01
28,11.504,2.113,5.5511,2021-07-08
29,12.066,2.429,5.7479,2021-07-15
30,11.898,2.473,5.6567,2021-07-22
31,11.622,2.129,5.6377,2021-07-29
32,11.827,1.654,5.5435,2021-08-05
33,12.004,2.324,5.9404,2021-08-12
34,11.423,2.035,5.462,2021-08-19
35,11.988,2.27,5.7153,2021-08-26
36,11.605,2.24,5.687,2021-09-02
37,11.895,2.242,5.8493,2021-09-09
38,11.762,1.561,5.4292,2021-09-16
39,11.052,2.071,5.3964,2021-09-23
40,11.33,2.123,5.4179,2021-09-30
41,10.735,1.503,5.0917,2021-10-07
42,11.122,1.621,5.0667,2021-10-14
43,10.859,1.584,5.0282,2021-10-21
44,10.791,1.589,5.1151,2021-10-28
45,10.791,1.328,5.0535,2021-11-04
46,10.782,1.819,5.1542,2021-11-11
47,10.7,1.673,5.066,2021-11-18
48,10.699,1.646,5.0258,2021-11-25
49,11.063,1.787,5.2943,2021-12-02
50,11.017,1.565,5.3786,2021-12-09
51,11.101,1.407,5.3027,2021-12-16
52,10.874,1.773,5.3161,2021-12-23
53,11.078,1.495,5.1525,2021-12-30
54,10.853,1.703,5.2232,2022-01-06
55,10.77,1.921,5.1699,2022-01-13
56,10.857,1.451,5.0881,2022-01-20
57,10.857,1.491,5.1623,2022-01-27
58,11.182,1.491,5.0541,2022-02-03
59,10.574,1.666,5.0261,2022-02-10
60,10.72,1.395,5.0419,2022-02-17
61,10.936,1.388,4.9459,2022-02-24
62,10.808,1.422,4.9465,2022-03-03
63,10.973,1.364,4.8355,2022-03-10
64,10.904,1.249,4.8646,2022-03-17
65,10.632,0.878,4.8115,2022-03-24
66,11.113,1.376,4.9475,2022-03-31
67,11.493,1.327,4.968,2022-04-07
68,10.699,0.952,4.7104,2022-04-14
69,10.587,0.946,4.6988,2022-04-21
70,10.991,1.17,4.696,2022-04-28
71,10.6,1.233,4.7497,2022-05-05
72,11.003,1.332,4.8518,2022-05-12
73,10.703,1.081,4.91,2022-05-19
74,10.805,0.896,4.7556,2022-05-26
75,11.307,1.105,4.9157,2022-06-02
76,11.022,1.467,5.0902,2022-06-09
77,11.968,1.052,5.0985,2022-06-16
78,11.988,1.762,5.5719,2022-06-23
79,11.29,1.423,5.2522,2022-06-30
80,11.495,1.713,5.267,2022-07-07
81,11.819,2.098,5.5141,2022-07-14
82,11.969,1.95,5.4955,2022-07-21
83,11.997,2.448,5.7458,2022-07-28
84,12.3,2.446,6.0424,2022-08-04
85,12.544,2.613,6.2259,2022-08-11
86,12.068,2.168,5.855,2022-08-18
87,12.234,2.201,5.9812,2022-08-25
88,13.142,3.336,6.9349,2022-09-01
89,12.576,2.548,6.3827,2022-09-08
90,11.674,1.609,5.3878,2022-09-15
91,11.835,2.447,5.8961,2022-09-22
92,11.439,1.693,5.5398,2022-09-29
93,11.714,2.148,5.5868,2022-10-06
94,11.839,2.306,5.47,2022-10-13
95,11.207,1.525,5.2125,2022-10-20
96,11.099,1.649,5.15,2022-10-27
97,10.871,1.494,5.1633,2022-11-03
98,10.78,1.478,5.1037,2022-11-10
99,11.188,1.762,5.1336,2022-11-17
100,11.169,1.435,5.0532,2022-11-24
101,11.131,1.538,5.2642,2022-12-01
102,11.128,1.496,5.3919,2022-12-08
