week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,10.758,1.131,4.905,2020-12-31
2,11.018,1.213,4.9081,2021-01-07
3,10.736,1.158,4.8762,2021-01-14
4,10.852,1.306,4.9721,2021-01-21
5,10.574,1.082,4.8443,2021-01-28
6,10.683,1.057,4.7739,2021-02-04
7,10.666,1.002,4.7667,2021-02-11
8,10.824,0.909,4.7084,2021-02-18
9,10.772,0.819,4.7353,2021-02-25
10,10.581,1.019,4.699,2021-03-04
11,10.968,0.933,4.7461,2021-03-11
12,10.81,0.954,4.6128,2021-03-18
13,10.736,0.75,4.6266,2021-03-25
14,10.646,0.797,4.6201,2021-04-01
15,10.959,0.854,4.6022,2021-04-08
16,10.911,0.733,4.5375,2021-04-15
17,10.814,0.684,4.6067,2021-04-22
18,11.101,0.962,4.6657,2021-04-29
19,10.89,0.78,4.569,2021-05-06
20,11.009,0.968,4.5956,2021-05-13
21,10.868,0.68,4.5415,2021-05-20
22,10.771,0.812,4.6105,2021-05-27
23,11.165,0.777,4.6472,2021-06-03
24,11.345,0.918,4.8341,2021-06-10
25,11.169,1.22,4.9732,2021-06-17
26,11.077,1.222,4.8877,2021-06-24
27,11.411,1.181,4.9713,2021-07-01
28,11.504,1.479,5.2704,2021-07-08
29,12.066,1.7,5.4362,2021-07-15
30,11.898,1.731,5.356,2021-07-22
31,11.622,1.491,5.3524,2021-07-29
32,11.827,1.158,5.2653,2021-08-05
33,12.004,1.627,5.6027,2021-08-12
34,11.423,1.425,5.1864,2021-08-19
35,11.988,1.589,5.408,2021-08-26
36,11.605,1.568,5.3947,2021-09-02
37,11.895,1.569,5.5355,2021-09-09
38,11.762,1.092,5.1657,2021-09-16
39,11.052,1.449,5.1127,2021-09-23
40,11.33,1.486,5.1426,2021-09-30
41,10.735,1.052,4.8572,2021-10-07
42,11.122,1.135,4.843,2021-10-14
43,10.859,1.109,4.8033,2021-10-21
44,10.791,1.112,4.8828,2021-10-28
45,10.791,0.93,4.8358,2021-11-04
46,10.782,1.274,4.9043,2021-11-11
47,10.7,1.171,4.825,2021-11-18
48,10.699,1.152,4.8006,2021-11-25
49,11.063,1.251,5.0318,2021-12-02
50,11.017,1.095,5.1062,2021-12-09
51,11.101,0.985,5.059,2021-12-16
52,10.874,1.241,5.0433,2021-12-23
53,11.078,1.047,4.9244,2021-12-30
54,10.853,1.192,4.9834,2022-01-06
55,10.77,1.345,4.9134,2022-01-13
56,10.857,1.016,4.8671,2022-01-20
57,10.857,1.044,4.9232,2022-01-27
58,11.182,1.044,4.8417,2022-02-03
59,10.574,1.167,4.8012,2022-02-10
60,10.72,0.976,4.8251,2022-02-17
61,10.936,0.971,4.7555,2022-02-24
62,10.808,0.996,4.7528,2022-03-03
63,10.973,0.955,4.6487,2022-03-10
64,10.904,0.874,4.6745,2022-03-17
65,10.632,0.615,4.6226,2022-03-24
66,11.113,0.963,4.7294,2022-03-31
67,11.493,0.929,4.7653,2022-04-07
68,10.699,0.666,4.5444,2022-04-14
69,10.587,0.662,4.5344,2022-04-21
70,10.991,0.819,4.5278,2022-04-28
71,10.6,0.863,4.5766,2022-05-05
72,11.003,0.932,4.6732,2022-05-12
73,10.703,0.757,4.7022,2022-05-19
74,10.805,0.627,4.5775,2022-05-26
75,11.307,0.774,4.7203,2022-06-02
76,11.022,1.027,4.8792,2022-06-09
77,11.968,0.737,4.884,2022-06-16
78,11.988,1.233,5.3091,2022-06-23
79,11.29,0.996,5.0199,2022-06-30
80,11.495,1.199,5.0291,2022-07-07
81,11.819,1.469,5.2452,2022-07-14
82,11.969,1.365,5.2224,2022-07-21
83,11.997,1.714,5.4435,2022-07-28
84,12.3,1.713,5.7116,2022-08-04
85,12.544,1.829,5.8858,2022-08-11
86,12.068,1.518,5.5439,2022-08-18
87,12.234,1.54,5.6601,2022-08-25
88,13.142,2.406,6.5059,2022-09-01
89,12.576,1.783,5.9979,2022-09-08
90,11.674,1.127,5.1315,2022-09-15
91,11.835,1.713,5.5853,2022-09-22
92,11.439,1.185,5.2606,2022-09-29
93,11.714,1.504,5.3032,2022-10-06
94,11.839,1.614,5.1775,2022-10-13
95,11.207,1.068,4.9633,2022-10-20
96,11.099,1.154,4.9138,2022-10-27
97,10.871,1.046,4.9225,2022-11-03
98,10.78,1.034,4.8827,2022-11-10
99,11.188,1.234,4.904,2022-11-17
100,11.169,1.005,4.8297,2022-11-24
101,11.131,1.077,5.0114,2022-12-01
102,11.128,1.047,5.1238,2022-12-08
103,11.259,1.308,5.142,2022-12-15
104,11.0,1.161,4.965,2022-12-22
105,11.005,1.518,5.0408,2022-12-29
106,11.274,0.958,5.0276,2023-01-05
107,11.168,1.373,5.0826,2023-01-12
108,10.949,1.077,5.0308,2023-01-19
109,11.3,1.301,5.026,2023-01-26
110,10.944,0.951,4.8952,2023-02-02
111,11.218,0.859,4.8771,2023-02-09
112,10.974,0.953,4.9028,2023-02-16
113,11.239,0.928,5.058,2023-02-23
114,11.322,1.003,4.8753,2023-03-02
115,10.816,1.018,4.8301,2023-03-09
116,11.001,0.772,4.8054,2023-03-16
117,11.094,0.799,4.6896,2023-03-23
118,11.177,0.505,4.6308,2023-03-30
119,10.847,0.503,4.5472,2023-04-06
120,11.02,0.704,4.673,2023-04-13
121,11.051,0.64,4.6001,2023-04-20
122,10.853,0.589,4.5799,2023-04-27
123,10.826,0.439,4.5069,2023-05-04
124,10.896,0.657,4.6179,2023-05-11
125,11.266,0.558,4.7479,2023-05-18
126,11.162,0.737,4.6121,2023-05-25
127,11.118,0.358,4.6397,2023-06-01
128,11.041,0.887,4.7151,2023-06-08
129,10.985,0.935,4.7282,2023-06-15
130,11.057,0.536,4.5841,2023-06-22
131,11.352,0.81,4.7569,2023-06-29
132,11.472,0.695,4.8391,2023-07-06
133,12.815,1.264,5.401,2023-07-13
134,12.677,1.411,5.4379,2023-07-20
135,11.952,1.674,5.5837,2023-07-27
136,11.922,1.231,5.3376,2023-08-03
137,11.735,1.23,5.3968,2023-08-10
138,12.026,1.508,5.3574,2023-08-17
139,12.44,1.194,5.5113,2023-08-24
140,12.43,1.024,5.3093,2023-08-31
141,12.223,1.501,5.6109,2023-09-07
142,11.171,1.125,5.0829,2023-09-14
143,11.182,0.853,5.0026,2023-09-21
144,11.389,0.914,4.8919,2023-09-28
145,11.377,1.215,5.1589,2023-10-05
146,11.029,0.814,4.9608,2023-10-12
147,11.152,0.744,5.0285,2023-10-19
148,11.238,0.794,4.8579,2023-10-26
149,10.771,1.118,4.9061,2023-11-02
150,10.936,0.934,4.9151,2023-11-09
151,10.948,1.273,4.9081,2023-11-16
152,11.374,0.909,4.8454,2023-11-23
153,11.075,0.98,4.9883,2023-11-30
154,11.44,1.177,5.0267,2023-12-07
155,10.87,1.41,5.0622,2023-12-14
156,10.9,1.348,4.9546,2023-12-21
157,10.95,1.259,4.9368,2023-12-28
158,11.26,1.098,5.0673,2024-01-04
159,11.175,1.206,4.9992,2024-01-11
160,11.076,1.432,5.05,2024-01-18
161,11.362,0.971,4.823,2024-01-25
162,11.152,0.996,5.0808,2024-02-01
163,10.911,0.982,4.9,2024-02-08
164,11.355,0.836,4.8844,2024-02-15
165,10.736,0.999,4.8343,2024-02-22
166,10.944,1.115,4.8601,2024-02-29
167,11.139,0.724,4.6621,2024-03-07
168,10.767,0.701,4.6872,2024-03-14
169,10.978,0.849,4.6826,2024-03-21
170,10.773,0.918,4.6923,2024-03-28
171,10.856,0.731,4.5815,2024-04-04
172,10.909,0.762,4.5884,2024-04-11
173,10.594,0.669,4.6364,2024-04-18
174,11.03,0.702,4.6119,2024-04-25
175,10.625,0.627,4.5705,2024-05-02
176,11.024,0.68,4.5915,2024-05-09
177,10.799,0.49,4.5691,2024-05-16
178,11.05,0.542,4.5472,2024-05-23
179,10.773,0.612,4.5891,2024-05-30
180,11.096,0.743,4.6953,2024-06-06
181,11.373,0.558,4.6734,2024-06-13
182,11.745,1.027,5.1317,2024-06-20
183,11.668,0.919,5.0087,2024-06-27
184,11.926,1.219,5.2012,2024-07-04
185,11.75,1.28,5.1874,2024-07-11
186,12.188,1.557,5.4477,2024-07-18
187,12.416,1.189,5.3688,2024-07-25
188,12.583,1.551,5.5963,2024-08-01
189,12.061,1.457,5.5891,2024-08-08
190,12.526,1.262,5.608,2024-08-15
191,11.898,1.181,5.315,2024-08-22
192,12.118,1.263,5.3652,2024-08-29
193,13.41,1.826,6.3224,2024-09-05
194,11.452,1.272,5.0922,2024-09-12
195,11.23,1.115,5.0108,2024-09-19
196,11.34,0.825,4.9645,2024-09-26
197,11.516,1.214,5.1727,2024-10-03
198,11.18,1.029,5.0471,2024-10-10
199,11.291,1.116,4.981,2024-10-17
200,10.946,1.226,5.0215,2024-10-24
201,11.037,1.17,5.5769,2024-10-31
202,11.012,1.0,4.8369,2024-11-08
203,11.186,1.207,4.9711,2024-11-15
204,10.901,1.222,4.9481,2024-11-22
205,10.793,1.053,4.9518,2024-11-29
206,11.115,1.169,5.0534,2024-12-06
207,11.114,1.318,5.1116,2024-12-13
208,10.811,1.199,5.0503,2024-12-20
209,11.479,1.343,5.0545,2024-12-27
210,10.915,1.332,5.0845,2025-01-03
211,11.219,0.97,5.0415,2025-01-10
212,11.359,1.064,5.0218,2025-01-17
213,11.564,1.182,5.0547,2025-01-24
214,11.205,1.053,4.9798,2025-01-31
215,11.253,0.995,5.0875,2025-02-07
216,10.951,0.944,4.8329,2025-02-14
217,10.845,0.981,4.8324,2025-02-21
218,11.06,1.189,4.8896,2025-02-28
219,10.891,0.994,5.5626,2025-03-07
220,10.989,0.987,4.8008,2025-03-14
221,10.982,0.839,4.716,2025-03-21
222,10.727,1.049,4.7799,2025-03-28
223,11.027,0.754,4.634,2025-04-04
224,10.937,0.855,4.6943,2025-04-11
225,10.812,0.844,4.6154,2025-04-18
226,10.873,0.851,4.6227,2025-04-25
227,10.918,0.972,4.826,2025-05-02
228,11.215,0.881,4.7714,2025-05-09
229,11.2,1.142,4.8117,2025-05-16
230,11.013,0.982,4.7692,2025-05-23
231,11.077,1.333,5.0447,2025-05-30
232,11.224,1.246,4.8695,2025-06-06
233,11.275,1.146,4.9601,2025-06-13
234,11.19,0.777,4.8077,2025-06-20
235,11.698,1.109,5.0375,2025-06-27
236,11.874,1.007,5.1191,2025-07-04
237,11.486,1.045,5.1807,2025-07-11
238,11.589,1.181,5.1816,2025-07-18
239,11.295,0.945,5.0668,2025-07-25
240,11.811,1.199,5.2597,2025-08-01
241,11.414,1.571,5.3425,2025-08-08
242,12.013,1.261,5.3849,2025-08-15
243,12.319,1.869,5.9264,2025-08-22
244,13.02,1.834,5.99,2025-08-29
245,12.236,1.678,5.5728,2025-09-05
246,12.68,1.473,5.6178,2025-09-12
247,12.104,1.784,5.6064,2025-09-19
248,11.404,1.369,5.2977,2025-09-26
249,11.222,1.121,5.1601,2025-10-03
250,11.219,1.405,5.1705,2025-10-10
251,11.519,1.445,4.992,2025-10-17
252,11.589,1.292,5.1022,2025-10-24
253,10.922,1.339,5.8621,2025-10-31
254,11.628,1.234,5.1195,2025-11-07
255,10.963,1.455,5.1106,2025-11-14
256,11.079,1.365,5.0573,2025-11-21
257,10.973,1.38,5.0317,2025-11-28
258,11.173,1.231,5.1209,2025-12-05
259,10.84,1.501,5.1748,2025-12-12
260,10.976,1.759,5.2026,2025-12-19
261,10.968,1.661,5.1285,2025-12-26
262,11.182,1.676,5.2164,2026-01-02
263,10.977,1.541,5.1959,2026-01-09
264,10.767,1.606,5.1703,2026-01-16
265,10.938,1.943,6.8307,2026-01-23
