week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,24.4,6.0,13.44,836.0,0.0,209.72,100,0,33.8
2,15.9,7.1,11.87,817.0,0.0,197.11,100,0,56.35
3,18.5,5.8,12.25,876.0,0.0,224.98,100,0,34.33
4,26.9,7.4,13.93,943.0,0.0,244.39,100,0,28.71
5,28.8,9.8,17.16,957.0,0.0,279.33,100,0,29.93
6,22.0,11.9,16.02,960.0,0.0,273.1,100,0,62.14
7,28.3,11.6,15.83,994.0,0.0,261.23,100,0,59.61
8,24.6,12.1,15.71,999.0,0.0,230.48,100,0,66.48
9,25.6,9.9,16.54,1003.0,0.0,273.35,100,0,43.25
10,20.9,13.3,16.77,990.0,0.0,298.11,100,0,51.67
11,20.4,12.6,16.62,977.0,0.0,256.53,100,0,60.6
12,20.6,10.8,16.71,1011.0,0.0,275.35,100,0,54.45
13,23.6,12.4,17.22,1024.0,0.0,316.55,100,0,48.86
14,21.6,13.7,17.59,1002.0,0.0,317.25,100,0,43.57
15,22.8,13.2,18.04,1031.0,0.0,310.64,100,0,44.96
16,27.7,15.7,20.1,999.0,0.0,320.88,100,0,35.05
17,23.1,16.5,19.86,1000.0,0.0,296.55,100,0,42.42
18,23.8,16.7,20.12,973.0,0.0,299.42,100,0,43.58
19,25.0,17.0,20.8,997.0,0.0,319.41,100,0,21.49
20,26.3,17.7,21.76,953.0,0.0,311.57,100,0,22.78
21,26.7,18.6,22.06,961.0,0.0,278.76,100,0,55.88
22,26.5,17.2,22.14,975.0,0.0,296.05,100,0,35.83
23,26.9,16.5,20.56,977.0,0.0,309.93,100,0,25.51
24,27.2,17.2,22.59,941.0,0.0,285.98,100,0,19.55
25,26.1,19.6,21.86,902.0,0.0,195.79,100,0,62.0
26,28.7,16.4,22.38,930.0,0.0,283.96,100,0,28.48
27,28.0,18.1,21.89,909.0,0.0,253.67,100,0,48.02
28,29.1,18.7,23.1,877.0,0.0,255.99,100,0,24.99
29,25.6,15.2,19.9,891.0,0.0,253.1,100,0,29.09
30,28.5,14.9,21.22,865.0,0.0,225.84,100,0,35.8
31,29.9,14.2,20.74,851.0,0.0,217.87,100,0,44.76
32,27.9,13.0,19.46,788.0,0.0,156.88,100,0,65.21
33,28.2,8.7,17.44,745.0,0.0,191.85,100,0,8.29
34,21.8,9.4,16.31,692.0,0.0,160.96,100,0,45.57
35,27.4,10.8,17.83,663.0,0.0,155.86,100,0,38.04
36,21.8,12.2,16.77,644.0,0.0,155.6,100,0,46.76
37,30.2,10.7,18.97,645.0,0.0,166.18,100,0,18.08
38,26.2,10.5,16.25,647.0,0.0,146.12,100,0,65.34
39,26.9,8.4,17.07,626.0,0.0,148.6,100,0,22.65
40,21.9,8.5,15.07,599.0,0.0,134.07,100,0,38.95
41,18.8,6.7,13.36,582.0,0.0,110.12,100,0,46.36
42,17.2,4.7,11.49,594.0,0.0,109.07,100,0,40.18
43,17.5,5.6,13.11,574.0,0.0,99.38,100,0,87.11
44,16.5,5.6,11.82,586.0,0.0,92.02,100,0,60.26
45,17.5,5.5,11.69,592.0,0.0,142.26,100,0,33.71
46,21.5,8.6,15.59,602.0,0.0,110.82,100,0,87.57
47,21.1,7.2,14.02,630.0,0.0,151.42,100,0,25.96
48,19.9,5.9,12.91,672.0,0.0,162.03,100,0,31.83
49,21.6,4.5,12.19,713.0,0.0,168.88,100,0,24.26
50,30.4,7.1,17.84,755.0,0.0,200.35,100,0,3.83
51,21.2,5.2,13.41,774.0,0.0,190.74,100,0,28.82
52,20.2,2.9,11.5,813.0,0.0,186.27,100,0,49.17
53,24.0,6.6,14.14,828.0,0.0,211.6,100,0,37.23
54,21.4,5.9,13.11,869.0,0.0,238.49,100,0,14.28
55,24.0,9.6,15.86,880.0,0.0,246.04,100,0,38.97
56,28.5,9.7,17.01,900.0,0.0,263.16,100,0,42.05
57,18.5,10.9,15.03,876.0,0.0,174.44,100,0,75.36
58,33.1,12.1,19.01,966.0,0.0,283.43,100,0,34.71
59,20.1,8.5,15.54,975.0,0.0,289.49,100,0,33.35
60,26.7,10.7,16.23,992.0,0.0,304.27,100,0,29.41
61,26.6,11.2,16.56,1008.0,0.0,292.9,100,0,49.1
62,21.1,11.5,16.87,992.0,0.0,280.26,100,0,47.79
63,26.0,10.0,17.32,1023.0,0.0,331.4,100,0,25.58
64,20.6,13.5,17.02,980.0,0.0,261.5,100,0,64.89
65,20.3,13.5,17.22,981.0,0.0,284.45,100,0,59.1
66,22.5,14.1,17.95,1003.0,0.0,305.29,100,0,48.76
67,22.6,14.8,19.32,986.0,0.0,315.85,100,0,37.33
68,24.2,14.0,19.04,1009.0,0.0,323.46,100,0,36.24
69,27.8,15.2,21.45,1018.0,0.0,335.77,100,0,10.64
