week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.271,1.891,7.3436,2020-12-31
2,18.302,2.028,7.4795,2021-01-07
3,18.223,1.936,7.4952,2021-01-14
4,17.856,2.183,7.5637,2021-01-21
5,17.623,1.808,7.3964,2021-01-28
6,18.02,1.766,7.3246,2021-02-04
7,17.882,1.675,7.3172,2021-02-11
8,18.034,1.52,7.2199,2021-02-18
9,18.058,1.369,7.2653,2021-02-25
10,17.662,1.704,7.2316,2021-03-04
11,18.403,1.538,7.281,2021-03-11
12,18.244,1.595,7.1379,2021-03-18
13,17.87,1.254,7.1408,2021-03-25
14,17.679,1.333,7.1331,2021-04-01
15,18.252,1.428,7.1291,2021-04-08
16,18.077,1.224,7.034,2021-04-15
17,18.288,1.143,7.149,2021-04-22
18,18.411,1.608,7.2001,2021-04-29
19,18.142,1.304,7.0798,2021-05-06
20,18.345,1.619,7.1278,2021-05-13
21,18.076,1.137,7.038,2021-05-20
22,18.016,1.357,7.1239,2021-05-27
23,18.44,1.298,7.1692,2021-06-03
24,18.202,1.535,7.3684,2021-06-10
25,18.302,1.993,7.5526,2021-06-17
26,18.396,1.961,7.4426,2021-06-24
27,18.555,1.973,7.5459,2021-07-01
28,18.486,2.203,7.9079,2021-07-08
29,19.105,2.345,8.0757,2021-07-15
30,19.34,2.317,8.0218,2021-07-22
31,18.671,2.042,7.9658,2021-07-29
32,18.772,1.936,7.8787,2021-08-05
33,18.888,2.417,8.2718,2021-08-12
34,18.723,2.196,7.7931,2021-08-19
35,19.087,2.391,8.052,2021-08-26
36,18.651,2.306,8.0372,2021-09-02
37,18.776,2.486,8.2016,2021-09-09
38,18.854,1.826,7.7585,2021-09-16
39,17.91,2.28,7.7436,2021-09-23
40,18.418,2.215,7.7541,2021-09-30
41,18.135,1.759,7.4358,2021-10-07
42,18.507,1.896,7.4197,2021-10-14
43,18.045,1.854,7.3722,2021-10-21
44,18.151,1.859,7.4693,2021-10-28
45,18.022,1.554,7.4115,2021-11-04
46,17.89,2.011,7.502,2021-11-11
47,17.922,1.956,7.4134,2021-11-18
48,18.127,1.926,7.3629,2021-11-25
49,18.319,2.005,7.6489,2021-12-02
50,18.21,1.831,7.7138,2021-12-09
51,18.215,1.647,7.63,2021-12-16
52,18.135,2.074,7.6519,2021-12-23
53,18.34,1.749,7.4433,2021-12-30
54,18.009,1.993,7.5947,2022-01-06
55,18.21,2.11,7.5222,2022-01-13
56,18.481,1.698,7.4237,2022-01-20
57,18.028,1.745,7.4885,2022-01-27
58,18.666,1.744,7.3822,2022-02-03
59,17.652,1.929,7.3444,2022-02-10
60,17.838,1.632,7.3679,2022-02-17
61,18.25,1.623,7.2596,2022-02-24
62,18.452,1.664,7.2776,2022-03-03
63,18.349,1.55,7.1454,2022-03-10
64,17.813,1.461,7.178,2022-03-17
65,18.014,1.027,7.125,2022-03-24
66,18.635,1.61,7.2975,2022-03-31
67,18.535,1.552,7.2821,2022-04-07
68,18.116,1.114,7.0289,2022-04-14
69,17.838,1.107,7.0128,2022-04-21
70,18.53,1.369,7.0123,2022-04-28
71,17.849,1.442,7.074,2022-05-05
72,18.224,1.558,7.1753,2022-05-12
73,17.787,1.265,7.2479,2022-05-19
74,17.986,1.049,7.0753,2022-05-26
75,18.698,1.293,7.2299,2022-06-02
76,18.265,1.716,7.4327,2022-06-09
77,19.261,1.231,7.4447,2022-06-16
78,19.228,2.061,7.904,2022-06-23
