week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,10.709,1.051,4.6589,2020-12-31
2,10.423,1.052,4.7151,2021-01-07
3,10.31,1.132,4.6249,2021-01-14
4,10.355,1.204,4.7508,2021-01-21
5,10.876,1.022,4.6673,2021-01-28
6,10.583,0.895,4.5481,2021-02-04
7,10.379,0.904,4.6054,2021-02-11
8,10.61,0.842,4.4987,2021-02-18
9,10.445,0.679,4.526,2021-02-25
10,10.87,0.946,4.4956,2021-03-04
11,10.532,0.851,4.5127,2021-03-11
12,10.363,0.865,4.3883,2021-03-18
13,10.575,0.724,4.4213,2021-03-25
14,10.773,0.716,4.4151,2021-04-01
15,10.611,0.774,4.4031,2021-04-08
16,10.385,0.686,4.35,2021-04-15
17,10.553,0.613,4.3962,2021-04-22
18,10.762,0.959,4.4655,2021-04-29
19,10.617,0.7,4.3842,2021-05-06
20,10.584,0.898,4.4231,2021-05-13
21,10.417,0.587,4.3277,2021-05-20
22,10.578,0.719,4.4151,2021-05-27
23,10.684,0.718,4.44,2021-06-03
24,11.584,0.814,4.6159,2021-06-10
25,10.851,1.124,4.7252,2021-06-17
26,10.87,1.072,4.6808,2021-06-24
27,10.723,1.122,4.7199,2021-07-01
28,11.143,1.366,4.9831,2021-07-08
29,11.723,1.52,5.1787,2021-07-15
30,11.472,1.559,5.081,2021-07-22
31,11.046,1.292,5.1052,2021-07-29
32,12.157,1.073,5.0166,2021-08-05
33,11.631,1.478,5.3185,2021-08-12
34,10.977,1.291,4.9442,2021-08-19
35,11.611,1.486,5.125,2021-08-26
36,11.229,1.481,5.1209,2021-09-02
37,11.36,1.46,5.2382,2021-09-09
38,11.512,0.947,4.9081,2021-09-16
39,10.654,1.353,4.8861,2021-09-23
40,11.013,1.266,4.9068,2021-09-30
41,10.519,0.958,4.6456,2021-10-07
42,10.359,1.022,4.6096,2021-10-14
43,10.242,1.011,4.5903,2021-10-21
44,10.751,1.068,4.6439,2021-10-28
45,10.503,0.908,4.6366,2021-11-04
46,10.492,1.139,4.6613,2021-11-11
47,10.28,1.044,4.6184,2021-11-18
48,10.441,1.07,4.5853,2021-11-25
49,10.94,1.131,4.7974,2021-12-02
50,10.613,0.929,4.8647,2021-12-09
51,10.748,0.972,4.8308,2021-12-16
52,10.524,1.119,4.8135,2021-12-23
53,10.589,0.895,4.696,2021-12-30
54,10.534,1.067,4.7191,2022-01-06
55,10.302,1.205,4.6711,2022-01-13
56,10.476,0.947,4.6698,2022-01-20
57,10.435,0.955,4.7255,2022-01-27
58,10.654,0.919,4.5995,2022-02-03
59,10.644,1.075,4.6318,2022-02-10
60,10.754,0.913,4.5793,2022-02-17
61,10.457,0.868,4.5502,2022-02-24
62,10.622,0.925,4.5021,2022-03-03
63,10.639,0.86,4.432,2022-03-10
64,10.858,0.793,4.4932,2022-03-17
65,10.375,0.608,4.4408,2022-03-24
66,10.922,0.93,4.5302,2022-03-31
67,10.64,0.823,4.5704,2022-04-07
68,10.519,0.589,4.3453,2022-04-14
69,10.372,0.628,4.3481,2022-04-21
70,10.568,0.684,4.3526,2022-04-28
71,10.298,0.823,4.3566,2022-05-05
72,11.179,0.835,4.5042,2022-05-12
73,11.249,0.695,4.5219,2022-05-19
74,10.75,0.558,4.3845,2022-05-26
75,10.517,0.715,4.506,2022-06-02
76,10.855,0.958,4.6648,2022-06-09
77,11.342,0.694,4.6332,2022-06-16
78,11.284,1.12,5.0394,2022-06-23
79,11.265,0.847,4.8043,2022-06-30
80,10.983,1.021,4.7887,2022-07-07
81,11.706,1.302,5.0069,2022-07-14
82,11.231,1.234,4.9885,2022-07-21
83,11.677,1.581,5.2,2022-07-28
84,12.063,1.495,5.3983,2022-08-04
85,12.273,1.747,5.563,2022-08-11
86,11.949,1.451,5.257,2022-08-18
87,11.997,1.409,5.3855,2022-08-25
88,12.641,2.234,6.1284,2022-09-01
89,12.284,1.668,5.6725,2022-09-08
90,10.963,1.01,4.8915,2022-09-15
91,11.78,1.484,5.304,2022-09-22
92,11.006,1.129,5.0098,2022-09-29
93,11.466,1.336,5.0317,2022-10-06
94,11.141,1.409,4.923,2022-10-13
95,11.112,0.979,4.7988,2022-10-20
96,10.957,1.043,4.6694,2022-10-27
97,10.875,0.965,4.7214,2022-11-03
98,10.848,0.958,4.6589,2022-11-10
99,10.73,1.088,4.6932,2022-11-17
100,11.29,0.899,4.6118,2022-11-24
101,10.896,1.063,4.7411,2022-12-01
102,11.186,0.953,4.9136,2022-12-08
103,10.676,1.187,4.9041,2022-12-15
104,10.789,0.999,4.7576,2022-12-22
105,10.808,1.34,4.8224,2022-12-29
106,11.149,0.884,4.8085,2023-01-05
107,10.658,1.164,4.8429,2023-01-12
108,10.938,0.978,4.7831,2023-01-19
109,11.122,1.141,4.7745,2023-01-26
110,11.076,0.825,4.667,2023-02-02
111,10.871,0.798,4.648,2023-02-09
112,10.743,0.874,4.6833,2023-02-16
113,10.712,0.845,4.8176,2023-02-23
114,10.645,0.875,4.6306,2023-03-02
115,10.869,0.986,4.6242,2023-03-09
116,11.055,0.704,4.5812,2023-03-16
117,10.779,0.71,4.4971,2023-03-23
118,10.832,0.482,4.4454,2023-03-30
119,10.692,0.471,4.3595,2023-04-06
120,10.74,0.642,4.4588,2023-04-13
121,10.722,0.554,4.4064,2023-04-20
122,10.383,0.569,4.3726,2023-04-27
123,10.542,0.388,4.3188,2023-05-04
124,10.556,0.608,4.4212,2023-05-11
125,10.905,0.536,4.5563,2023-05-18
126,10.984,0.693,4.4202,2023-05-25
127,10.648,0.335,4.4071,2023-06-01
128,10.876,0.829,4.4809,2023-06-08
129,10.909,0.834,4.5275,2023-06-15
130,10.774,0.495,4.4053,2023-06-22
131,11.174,0.756,4.5174,2023-06-29
132,11.238,0.634,4.6051,2023-07-06
133,11.697,1.213,5.1344,2023-07-13
134,12.041,1.286,5.1598,2023-07-20
135,11.71,1.522,5.2773,2023-07-27
136,11.151,1.194,5.079,2023-08-03
137,11.664,1.173,5.117,2023-08-10
138,11.66,1.35,5.067,2023-08-17
139,12.311,1.065,5.2136,2023-08-24
140,11.298,0.916,5.0321,2023-08-31
141,11.887,1.337,5.3279,2023-09-07
142,11.236,1.104,4.8631,2023-09-14
143,11.371,0.74,4.7779,2023-09-21
144,10.94,0.878,4.6618,2023-09-28
145,11.292,1.166,4.9221,2023-10-05
146,10.921,0.75,4.7247,2023-10-12
147,11.105,0.721,4.8196,2023-10-19
148,10.837,0.745,4.6429,2023-10-26
149,10.811,0.958,4.7155,2023-11-02
150,10.673,0.84,4.6737,2023-11-09
151,10.521,1.093,4.6965,2023-11-16
152,10.42,0.827,4.6196,2023-11-23
153,10.905,0.895,4.7691,2023-11-30
154,10.953,1.059,4.8108,2023-12-07
155,11.019,1.226,4.8036,2023-12-14
156,10.753,1.197,4.708,2023-12-21
157,10.572,1.241,4.7085,2023-12-28
158,11.033,1.032,4.8098,2024-01-04
159,11.109,1.088,4.7803,2024-01-11
160,10.758,1.301,4.8099,2024-01-18
161,10.383,0.948,4.5982,2024-01-25
162,10.868,0.901,4.8488,2024-02-01
163,10.842,0.902,4.6744,2024-02-08
164,11.131,0.749,4.6336,2024-02-15
165,10.643,0.924,4.642,2024-02-22
166,10.852,1.037,4.6245,2024-02-29
167,10.632,0.685,4.4732,2024-03-07
168,10.625,0.615,4.4847,2024-03-14
169,10.233,0.816,4.4527,2024-03-21
170,10.385,0.785,4.4736,2024-03-28
171,10.809,0.662,4.4318,2024-04-04
172,10.601,0.672,4.421,2024-04-11
173,10.561,0.65,4.4329,2024-04-18
174,10.588,0.665,4.4164,2024-04-25
175,10.717,0.566,4.4057,2024-05-02
176,10.492,0.654,4.4082,2024-05-09
177,10.856,0.438,4.4009,2024-05-16
178,10.76,0.48,4.3741,2024-05-23
179,10.499,0.579,4.4026,2024-05-30
180,10.706,0.745,4.4969,2024-06-06
181,10.831,0.506,4.4488,2024-06-13
182,11.311,0.952,4.8925,2024-06-20
183,10.995,0.861,4.7908,2024-06-27
184,11.228,1.161,4.9468,2024-07-04
185,11.126,1.194,4.956,2024-07-11
186,11.598,1.421,5.1873,2024-07-18
187,12.006,1.08,5.1324,2024-07-25
