week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,10.758,2.101,5.32,2020-12-31
2,11.018,2.253,5.3691,2021-01-07
3,10.736,2.151,5.3642,2021-01-14
4,10.852,2.425,5.471,2021-01-21
5,10.574,2.009,5.3233,2021-01-28
6,10.683,1.963,5.2047,2021-02-04
7,10.666,1.861,5.2071,2021-02-11
8,10.824,1.689,5.0899,2021-02-18
9,10.772,1.521,5.1445,2021-02-25
10,10.581,1.893,5.0886,2021-03-04
11,10.968,1.709,5.1798,2021-03-11
12,10.81,1.773,4.9826,2021-03-18
13,10.736,1.394,4.9924,2021-03-25
14,10.646,1.481,4.9843,2021-04-01
15,10.959,1.587,4.9798,2021-04-08
16,10.911,1.36,4.8805,2021-04-15
17,10.814,1.27,5.0074,2021-04-22
18,11.101,1.786,5.0546,2021-04-29
19,10.89,1.448,4.9318,2021-05-06
20,11.009,1.798,5.0022,2021-05-13
21,10.868,1.263,4.8916,2021-05-20
22,10.771,1.508,4.9702,2021-05-27
23,11.165,1.442,5.0391,2021-06-03
24,11.345,1.706,5.2537,2021-06-10
25,11.169,2.214,5.4563,2021-06-17
26,11.077,2.179,5.3384,2021-06-24
27,11.411,2.193,5.4378,2021-07-01
28,11.504,2.448,5.8317,2021-07-08
29,12.066,2.606,6.0595,2021-07-15
30,11.898,2.574,5.9574,2021-07-22
31,11.622,2.268,5.9229,2021-07-29
32,11.827,2.151,5.8216,2021-08-05
33,12.004,2.686,6.278,2021-08-12
34,11.423,2.44,5.7376,2021-08-19
35,11.988,2.656,6.0226,2021-08-26
36,11.605,2.562,5.9793,2021-09-02
37,11.895,2.762,6.163,2021-09-09
38,11.762,2.029,5.6928,2021-09-16
39,11.052,2.534,5.68,2021-09-23
40,11.33,2.462,5.6931,2021-09-30
41,10.735,1.954,5.3262,2021-10-07
42,11.122,2.107,5.2904,2021-10-14
43,10.859,2.06,5.253,2021-10-21
44,10.791,2.066,5.3474,2021-10-28
45,10.791,1.727,5.2713,2021-11-04
46,10.782,2.235,5.4041,2021-11-11
47,10.7,2.174,5.3069,2021-11-18
48,10.699,2.14,5.251,2021-11-25
49,11.063,2.228,5.5569,2021-12-02
50,11.017,2.034,5.6511,2021-12-09
51,11.101,1.83,5.5465,2021-12-16
52,10.874,2.304,5.589,2021-12-23
53,11.078,1.944,5.3806,2021-12-30
54,10.853,2.214,5.463,2022-01-06
55,10.77,2.344,5.4265,2022-01-13
56,10.857,1.886,5.3091,2022-01-20
57,10.857,1.938,5.4013,2022-01-27
58,11.182,1.938,5.2666,2022-02-03
59,10.574,2.144,5.251,2022-02-10
60,10.72,1.813,5.2588,2022-02-17
61,10.936,1.804,5.1363,2022-02-24
62,10.808,1.849,5.1401,2022-03-03
63,10.973,1.722,5.0222,2022-03-10
64,10.904,1.624,5.0547,2022-03-17
65,10.632,1.142,5.0005,2022-03-24
66,11.113,1.788,5.1656,2022-03-31
67,11.493,1.725,5.1708,2022-04-07
68,10.699,1.237,4.8763,2022-04-14
69,10.587,1.23,4.8632,2022-04-21
70,10.991,1.521,4.8642,2022-04-28
71,10.6,1.603,4.9227,2022-05-05
72,11.003,1.731,5.0305,2022-05-12
73,10.703,1.405,5.1179,2022-05-19
74,10.805,1.165,4.9336,2022-05-26
75,11.307,1.437,5.1112,2022-06-02
76,11.022,1.907,5.3012,2022-06-09
77,11.968,1.368,5.3129,2022-06-16
78,11.988,2.29,5.8346,2022-06-23
79,11.29,1.774,5.4845,2022-06-30
80,11.495,2.227,5.5049,2022-07-07
81,11.819,2.607,5.7831,2022-07-14
82,11.969,2.369,5.7685,2022-07-21
83,11.997,2.72,6.0481,2022-07-28
84,12.3,2.79,6.3733,2022-08-04
85,12.544,3.005,6.5661,2022-08-11
86,12.068,2.605,6.166,2022-08-18
87,12.234,2.694,6.3024,2022-08-25
88,13.142,3.336,7.364,2022-09-01
89,12.576,2.832,6.7675,2022-09-08
90,11.674,2.092,5.6441,2022-09-15
91,11.835,2.62,6.2069,2022-09-22
92,11.439,2.2,5.8191,2022-09-29
93,11.714,2.674,5.8704,2022-10-06
94,11.839,2.337,5.7625,2022-10-13
95,11.207,1.983,5.4618,2022-10-20
96,11.099,2.144,5.3862,2022-10-27
97,10.871,1.942,5.4042,2022-11-03
98,10.78,1.921,5.3247,2022-11-10
99,11.188,2.291,5.3632,2022-11-17
100,11.169,1.866,5.2766,2022-11-24
101,11.131,2.0,5.5169,2022-12-01
102,11.128,1.945,5.6601,2022-12-08
103,11.259,2.343,5.6723,2022-12-15
104,11.0,2.155,5.4391,2022-12-22
105,11.005,2.407,5.5989,2022-12-29
106,11.274,1.779,5.5507,2023-01-05
107,11.168,2.546,5.6359,2023-01-12
108,10.949,2.0,5.5022,2023-01-19
109,11.3,2.295,5.5213,2023-01-26
110,10.944,1.767,5.3405,2023-02-02
111,11.218,1.595,5.2922,2023-02-09
112,10.974,1.77,5.3299,2023-02-16
113,11.239,1.724,5.575,2023-02-23
114,11.322,1.795,5.2861,2023-03-02
115,10.816,1.52,5.3227,2023-03-09
116,11.001,1.274,5.2821,2023-03-16
117,11.094,1.275,5.1099,2023-03-23
118,11.177,0.937,5.0157,2023-03-30
119,10.847,0.933,4.9098,2023-04-06
120,11.02,1.051,5.1033,2023-04-13
121,11.051,1.1,4.9577,2023-04-20
122,10.853,1.094,4.9576,2023-04-27
123,10.826,0.815,4.8605,2023-05-04
124,10.896,1.22,5.0111,2023-05-11
125,11.266,1.036,5.2132,2023-05-18
126,11.162,1.188,5.0058,2023-05-25
127,11.118,0.665,5.0252,2023-06-01
128,11.041,1.595,5.1496,2023-06-08
129,10.985,1.645,5.1256,2023-06-15
130,11.057,0.996,4.9274,2023-06-22
131,11.352,1.505,5.1339,2023-06-29
132,11.472,1.29,5.2579,2023-07-06
133,12.815,2.347,5.9494,2023-07-13
134,12.677,2.621,6.0221,2023-07-20
135,11.952,2.807,6.2034,2023-07-27
136,11.922,2.287,5.8763,2023-08-03
137,11.735,2.284,5.9566,2023-08-10
138,12.026,2.6,5.9357,2023-08-17
139,12.44,2.217,6.084,2023-08-24
140,12.43,1.896,5.8624,2023-08-31
141,12.223,2.756,6.2196,2023-09-07
142,11.171,2.089,5.633,2023-09-14
143,11.182,1.584,5.4906,2023-09-21
144,11.389,1.697,5.3514,2023-09-28
145,11.377,2.257,5.6608,2023-10-05
146,11.029,1.511,5.3878,2023-10-12
147,11.152,1.381,5.5132,2023-10-19
148,11.238,1.475,5.2865,2023-10-26
149,10.771,2.076,5.3487,2023-11-02
150,10.936,1.735,5.3632,2023-11-09
151,10.948,2.258,5.3821,2023-11-16
152,11.374,1.687,5.2926,2023-11-23
153,11.075,1.82,5.4665,2023-11-30
154,11.44,2.186,5.5125,2023-12-07
155,10.87,2.488,5.5764,2023-12-14
156,10.9,2.403,5.4517,2023-12-21
157,10.95,2.338,5.4426,2023-12-28
158,11.26,2.039,5.5707,2024-01-04
159,11.175,2.113,5.4975,2024-01-11
160,11.076,2.454,5.5989,2024-01-18
161,11.362,1.803,5.2601,2024-01-25
162,11.152,1.85,5.6482,2024-02-01
163,10.911,1.812,5.3382,2024-02-08
164,11.355,1.552,5.3498,2024-02-15
165,10.736,1.855,5.2867,2024-02-22
166,10.944,1.892,5.3112,2024-02-29
167,11.139,1.148,5.078,2024-03-07
168,10.767,1.301,5.0955,2024-03-14
169,10.978,1.523,5.0872,2024-03-21
170,10.773,1.362,5.1423,2024-03-28
171,10.856,1.109,4.9642,2024-04-04
172,10.909,1.294,4.9741,2024-04-11
173,10.594,1.243,5.0438,2024-04-18
174,11.03,1.126,5.0066,2024-04-25
175,10.625,1.022,4.9556,2024-05-02
176,11.024,1.155,4.9743,2024-05-09
177,10.799,0.911,4.952,2024-05-16
178,11.05,1.006,4.931,2024-05-23
179,10.773,1.137,4.9855,2024-05-30
180,11.096,1.336,5.1139,2024-06-06
181,11.373,1.037,5.0374,2024-06-13
182,11.745,1.851,5.629,2024-06-20
183,11.668,1.707,5.4538,2024-06-27
184,11.926,2.265,5.6792,2024-07-04
185,11.75,2.333,5.6976,2024-07-11
186,12.188,2.79,6.016,2024-07-18
187,12.416,2.208,5.912,2024-07-25
188,12.583,2.704,6.1978,2024-08-01
189,12.061,2.706,6.1663,2024-08-08
190,12.526,2.344,6.1876,2024-08-15
191,11.898,2.193,5.8505,2024-08-22
192,12.118,2.345,5.9288,2024-08-29
193,13.41,2.731,7.1194,2024-09-05
194,11.452,2.083,5.6108,2024-09-12
195,11.23,2.071,5.5032,2024-09-19
196,11.34,1.532,5.4305,2024-09-26
197,11.516,2.255,5.6831,2024-10-03
198,11.18,1.911,5.5735,2024-10-10
199,11.291,1.926,5.453,2024-10-17
200,10.946,2.277,5.5351,2024-10-24
201,11.037,2.173,5.9637,2024-10-31
202,11.012,1.858,5.2568,2024-11-08
203,11.186,2.242,5.4506,2024-11-15
204,10.901,2.27,5.4269,2024-11-22
205,10.793,1.955,5.4312,2024-11-29
206,11.115,2.17,5.5519,2024-12-06
207,11.114,2.447,5.6178,2024-12-13
208,10.811,2.227,5.5696,2024-12-20
209,11.479,2.43,5.583,2024-12-27
210,10.915,2.475,5.6026,2025-01-03
211,11.219,1.801,5.5259,2025-01-10
212,11.359,1.976,5.4975,2025-01-17
213,11.564,2.195,5.5721,2025-01-24
214,11.205,1.956,5.4697,2025-01-31
215,11.253,1.848,5.6442,2025-02-07
216,10.951,1.753,5.2696,2025-02-14
217,10.845,1.822,5.2554,2025-02-21
218,11.06,1.814,5.3741,2025-02-28
219,10.891,1.573,5.9951,2025-03-07
220,10.989,1.512,5.2562,2025-03-14
221,10.982,1.534,5.1478,2025-03-21
222,10.727,1.551,5.2455,2025-03-28
223,11.027,1.401,5.0023,2025-04-04
224,10.937,1.412,5.1468,2025-04-11
225,10.812,1.298,5.0209,2025-04-18
226,10.873,1.446,5.0345,2025-04-25
227,10.918,1.762,5.3242,2025-05-02
228,11.215,1.415,5.1907,2025-05-09
229,11.2,1.833,5.2669,2025-05-16
230,11.013,1.433,5.2215,2025-05-23
231,11.077,2.206,5.6223,2025-05-30
232,11.224,1.665,5.3923,2025-06-06
233,11.275,1.888,5.4349,2025-06-13
234,11.19,1.416,5.2578,2025-06-20
235,11.698,1.946,5.5213,2025-06-27
236,11.874,1.846,5.6166,2025-07-04
237,11.486,1.694,5.7368,2025-07-11
238,11.589,1.875,5.7522,2025-07-18
239,11.295,1.601,5.5563,2025-07-25
240,11.811,2.226,5.8122,2025-08-01
241,11.414,2.479,5.9491,2025-08-08
242,12.013,2.186,5.9704,2025-08-15
243,12.319,3.097,6.6653,2025-08-22
244,13.02,2.999,6.7242,2025-08-29
245,12.236,2.783,6.2242,2025-09-05
246,12.68,2.589,6.2843,2025-09-12
247,12.104,2.891,6.2709,2025-09-19
248,11.404,2.492,5.8859,2025-09-26
249,11.222,2.082,5.7185,2025-10-03
250,11.219,2.412,5.7487,2025-10-10
251,11.519,2.403,5.5154,2025-10-17
252,11.589,2.236,5.6528,2025-10-24
253,10.922,2.455,6.3448,2025-10-31
254,11.628,2.292,5.6771,2025-11-07
255,10.963,2.374,5.6715,2025-11-14
256,11.079,2.534,5.6059,2025-11-21
257,10.973,2.39,5.5476,2025-11-28
258,11.173,2.287,5.6712,2025-12-05
259,10.84,2.59,5.775,2025-12-12
260,10.976,2.395,5.8316,2025-12-19
261,10.968,2.414,5.7489,2025-12-26
262,11.182,2.466,5.8454,2026-01-02
263,10.977,2.62,5.8312,2026-01-09
264,10.767,2.406,5.8051,2026-01-16
265,10.938,2.431,7.292,2026-01-23
