week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,24.1,6.4,13.49,845.0,0.0,215.93,100,0,35.35
2,15.8,3.8,10.25,700.0,0.0,177.08,100,2,64.62
3,21.5,4.8,11.7,893.0,0.0,217.78,100,0,37.02
4,29.9,7.2,13.96,948.0,0.0,240.45,100,0,27.7
5,30.2,9.7,18.95,967.0,0.0,286.35,100,0,19.08
6,27.7,10.2,17.41,966.0,0.0,283.45,100,0,49.01
7,30.1,9.4,15.77,1006.0,0.0,270.96,100,0,59.04
8,29.7,10.0,15.8,1010.0,0.0,233.52,100,0,60.97
9,32.7,8.8,17.56,1013.0,0.0,273.14,100,0,46.22
10,26.4,11.0,17.83,1012.0,0.0,315.83,100,0,30.6
11,23.9,10.8,16.74,1004.0,0.0,276.68,100,0,51.8
12,24.5,9.0,16.73,1029.0,0.0,284.17,100,0,53.39
13,29.0,11.1,18.49,1032.0,0.0,332.08,100,0,33.57
14,26.6,11.2,18.49,1019.0,0.0,331.6,100,0,37.04
15,29.1,11.1,19.29,1045.0,0.0,327.43,100,0,37.15
16,37.8,15.4,23.38,1012.0,0.0,327.02,99,0,29.74
17,28.4,14.0,21.21,1017.0,0.0,304.27,100,0,38.67
18,29.0,15.0,21.8,988.0,0.0,312.18,100,0,34.35
19,29.8,14.4,22.69,1008.0,0.0,326.62,100,0,20.62
20,30.3,16.3,23.14,963.0,0.0,315.87,100,0,20.35
21,31.3,16.5,23.31,969.0,0.0,285.74,100,0,57.91
22,33.3,16.6,23.99,984.0,0.0,303.14,100,0,35.65
23,35.0,15.2,23.49,992.0,0.0,319.38,100,0,19.46
24,31.8,15.8,24.66,961.0,0.0,287.23,100,0,15.67
25,31.4,17.6,22.0,924.0,0.0,206.02,100,0,71.88
26,36.2,15.2,24.89,936.0,0.0,285.74,100,0,28.3
27,35.7,16.5,23.41,918.0,0.0,264.59,100,0,47.58
28,34.9,18.2,25.76,890.0,0.0,262.74,100,0,17.62
29,32.2,14.0,21.31,912.0,0.0,264.45,100,0,37.78
30,35.8,13.7,23.44,876.0,0.0,230.51,100,0,34.82
31,34.7,14.4,22.8,862.0,0.0,228.92,100,0,43.65
32,28.6,12.5,19.26,800.0,0.0,163.38,100,0,64.42
33,30.4,8.9,18.07,789.0,0.0,208.32,100,0,8.51
34,23.8,9.2,16.16,731.0,0.0,169.86,100,0,47.07
35,30.5,10.4,18.56,694.0,0.0,169.86,100,0,29.83
36,25.6,11.4,17.54,667.0,0.0,166.83,100,0,33.49
37,32.8,9.6,20.6,662.0,0.0,172.05,100,0,13.18
38,28.7,10.1,17.01,658.0,0.0,151.78,100,0,65.99
39,28.5,8.6,17.94,639.0,0.0,147.17,100,0,23.14
40,26.4,8.6,16.51,608.0,0.0,142.81,100,0,34.21
41,20.0,5.1,12.7,592.0,0.0,110.32,100,0,44.84
42,18.4,4.0,10.89,601.0,0.0,111.08,100,0,41.43
43,19.5,7.1,12.8,587.0,0.0,91.73,100,0,90.52
44,15.6,4.4,10.32,596.0,0.0,87.96,100,0,63.57
45,19.8,6.1,12.28,603.0,0.0,145.02,100,0,33.58
46,23.4,9.7,16.81,609.0,0.0,110.47,100,0,88.49
47,22.7,8.1,14.76,636.0,0.0,148.21,100,0,26.9
48,22.1,5.2,14.15,680.0,0.0,165.76,100,0,31.42
49,26.1,4.7,13.04,718.0,0.0,169.14,100,0,25.42
50,30.7,9.2,20.43,763.0,0.0,203.51,99,0,4.59
51,26.5,4.2,13.52,777.0,0.0,191.61,100,0,26.86
52,21.8,0.2,10.14,821.0,0.0,179.46,100,0,53.76
53,27.0,5.8,14.84,832.0,0.0,203.95,100,0,45.17
54,23.3,4.8,13.41,878.0,0.0,240.81,100,0,11.6
55,26.8,8.2,16.71,893.0,0.0,248.29,100,0,33.3
56,29.4,8.6,18.52,914.0,0.0,270.36,100,0,41.88
57,19.8,9.0,14.06,891.0,0.0,165.27,100,1,79.89
58,34.7,11.4,20.16,972.0,0.0,289.53,100,0,25.13
59,23.9,7.8,15.18,987.0,0.0,292.61,100,0,39.76
60,29.7,8.8,16.65,1005.0,0.0,303.06,100,0,32.02
61,31.2,9.9,17.67,1013.0,0.0,307.59,100,0,33.01
62,25.9,9.6,17.56,1005.0,0.0,300.91,100,0,38.8
63,32.0,8.7,18.93,1036.0,0.0,338.98,100,0,22.74
64,25.1,11.3,17.59,996.0,0.0,297.57,100,0,47.05
65,23.6,11.4,17.46,1001.0,0.0,297.18,100,0,57.38
66,25.6,11.8,18.56,1022.0,0.0,327.2,100,0,38.52
67,28.2,13.1,21.06,1005.0,0.0,334.14,100,0,18.96
68,27.1,11.8,19.59,1028.0,0.0,343.46,100,0,18.8
69,33.8,15.6,24.41,1026.0,0.0,341.46,100,0,7.31
70,33.3,15.7,23.32,1004.0,0.0,331.85,100,0,19.06
71,30.1,14.4,21.45,1007.0,0.0,329.48,100,0,30.85
72,28.2,14.4,21.48,974.0,0.0,316.79,100,0,38.34
73,30.6,15.6,22.71,968.0,0.0,312.79,100,0,38.6
74,28.4,15.9,22.09,956.0,0.0,284.6,100,0,65.96
75,33.5,17.9,24.56,962.0,0.0,296.23,100,0,42.18
76,34.0,19.1,25.91,948.0,0.0,302.11,100,0,26.62
77,30.8,17.0,23.74,952.0,0.0,291.9,100,0,16.61
78,29.9,16.4,23.26,924.0,0.0,277.52,100,0,24.35
79,37.2,17.9,27.9,916.0,0.0,259.82,100,0,25.93
80,39.0,20.6,27.03,888.0,0.0,187.78,100,0,55.85
81,26.2,15.0,20.9,876.0,0.0,213.61,100,0,55.39
82,32.3,14.8,23.22,868.0,0.0,250.02,100,0,18.22
83,33.2,14.5,23.19,828.0,0.0,224.59,100,0,31.12
84,28.0,15.5,21.59,717.0,0.0,183.27,100,0,44.61
85,25.5,15.1,19.88,711.0,0.0,142.48,100,0,76.82
86,33.0,11.7,21.03,720.0,0.0,171.72,100,0,32.48
87,25.9,10.6,17.73,721.0,0.0,191.42,100,0,15.27
88,27.8,7.8,15.34,694.0,0.0,162.15,100,0,43.96
89,18.9,5.7,13.0,672.0,0.0,127.73,100,0,44.32
90,23.9,6.8,14.54,678.0,0.0,169.29,100,0,19.34
91,23.8,7.5,15.81,643.0,0.0,161.84,100,0,24.92
92,20.6,6.9,13.22,571.0,0.0,103.32,100,0,74.17
93,17.7,5.5,11.72,593.0,0.0,116.4,100,0,39.02
94,17.8,3.7,10.24,587.0,0.0,124.23,100,0,52.26
95,27.0,5.9,15.16,595.0,0.0,144.36,100,0,19.62
