week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.406,1.652,5.3359,2020-12-31
2,11.077,1.653,5.3941,2021-01-07
3,10.949,1.779,5.3002,2021-01-14
4,11.021,1.892,5.4543,2021-01-21
5,11.533,1.605,5.3493,2021-01-28
6,11.251,1.406,5.1874,2021-02-04
7,11.031,1.42,5.2528,2021-02-11
8,11.269,1.323,5.1064,2021-02-18
9,11.123,1.066,5.1505,2021-02-25
10,11.56,1.486,5.1037,2021-03-04
11,11.199,1.338,5.1502,2021-03-11
12,11.015,1.359,4.9706,2021-03-18
13,11.255,1.138,5.0068,2021-03-25
14,11.48,1.124,4.9959,2021-04-01
15,11.287,1.216,4.9871,2021-04-08
16,11.06,1.078,4.9113,2021-04-15
17,11.194,0.964,4.9889,2021-04-22
18,11.499,1.507,5.066,2021-04-29
19,11.29,1.099,4.9585,2021-05-06
20,11.256,1.411,5.0236,2021-05-13
21,11.058,0.923,4.8915,2021-05-20
22,11.28,1.129,4.9938,2021-05-27
23,11.389,1.128,5.0417,2021-06-03
24,12.455,1.278,5.2621,2021-06-10
25,11.597,1.767,5.4201,2021-06-17
26,11.604,1.685,5.3578,2021-06-24
27,11.473,1.764,5.4071,2021-07-01
28,11.961,2.146,5.765,2021-07-08
29,12.639,2.388,6.0264,2021-07-15
30,12.351,2.45,5.8982,2021-07-22
31,11.861,2.03,5.9162,2021-07-29
32,13.084,1.687,5.8025,2021-08-05
33,12.577,2.323,6.2203,2021-08-12
34,11.754,2.029,5.7163,2021-08-19
35,12.483,2.335,5.9603,2021-08-26
36,12.097,2.327,5.9402,2021-09-02
37,12.243,2.294,6.1018,2021-09-09
38,12.363,1.488,5.6613,2021-09-16
39,11.371,2.126,5.6498,2021-09-23
40,11.796,1.99,5.6687,2021-09-30
41,11.215,1.505,5.3152,2021-10-07
42,11.033,1.606,5.2667,2021-10-14
43,10.887,1.589,5.2437,2021-10-21
44,11.468,1.679,5.314,2021-10-28
45,11.172,1.427,5.2845,2021-11-04
46,11.157,1.79,5.3498,2021-11-11
47,10.892,1.64,5.292,2021-11-18
48,11.13,1.681,5.24,2021-11-25
49,11.686,1.778,5.523,2021-12-02
50,11.331,1.459,5.6161,2021-12-09
51,11.48,1.527,5.5533,2021-12-16
52,11.231,1.759,5.5543,2021-12-23
53,11.276,1.407,5.3842,2021-12-30
54,11.213,1.677,5.4108,2022-01-06
55,10.943,1.893,5.3695,2022-01-13
56,11.134,1.487,5.3366,2022-01-20
57,11.12,1.501,5.4181,2022-01-27
58,11.287,1.444,5.2476,2022-02-03
59,11.318,1.689,5.2952,2022-02-10
60,11.397,1.435,5.2298,2022-02-17
61,11.076,1.365,5.1701,2022-02-24
62,11.292,1.454,5.1152,2022-03-03
63,11.2,1.352,5.0255,2022-03-10
64,11.573,1.247,5.0971,2022-03-17
65,11.022,0.955,5.036,2022-03-24
66,11.595,1.461,5.1613,2022-03-31
67,11.415,1.293,5.2029,2022-04-07
