week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.271,1.018,6.9702,2020-12-31
2,18.302,1.092,7.0646,2021-01-07
3,18.223,1.043,7.0561,2021-01-14
4,17.856,1.175,7.1146,2021-01-21
5,17.623,0.974,6.9653,2021-01-28
6,18.02,0.951,6.9368,2021-02-04
7,17.882,0.902,6.9209,2021-02-11
8,18.034,0.818,6.8766,2021-02-18
9,18.058,0.737,6.897,2021-02-25
10,17.662,0.917,6.8809,2021-03-04
11,18.403,0.84,6.8907,2021-03-11
12,18.244,0.859,6.805,2021-03-18
13,17.87,0.675,6.8115,2021-03-25
14,17.679,0.718,6.8052,2021-04-01
15,18.252,0.769,6.7893,2021-04-08
16,18.077,0.659,6.7253,2021-04-15
17,18.288,0.616,6.7884,2021-04-22
18,18.411,0.866,6.85,2021-04-29
19,18.142,0.702,6.7533,2021-05-06
20,18.345,0.872,6.7619,2021-05-13
21,18.076,0.612,6.7229,2021-05-20
22,18.016,0.731,6.8002,2021-05-27
23,18.44,0.699,6.8165,2021-06-03
24,18.202,0.827,6.9908,2021-06-10
25,18.302,1.098,7.1178,2021-06-17
26,18.396,1.099,7.0369,2021-06-24
27,18.555,1.063,7.1261,2021-07-01
28,18.486,1.331,7.4028,2021-07-08
29,19.105,1.53,7.5149,2021-07-15
30,19.34,1.558,7.4805,2021-07-22
31,18.671,1.342,7.4523,2021-07-29
32,18.772,1.042,7.3779,2021-08-05
33,18.888,1.464,7.664,2021-08-12
34,18.723,1.282,7.2969,2021-08-19
35,19.087,1.43,7.4989,2021-08-26
36,18.651,1.411,7.5112,2021-09-02
37,18.776,1.412,7.6368,2021-09-09
38,18.854,0.983,7.284,2021-09-16
39,17.91,1.304,7.2331,2021-09-23
40,18.418,1.337,7.2586,2021-09-30
41,18.135,0.947,7.0137,2021-10-07
42,18.507,1.021,7.0171,2021-10-14
43,18.045,0.998,6.9674,2021-10-21
44,18.151,1.001,7.0512,2021-10-28
45,18.022,0.837,7.0197,2021-11-04
46,17.89,1.146,7.0522,2021-11-11
47,17.922,1.054,6.9797,2021-11-18
48,18.127,1.037,6.9575,2021-11-25
49,18.319,1.126,7.1763,2021-12-02
50,18.21,0.986,7.2234,2021-12-09
51,18.215,0.887,7.1912,2021-12-16
52,18.135,1.117,7.1608,2021-12-23
53,18.34,0.942,7.0327,2021-12-30
54,18.009,1.073,7.1631,2022-01-06
55,18.21,1.21,7.0604,2022-01-13
56,18.481,0.914,7.0259,2022-01-20
57,18.028,0.939,7.0581,2022-01-27
58,18.666,0.939,6.9998,2022-02-03
59,17.652,1.05,6.9396,2022-02-10
60,17.838,0.879,6.9776,2022-02-17
61,18.25,0.874,6.9169,2022-02-24
62,18.452,0.896,6.9291,2022-03-03
63,18.349,0.859,6.8092,2022-03-10
64,17.813,0.787,6.8359,2022-03-17
65,18.014,0.553,6.785,2022-03-24
66,18.635,0.867,6.9049,2022-03-31
67,18.535,0.836,6.9171,2022-04-07
68,18.116,0.6,6.7302,2022-04-14
69,17.838,0.596,6.7169,2022-04-21
70,18.53,0.737,6.7095,2022-04-28
71,17.849,0.777,6.7624,2022-05-05
72,18.224,0.839,6.8538,2022-05-12
73,17.787,0.681,6.8737,2022-05-19
74,17.986,0.565,6.7549,2022-05-26
75,18.698,0.696,6.8781,2022-06-02
76,18.265,0.924,7.0528,2022-06-09
77,19.261,0.663,7.0587,2022-06-16
78,19.228,1.11,7.4311,2022-06-23
79,18.317,0.896,7.1629,2022-06-30
80,18.679,1.079,7.162,2022-07-07
81,18.867,1.322,7.3512,2022-07-14
82,19.177,1.229,7.337,2022-07-21
83,19.032,1.542,7.5218,2022-07-28
84,19.362,1.541,7.7885,2022-08-04
85,19.551,1.646,7.9417,2022-08-11
86,19.151,1.366,7.6227,2022-08-18
87,19.557,1.386,7.7231,2022-08-25
88,20.13,2.166,8.4858,2022-09-01
89,19.43,1.605,8.0266,2022-09-08
90,19.09,1.014,7.2563,2022-09-15
91,18.884,1.541,7.6757,2022-09-22
92,18.614,1.066,7.3808,2022-09-29
93,18.91,1.354,7.4347,2022-10-06
94,18.804,1.453,7.2932,2022-10-13
95,18.057,0.961,7.0777,2022-10-20
96,18.266,1.039,7.0836,2022-10-27
97,18.285,0.941,7.0979,2022-11-03
98,17.821,0.931,7.0359,2022-11-10
99,18.544,1.11,7.0666,2022-11-17
100,18.485,0.904,6.9886,2022-11-24
101,18.423,0.969,7.1585,2022-12-01
102,18.129,0.942,7.2369,2022-12-08
103,18.313,1.177,7.2655,2022-12-15
104,18.149,1.044,7.104,2022-12-22
105,18.36,1.367,7.1627,2022-12-29
106,18.609,0.862,7.1571,2023-01-05
107,18.255,1.235,7.1969,2023-01-12
108,18.197,0.969,7.1846,2023-01-19
109,18.66,1.171,7.178,2023-01-26
110,18.085,0.856,7.0501,2023-02-02
111,18.432,0.773,7.0345,2023-02-09
112,18.066,0.858,7.0534,2023-02-16
113,18.44,0.836,7.1993,2023-02-23
114,18.657,0.903,7.0388,2023-03-02
115,18.158,0.916,6.9378,2023-03-09
116,18.157,0.695,6.973,2023-03-16
117,18.492,0.719,6.8444,2023-03-23
118,18.493,0.454,6.8048,2023-03-30
119,18.059,0.452,6.7194,2023-04-06
120,18.245,0.634,6.8489,2023-04-13
121,18.3,0.576,6.7964,2023-04-20
122,18.182,0.53,6.7674,2023-04-27
123,17.938,0.395,6.6994,2023-05-04
124,18.037,0.591,6.7871,2023-05-11
125,18.689,0.502,6.908,2023-05-18
126,18.008,0.664,6.7835,2023-05-25
127,18.491,0.322,6.8287,2023-06-01
128,18.141,0.799,6.8906,2023-06-08
129,18.054,0.841,6.8973,2023-06-15
130,18.204,0.483,6.7718,2023-06-22
131,18.627,0.729,6.9424,2023-06-29
132,18.751,0.625,6.991,2023-07-06
133,20.279,1.138,7.51,2023-07-13
