week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.057,2.169,5.3404,2020-12-31
2,10.75,2.17,5.4344,2021-01-07
3,10.63,2.206,5.3648,2021-01-14
4,10.679,2.469,5.5132,2021-01-21
5,11.204,2.108,5.4039,2021-01-28
6,10.917,1.847,5.2233,2021-02-04
7,10.705,1.865,5.2908,2021-02-11
8,10.939,1.737,5.1173,2021-02-18
9,10.784,1.4,5.1749,2021-02-25
10,11.215,1.951,5.1212,2021-03-04
11,10.849,1.591,5.1887,2021-03-11
12,10.689,1.785,4.9851,2021-03-18
13,10.915,1.494,5.0159,2021-03-25
14,11.126,1.476,5.0055,2021-04-01
15,10.949,1.597,5.0077,2021-04-08
16,10.722,1.416,4.9154,2021-04-15
17,10.873,1.266,5.0216,2021-04-22
18,11.131,1.955,5.0876,2021-04-29
19,10.954,1.444,4.9717,2021-05-06
20,10.92,1.853,5.0614,2021-05-13
21,10.738,1.212,4.9004,2021-05-20
22,10.929,1.483,5.0003,2021-05-27
23,11.036,1.482,5.0673,2021-06-03
24,12.02,1.679,5.2846,2021-06-10
25,11.223,2.32,5.4692,2021-06-17
26,11.237,2.213,5.3955,2021-06-24
27,11.098,2.306,5.4463,2021-07-01
28,11.552,2.53,5.8362,2021-07-08
29,12.181,2.647,6.1154,2021-07-15
30,11.912,2.619,5.9848,2021-07-22
31,11.454,2.341,5.9806,2021-07-29
32,12.62,2.215,5.8689,2021-08-05
33,12.104,2.648,6.3274,2021-08-12
34,11.365,2.585,5.7851,2021-08-19
35,12.047,2.617,6.0482,2021-08-26
36,11.663,2.6,6.0125,2021-09-02
37,11.802,2.761,6.1871,2021-09-09
38,11.937,1.953,5.7205,2021-09-16
39,11.013,2.57,5.7391,2021-09-23
40,11.405,2.458,5.7436,2021-09-30
41,10.867,1.976,5.3654,2021-10-07
42,10.696,2.109,5.308,2021-10-14
43,10.565,2.086,5.2896,2021-10-21
44,11.11,2.204,5.3607,2021-10-28
45,10.838,1.874,5.3168,2021-11-04
46,10.824,2.206,5.4145,2021-11-11
47,10.586,2.153,5.357,2021-11-18
48,10.786,2.207,5.2862,2021-11-25
49,11.313,2.322,5.5924,2021-12-02
50,10.972,1.916,5.6899,2021-12-09
51,11.114,2.006,5.5976,2021-12-16
52,10.878,2.309,5.6344,2021-12-23
53,10.933,1.847,5.4179,2021-12-30
54,10.874,2.202,5.4598,2022-01-06
55,10.623,2.288,5.4463,2022-01-13
56,10.805,1.953,5.3717,2022-01-20
57,10.777,1.971,5.4671,2022-01-27
58,10.97,1.897,5.2727,2022-02-03
59,10.981,2.218,5.3393,2022-02-10
60,11.075,1.885,5.2638,2022-02-17
61,10.766,1.792,5.1756,2022-02-24
62,10.957,1.909,5.1255,2022-03-03
63,10.92,1.769,5.0344,2022-03-10
64,11.211,1.637,5.1071,2022-03-17
65,10.698,1.254,5.0522,2022-03-24
66,11.258,1.919,5.204,2022-03-31
67,11.027,1.698,5.2223,2022-04-07
68,10.848,1.216,4.8994,2022-04-14
69,10.67,1.296,4.8964,2022-04-21
70,10.899,1.412,4.9094,2022-04-28
71,10.59,1.699,4.9245,2022-05-05
72,11.56,1.723,5.0972,2022-05-12
73,11.618,1.435,5.1755,2022-05-19
74,11.102,1.151,4.9673,2022-05-26
75,10.869,1.476,5.1376,2022-06-02
76,11.223,1.977,5.3399,2022-06-09
77,11.752,1.432,5.3152,2022-06-16
78,11.719,2.312,5.8632,2022-06-23
79,11.684,1.748,5.5432,2022-06-30
80,11.371,2.107,5.5319,2022-07-07
81,12.16,2.551,5.8378,2022-07-14
82,11.655,2.359,5.8276,2022-07-21
83,12.151,2.646,6.124,2022-07-28
84,12.592,2.8,6.4006,2022-08-04
85,12.794,3.148,6.6062,2022-08-11
86,12.427,2.643,6.2057,2022-08-18
87,12.478,2.83,6.3662,2022-08-25
88,13.221,3.273,7.4096,2022-09-01
89,12.834,3.044,6.8187,2022-09-08
90,11.373,2.084,5.6836,2022-09-15
91,12.251,2.676,6.256,2022-09-22
92,11.407,2.33,5.864,2022-09-29
93,11.883,2.629,5.8945,2022-10-06
94,11.553,2.45,5.798,2022-10-13
95,11.522,1.873,5.5706,2022-10-20
96,11.315,2.129,5.3982,2022-10-27
97,11.234,1.988,5.4612,2022-11-03
98,11.191,1.976,5.3573,2022-11-10
99,11.031,2.245,5.4152,2022-11-17
100,11.659,1.856,5.3124,2022-11-24
101,11.28,2.193,5.5186,2022-12-01
102,11.584,1.967,5.7308,2022-12-08
103,11.052,2.45,5.7237,2022-12-15
104,11.139,2.061,5.5002,2022-12-22
105,11.169,2.404,5.6511,2022-12-29
106,11.525,1.824,5.6029,2023-01-05
107,11.027,2.401,5.6721,2023-01-12
108,11.314,2.017,5.5261,2023-01-19
109,11.506,2.354,5.5386,2023-01-26
110,11.437,1.702,5.367,2023-02-02
111,11.224,1.647,5.3199,2023-02-09
112,11.113,1.803,5.3694,2023-02-16
113,11.095,1.743,5.6089,2023-02-23
114,11.003,1.805,5.2938,2023-03-02
115,11.243,1.47,5.3762,2023-03-09
116,11.424,1.32,5.3042,2023-03-16
117,11.143,1.317,5.1575,2023-03-23
118,11.171,0.994,5.0611,2023-03-30
119,11.03,0.973,4.9434,2023-04-06
120,11.08,1.029,5.1272,2023-04-13
121,11.068,1.108,4.9919,2023-04-20
122,10.71,1.174,4.976,2023-04-27
123,10.877,0.801,4.8888,2023-05-04
124,10.888,1.254,5.0444,2023-05-11
125,11.265,1.107,5.2673,2023-05-18
126,11.341,1.212,5.042,2023-05-25
127,11.029,0.69,5.0198,2023-06-01
128,11.248,1.617,5.1584,2023-06-08
129,11.29,1.514,5.169,2023-06-15
130,11.126,1.022,4.9735,2023-06-22
131,11.549,1.559,5.1338,2023-06-29
132,11.68,1.308,5.2788,2023-07-06
133,12.158,2.502,5.9905,2023-07-13
134,12.55,2.653,6.0617,2023-07-20
135,12.157,2.925,6.2273,2023-07-27
136,11.596,2.463,5.9222,2023-08-03
137,12.115,2.42,5.9915,2023-08-10
138,12.103,2.609,5.9435,2023-08-17
139,12.831,2.198,6.101,2023-08-24
140,11.735,1.891,5.8843,2023-08-31
141,12.373,2.684,6.2683,2023-09-07
142,11.645,2.278,5.6909,2023-09-14
143,11.776,1.528,5.5345,2023-09-21
144,11.317,1.813,5.3767,2023-09-28
