week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,24.2,5.9,13.51,842.0,0.0,215.35,100,0,36.26
2,16.1,4.1,10.76,703.0,0.0,174.93,100,2,66.95
3,21.9,5.1,12.11,885.0,0.0,217.3,100,0,37.52
4,30.4,6.9,14.11,946.0,0.0,240.17,100,0,27.65
5,30.2,9.9,18.93,966.0,0.0,284.96,100,0,23.02
6,28.1,9.9,17.54,964.0,0.0,282.68,100,0,54.58
7,30.3,9.7,16.03,1008.0,0.0,265.81,100,0,61.56
8,30.5,10.6,16.14,1008.0,0.0,227.23,100,0,67.75
9,33.5,8.8,17.78,1011.0,0.0,271.06,100,0,44.88
10,27.2,11.4,18.14,1010.0,0.0,313.05,100,0,41.59
11,24.3,11.1,17.19,995.0,0.0,270.95,100,0,56.83
12,25.0,8.6,17.03,1024.0,0.0,279.86,100,0,54.48
13,29.5,10.4,18.64,1030.0,0.0,328.24,100,0,41.44
14,27.4,11.4,18.66,1016.0,0.0,328.86,100,0,48.46
15,30.0,10.9,19.48,1040.0,0.0,324.58,100,0,40.24
16,37.8,14.4,23.29,1010.0,0.0,327.58,100,0,31.42
17,29.4,13.9,21.54,1013.0,0.0,301.99,100,0,47.05
18,29.8,14.9,21.91,985.0,0.0,311.01,100,0,39.63
19,30.5,14.2,22.79,1009.0,0.0,325.51,100,0,24.03
20,30.9,16.3,23.34,962.0,0.0,315.58,100,0,26.6
21,32.2,16.5,23.54,972.0,0.0,285.2,100,0,59.46
22,34.0,15.4,24.09,982.0,0.0,300.64,100,0,40.08
23,35.6,15.1,23.46,990.0,0.0,317.52,100,0,24.99
24,32.5,15.6,24.89,960.0,0.0,286.73,100,0,19.11
25,31.5,18.0,22.24,922.0,0.0,203.62,100,0,75.96
26,36.8,15.4,24.95,939.0,0.0,285.4,100,0,30.07
27,36.2,15.9,23.74,917.0,0.0,259.5,100,0,51.38
28,35.3,18.1,25.76,891.0,0.0,261.57,100,0,19.97
29,32.8,13.8,21.66,910.0,0.0,262.57,100,0,38.89
30,36.2,13.6,23.79,874.0,0.0,229.96,100,0,37.29
31,35.3,14.0,22.9,861.0,0.0,225.32,100,0,47.33
32,29.5,12.0,19.64,796.0,0.0,159.95,100,0,65.36
33,30.5,7.4,17.92,786.0,0.0,207.15,97,0,8.49
34,24.3,8.9,16.44,727.0,0.0,166.07,100,0,48.61
35,31.9,10.1,18.51,691.0,0.0,168.35,100,0,35.77
36,26.6,11.1,17.67,664.0,0.0,165.6,100,0,43.29
37,33.2,9.8,20.76,660.0,0.0,171.08,100,0,17.86
38,29.5,10.0,17.39,656.0,0.0,150.82,100,0,67.85
39,28.9,9.4,18.38,637.0,0.0,149.3,100,0,21.92
40,27.2,9.1,16.66,606.0,0.0,141.68,100,0,35.04
41,20.0,5.3,12.97,590.0,0.0,109.68,100,0,46.64
42,19.8,4.3,11.04,599.0,0.0,110.5,100,0,41.57
43,19.2,4.6,12.84,588.0,0.0,93.08,100,0,89.56
44,16.0,4.1,10.6,595.0,0.0,88.37,100,0,63.67
45,20.1,4.8,12.36,602.0,0.0,144.95,100,0,33.44
46,24.0,9.9,17.14,609.0,0.0,112.57,100,0,87.27
47,23.4,7.1,14.64,635.0,0.0,148.03,100,0,25.82
48,23.0,5.2,14.35,679.0,0.0,165.0,100,0,32.74
49,27.0,5.7,13.31,716.0,0.0,169.37,100,0,25.55
50,31.0,8.2,19.86,762.0,0.0,203.02,100,0,5.03
51,27.0,4.1,13.66,777.0,0.0,191.49,100,0,26.86
