week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.628,1.668,7.4362,2020-12-31
2,18.23,1.669,7.629,2021-01-07
3,18.325,1.797,7.5175,2021-01-14
4,18.225,1.911,7.6768,2021-01-21
5,19.124,1.622,7.5591,2021-01-28
6,18.494,1.42,7.3946,2021-02-04
7,18.264,1.434,7.4925,2021-02-11
8,18.585,1.336,7.3246,2021-02-18
9,18.18,1.077,7.3648,2021-02-25
10,18.981,1.501,7.3333,2021-03-04
11,18.531,1.351,7.3355,2021-03-11
12,18.12,1.373,7.1835,2021-03-18
13,18.432,1.149,7.2279,2021-03-25
14,18.717,1.136,7.2296,2021-04-01
15,18.517,1.228,7.2234,2021-04-08
16,18.071,1.089,7.1403,2021-04-15
17,18.542,0.974,7.2138,2021-04-22
18,18.576,1.522,7.3038,2021-04-29
19,18.54,1.111,7.1943,2021-05-06
20,18.508,1.426,7.2587,2021-05-13
21,18.272,0.932,7.1001,2021-05-20
22,18.349,1.14,7.2284,2021-05-27
23,18.767,1.14,7.2594,2021-06-03
24,19.683,1.291,7.4787,2021-06-10
25,18.723,1.785,7.626,2021-06-17
26,18.801,1.702,7.5597,2021-06-24
27,18.687,1.782,7.6128,2021-07-01
28,19.015,2.168,7.9516,2021-07-08
29,19.782,2.412,8.2012,2021-07-15
30,19.426,2.475,8.0861,2021-07-22
31,18.832,2.05,8.0978,2021-07-29
32,20.61,1.704,7.9956,2021-08-05
33,19.48,2.346,8.3734,2021-08-12
34,18.847,2.049,7.895,2021-08-19
35,19.733,2.359,8.1259,2021-08-26
36,19.034,2.35,8.1248,2021-09-02
37,19.187,2.317,8.2677,2021-09-09
38,19.619,1.503,7.8531,2021-09-16
39,18.441,2.148,7.8521,2021-09-23
40,19.247,2.01,7.8637,2021-09-30
41,18.406,1.52,7.5399,2021-10-07
42,18.3,1.622,7.4818,2021-10-14
43,18.168,1.605,7.4645,2021-10-21
44,18.637,1.695,7.5271,2021-10-28
45,18.37,1.441,7.5394,2021-11-04
46,18.321,1.808,7.5534,2021-11-11
47,18.112,1.656,7.5103,2021-11-18
48,18.219,1.698,7.4512,2021-11-25
49,18.897,1.796,7.733,2021-12-02
50,18.407,1.474,7.8062,2021-12-09
51,18.569,1.543,7.7484,2021-12-16
52,18.224,1.776,7.7491,2021-12-23
53,18.43,1.421,7.5492,2021-12-30
54,18.353,1.694,7.6223,2022-01-06
55,18.041,1.912,7.5744,2022-01-13
56,18.323,1.502,7.5602,2022-01-20
57,18.148,1.516,7.6325,2022-01-27
58,18.776,1.459,7.4472,2022-02-03
59,18.593,1.706,7.5151,2022-02-10
60,18.938,1.45,7.4217,2022-02-17
61,18.436,1.379,7.3805,2022-02-24
62,18.568,1.469,7.3149,2022-03-03
63,19.037,1.365,7.2262,2022-03-10
64,18.889,1.259,7.3225,2022-03-17
65,18.16,0.964,7.256,2022-03-24
66,19.152,1.476,7.3986,2022-03-31
67,18.343,1.306,7.4196,2022-04-07
68,18.53,0.935,7.1258,2022-04-14
69,18.354,0.997,7.1311,2022-04-21
70,18.485,1.086,7.1467,2022-04-28
71,18.262,1.307,7.1404,2022-05-05
72,19.307,1.326,7.3493,2022-05-12
73,19.551,1.104,7.3861,2022-05-19
74,18.687,0.885,7.178,2022-05-26
75,18.221,1.135,7.3271,2022-06-02
76,18.765,1.521,7.5512,2022-06-09
77,19.406,1.102,7.5027,2022-06-16
78,19.095,1.778,8.0012,2022-06-23
79,19.194,1.345,7.721,2022-06-30
80,18.861,1.621,7.6845,2022-07-07
81,19.779,2.066,7.9681,2022-07-14
82,19.246,1.958,7.958,2022-07-21
83,19.606,2.509,8.2223,2022-07-28
84,19.98,2.374,8.4579,2022-08-04
85,20.38,2.773,8.6526,2022-08-11
86,20.075,2.303,8.2812,2022-08-18
87,20.147,2.237,8.4453,2022-08-25
88,20.642,3.273,9.3711,2022-09-01
89,20.167,2.648,8.8181,2022-09-08
90,18.749,1.603,7.8344,2022-09-15
91,19.817,2.356,8.3418,2022-09-22
92,18.916,1.792,7.995,2022-09-29
93,19.617,2.12,8.0214,2022-10-06
94,18.987,2.237,7.8878,2022-10-13
95,18.94,1.554,7.7346,2022-10-20
