week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,10.456,1.891,5.0203,2020-12-31
2,10.677,2.028,5.0729,2021-01-07
3,10.433,1.936,5.0702,2021-01-14
4,10.502,2.183,5.1638,2021-01-21
5,10.242,1.808,5.0278,2021-01-28
6,10.379,1.766,4.9242,2021-02-04
7,10.352,1.675,4.9255,2021-02-11
8,10.495,1.52,4.8208,2021-02-18
9,10.455,1.369,4.8696,2021-02-25
10,10.263,1.704,4.8209,2021-03-04
11,10.646,1.538,4.8999,2021-03-11
12,10.503,1.595,4.7256,2021-03-18
13,10.399,1.254,4.7339,2021-03-25
14,10.311,1.333,4.7265,2021-04-01
15,10.625,1.428,4.7224,2021-04-08
16,10.571,1.224,4.6326,2021-04-15
17,10.511,1.143,4.7469,2021-04-22
18,10.756,1.608,4.7902,2021-04-29
19,10.559,1.304,4.6787,2021-05-06
20,10.675,1.619,4.7406,2021-05-13
21,10.535,1.137,4.642,2021-05-20
22,10.447,1.357,4.7141,2021-05-27
23,10.811,1.298,4.7746,2021-06-03
24,10.937,1.535,4.9683,2021-06-10
25,10.799,1.993,5.1508,2021-06-17
26,10.735,1.961,5.0444,2021-06-24
27,11.023,1.973,5.1352,2021-07-01
28,11.093,2.203,5.4903,2021-07-08
29,11.609,2.345,5.6919,2021-07-15
30,11.471,2.317,5.6035,2021-07-22
31,11.206,2.042,5.5702,2021-07-29
32,11.374,1.936,5.4794,2021-08-05
33,11.538,2.417,5.8885,2021-08-12
34,11.048,2.196,5.4029,2021-08-19
35,11.544,2.391,5.6596,2021-08-26
36,11.173,2.306,5.6228,2021-09-02
37,11.439,2.486,5.788,2021-09-09
38,11.328,1.826,5.3631,2021-09-16
39,10.669,2.28,5.3512,2021-09-23
40,10.944,2.215,5.3629,2021-09-30
41,10.432,1.759,5.0338,2021-10-07
42,10.782,1.896,5.003,2021-10-14
43,10.525,1.854,4.9681,2021-10-21
44,10.479,1.859,5.0542,2021-10-28
45,10.467,1.554,4.9866,2021-11-04
46,10.448,2.011,5.1035,2021-11-11
47,10.384,1.956,5.0159,2021-11-18
48,10.402,1.926,4.9657,2021-11-25
49,10.717,2.005,5.2419,2021-12-02
50,10.669,1.831,5.3249,2021-12-09
51,10.739,1.647,5.2317,2021-12-16
52,10.521,2.074,5.2684,2021-12-23
53,10.721,1.749,5.079,2021-12-30
54,10.517,1.993,5.1601,2022-01-06
55,10.467,2.11,5.1237,2022-01-13
56,10.563,1.698,5.0187,2022-01-20
57,10.522,1.745,5.1001,2022-01-27
58,10.846,1.744,4.9801,2022-02-03
59,10.256,1.929,4.9639,2022-02-10
60,10.393,1.632,4.9724,2022-02-17
61,10.607,1.623,4.8624,2022-02-24
62,10.521,1.664,4.8671,2022-03-03
63,10.646,1.55,4.7587,2022-03-10
64,10.518,1.461,4.7882,2022-03-17
