week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.406,2.019,5.4899,2020-12-31
2,11.077,2.02,5.5646,2021-01-07
3,10.949,2.174,5.4808,2021-01-14
4,11.021,2.313,5.6386,2021-01-21
5,11.533,1.962,5.5269,2021-01-28
6,11.251,1.719,5.3471,2021-02-04
7,11.031,1.736,5.4152,2021-02-11
8,11.269,1.617,5.2477,2021-02-18
9,11.123,1.303,5.3016,2021-02-25
10,11.56,1.816,5.2481,2021-03-04
11,11.199,1.635,5.3106,2021-03-11
12,11.015,1.661,5.1078,2021-03-18
13,11.255,1.39,5.1423,2021-03-25
14,11.48,1.374,5.1306,2021-04-01
15,11.287,1.486,5.1274,2021-04-08
16,11.06,1.318,5.0392,2021-04-15
17,11.194,1.178,5.1366,2021-04-22
18,11.499,1.842,5.2105,2021-04-29
19,11.29,1.344,5.0934,2021-05-06
20,11.256,1.725,5.1754,2021-05-13
21,11.058,1.128,5.0221,2021-05-20
22,11.28,1.38,5.1266,2021-05-27
23,11.389,1.379,5.1882,2021-06-03
24,12.455,1.563,5.4173,2021-06-10
25,11.597,2.159,5.5981,2021-06-17
26,11.604,2.06,5.5267,2021-06-24
27,11.473,2.156,5.579,2021-07-01
28,11.961,2.623,5.9725,2021-07-08
29,12.639,2.912,6.2567,2021-07-15
30,12.351,2.881,6.1205,2021-07-22
31,11.861,2.481,6.1272,2021-07-29
32,13.084,2.062,6.0088,2021-08-05
33,12.577,2.839,6.4708,2021-08-12
34,11.754,2.479,5.9205,2021-08-19
35,12.483,2.854,6.1873,2021-08-26
36,12.097,2.844,6.1566,2021-09-02
37,12.243,2.804,6.3339,2021-09-09
38,12.363,1.818,5.8569,2021-09-16
39,11.371,2.599,5.8613,2021-09-23
40,11.796,2.432,5.8734,2021-09-30
41,11.215,1.839,5.488,2021-10-07
42,11.033,1.963,5.4328,2021-10-14
43,10.887,1.942,5.411,2021-10-21
44,11.468,2.052,5.4854,2021-10-28
45,11.172,1.744,5.4444,2021-11-04
46,11.157,2.188,5.5334,2021-11-11
47,10.892,2.004,5.4724,2021-11-18
48,11.13,2.054,5.4077,2021-11-25
49,11.686,2.173,5.717,2021-12-02
50,11.331,1.783,5.818,2021-12-09
51,11.48,1.867,5.7354,2021-12-16
52,11.231,2.149,5.7565,2021-12-23
53,11.276,1.719,5.5538,2021-12-30
54,11.213,2.05,5.5881,2022-01-06
55,10.943,2.314,5.5608,2022-01-13
56,11.134,1.818,5.502,2022-01-20
57,11.12,1.835,5.5956,2022-01-27
58,11.287,1.765,5.4043,2022-02-03
59,11.318,2.064,5.4639,2022-02-10
60,11.397,1.754,5.3911,2022-02-17
61,11.076,1.668,5.3117,2022-02-24
62,11.292,1.777,5.2574,2022-03-03
63,11.2,1.652,5.1627,2022-03-10
64,11.573,1.524,5.2372,2022-03-17
65,11.022,1.167,5.1769,2022-03-24
66,11.595,1.786,5.3222,2022-03-31
67,11.415,1.581,5.3536,2022-04-07
68,11.176,1.132,5.0262,2022-04-14
69,10.969,1.206,5.0243,2022-04-21
70,11.23,1.314,5.0347,2022-04-28
71,10.882,1.581,5.0498,2022-05-05
72,11.942,1.604,5.2305,2022-05-12
73,11.986,1.335,5.2969,2022-05-19
74,11.453,1.071,5.0924,2022-05-26
75,11.22,1.374,5.2674,2022-06-02
76,11.591,1.841,5.4751,2022-06-09
77,12.161,1.333,5.447,2022-06-16
78,12.153,2.151,6.0145,2022-06-23
79,12.104,1.627,5.6826,2022-06-30
80,11.759,1.961,5.6712,2022-07-07
81,12.614,2.5,5.983,2022-07-14
82,12.078,2.369,5.9672,2022-07-21
83,12.625,2.911,6.271,2022-07-28
84,13.121,2.872,6.5565,2022-08-04
85,13.315,3.356,6.7742,2022-08-11
86,12.905,2.787,6.3562,2022-08-18
87,12.959,2.706,6.5244,2022-08-25
