week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,4.312,1.652,3.0301,2020-12-31
2,4.162,1.653,2.967,2021-01-07
3,4.141,1.779,2.9012,2021-01-14
4,4.525,1.892,3.0392,2021-01-21
5,4.238,1.605,2.9519,2021-01-28
6,4.209,1.406,2.7985,2021-02-04
7,4.079,1.42,2.8296,2021-02-11
8,3.869,1.323,2.7064,2021-02-18
9,4.304,1.066,2.7544,2021-02-25
10,4.076,1.486,2.6947,2021-03-04
11,4.127,1.338,2.7847,2021-03-11
12,3.836,1.359,2.5851,2021-03-18
13,4.067,1.138,2.6099,2021-03-25
14,3.889,1.124,2.5881,2021-04-01
15,3.927,1.216,2.5799,2021-04-08
16,3.987,1.078,2.5121,2021-04-15
17,3.74,0.964,2.5952,2021-04-22
18,4.309,1.507,2.6528,2021-04-29
19,3.826,1.099,2.552,2021-05-06
20,3.753,1.411,2.6193,2021-05-13
21,3.954,0.923,2.5137,2021-05-20
22,3.904,1.129,2.5845,2021-05-27
23,3.905,1.128,2.6497,2021-06-03
24,5.388,1.278,2.8565,2021-06-10
25,4.271,1.767,3.0205,2021-06-17
26,4.195,1.685,2.9633,2021-06-24
27,4.332,1.764,3.0062,2021-07-01
28,4.959,2.146,3.3666,2021-07-08
29,5.583,2.388,3.6267,2021-07-15
30,5.086,2.45,3.4938,2021-07-22
31,5.499,2.03,3.5113,2021-07-29
32,5.461,1.687,3.3946,2021-08-05
33,5.58,2.323,3.8327,2021-08-12
34,5.204,2.029,3.3279,2021-08-19
35,5.542,2.335,3.5731,2021-08-26
36,5.454,2.327,3.5329,2021-09-02
37,5.719,2.294,3.7045,2021-09-09
38,5.693,1.488,3.2618,2021-09-16
39,5.275,2.126,3.2483,2021-09-23
40,4.698,1.99,3.2694,2021-09-30
41,4.061,1.505,2.9049,2021-10-07
42,4.087,1.606,2.8665,2021-10-14
43,3.992,1.589,2.8406,2021-10-21
44,4.248,1.679,2.914,2021-10-28
45,4.092,1.427,2.8437,2021-11-04
46,4.632,1.79,2.9605,2021-11-11
47,4.109,1.64,2.8927,2021-11-18
48,4.172,1.681,2.8463,2021-11-25
49,4.981,1.778,3.1178,2021-12-02
50,4.576,1.459,3.2244,2021-12-09
51,4.633,1.527,3.1542,2021-12-16
52,4.472,1.759,3.1637,2021-12-23
53,4.473,1.407,3.0215,2021-12-30
54,4.333,1.677,3.0065,2022-01-06
55,4.149,1.893,2.9806,2022-01-13
56,4.242,1.487,2.9225,2022-01-20
57,4.318,1.501,3.0107,2022-01-27
58,4.102,1.444,2.8594,2022-02-03
59,4.141,1.689,2.8893,2022-02-10
60,4.193,1.435,2.852,2022-02-17
61,4.028,1.365,2.772,2022-02-24
