week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.09,1.245,5.1632,2020-12-31
2,11.36,1.334,5.1582,2021-01-07
3,11.038,1.274,5.1213,2021-01-14
4,11.201,1.437,5.2293,2021-01-21
5,10.905,1.19,5.0919,2021-01-28
6,10.988,1.162,5.0113,2021-02-04
7,10.979,1.102,5.0042,2021-02-11
8,11.152,1.0,4.9393,2021-02-18
9,11.089,0.901,4.9692,2021-02-25
10,10.9,1.121,4.9278,2021-03-04
11,11.289,1.026,4.9826,2021-03-11
12,11.117,1.05,4.8329,2021-03-18
13,11.072,0.825,4.8485,2021-03-25
14,10.982,0.877,4.8414,2021-04-01
15,11.292,0.94,4.8218,2021-04-08
16,11.252,0.806,4.7511,2021-04-15
17,11.129,0.752,4.8272,2021-04-22
18,11.446,1.058,4.8912,2021-04-29
19,11.221,0.858,4.7858,2021-05-06
20,11.343,1.065,4.8165,2021-05-13
21,11.201,0.748,4.7561,2021-05-20
22,11.094,0.893,4.8306,2021-05-27
23,11.519,0.854,4.8725,2021-06-03
24,11.753,1.01,5.0775,2021-06-10
25,11.538,1.342,5.2303,2021-06-17
26,11.418,1.344,5.1366,2021-06-24
27,11.798,1.299,5.2274,2021-07-01
28,11.916,1.627,5.5557,2021-07-08
29,12.523,1.87,5.7415,2021-07-15
30,12.326,1.904,5.6498,2021-07-22
31,12.037,1.64,5.6482,2021-07-29
32,12.281,1.274,5.5519,2021-08-05
33,12.469,1.789,5.9247,2021-08-12
34,11.798,1.567,5.4659,2021-08-19
35,12.433,1.748,5.7095,2021-08-26
36,12.037,1.725,5.6927,2021-09-02
37,12.351,1.726,5.8477,2021-09-09
38,12.196,1.202,5.4427,2021-09-16
39,11.435,1.594,5.3847,2021-09-23
40,11.715,1.634,5.4178,2021-09-30
41,11.068,1.157,5.1027,2021-10-07
42,11.462,1.248,5.0857,2021-10-14
43,11.192,1.22,5.0432,2021-10-21
44,11.126,1.224,5.1296,2021-10-28
45,11.115,1.023,5.0769,2021-11-04
46,11.116,1.401,5.1549,2021-11-11
47,11.016,1.288,5.0677,2021-11-18
48,10.997,1.267,5.041,2021-11-25
49,11.409,1.376,5.2943,2021-12-02
50,11.364,1.205,5.3779,2021-12-09
51,11.464,1.084,5.325,2021-12-16
52,11.227,1.365,5.3093,2021-12-23
53,11.435,1.151,5.1804,2021-12-30
54,11.189,1.312,5.2383,2022-01-06
55,11.072,1.479,5.1649,2022-01-13
56,11.151,1.117,5.1132,2022-01-20
57,11.192,1.148,5.1766,2022-01-27
58,11.518,1.148,5.0856,2022-02-03
59,10.892,1.283,5.0432,2022-02-10
60,11.048,1.074,5.068,2022-02-17
61,11.266,1.068,4.9913,2022-02-24
62,11.096,1.095,4.9871,2022-03-03
63,11.3,1.05,4.8749,2022-03-10
64,11.29,0.962,4.903,2022-03-17
65,10.928,0.676,4.8463,2022-03-24
66,11.448,1.059,4.9615,2022-03-31
67,11.898,1.022,5.0028,2022-04-07
68,11.004,0.733,4.7589,2022-04-14
69,10.902,0.729,4.7482,2022-04-21
70,11.305,0.901,4.741,2022-04-28
71,10.932,0.949,4.794,2022-05-05
72,11.347,1.026,4.8998,2022-05-12
73,11.032,0.832,4.9323,2022-05-19
74,11.135,0.69,4.7957,2022-05-26
75,11.663,0.851,4.9532,2022-06-02
76,11.386,1.129,5.1252,2022-06-09
77,12.393,0.81,5.1303,2022-06-16
78,12.419,1.357,5.5989,2022-06-23
79,11.677,1.095,5.2815,2022-06-30
80,11.887,1.319,5.2923,2022-07-07
81,12.268,1.616,5.5306,2022-07-14
82,12.402,1.502,5.5049,2022-07-21
83,12.448,1.885,5.7494,2022-07-28
84,12.791,1.884,6.042,2022-08-04
85,13.051,2.012,6.234,2022-08-11
86,12.522,1.669,5.859,2022-08-18
87,12.703,1.694,5.9871,2022-08-25
88,13.724,2.647,6.9173,2022-09-01
89,13.1,1.962,6.3588,2022-09-08
90,12.087,1.239,5.4049,2022-09-15
91,12.27,1.884,5.9031,2022-09-22
92,11.827,1.303,5.5461,2022-09-29
93,12.125,1.654,5.5916,2022-10-06
94,12.283,1.776,5.4558,2022-10-13
95,11.603,1.174,5.2222,2022-10-20
96,11.46,1.27,5.1633,2022-10-27
97,11.185,1.15,5.1723,2022-11-03
98,11.125,1.138,5.1308,2022-11-10
99,11.537,1.357,5.1532,2022-11-17
100,11.52,1.105,5.0725,2022-11-24
101,11.48,1.185,5.2718,2022-12-01
102,11.503,1.152,5.3975,2022-12-08
103,11.641,1.439,5.4164,2022-12-15
104,11.35,1.277,5.2218,2022-12-22
105,11.359,1.67,5.3061,2022-12-29
106,11.632,1.054,5.291,2023-01-05
107,11.539,1.51,5.3524,2023-01-12
108,11.303,1.185,5.2923,2023-01-19
109,11.688,1.431,5.2874,2023-01-26
110,11.296,1.047,5.1444,2023-02-02
111,11.582,0.945,5.1244,2023-02-09
112,11.339,1.048,5.1529,2023-02-16
113,11.606,1.021,5.3232,2023-02-23
114,11.684,1.103,5.1219,2023-03-02
115,11.158,1.12,5.0777,2023-03-09
116,11.353,0.849,5.0452,2023-03-16
117,11.43,0.879,4.92,2023-03-23
118,11.528,0.555,4.8541,2023-03-30
119,11.177,0.553,4.763,2023-04-06
120,11.364,0.775,4.8999,2023-04-13
121,11.397,0.703,4.8187,2023-04-20
122,11.19,0.648,4.7973,2023-04-27
123,11.163,0.482,4.7173,2023-05-04
124,11.237,0.723,4.8405,2023-05-11
125,11.616,0.614,4.9832,2023-05-18
126,11.558,0.811,4.8339,2023-05-25
127,11.458,0.394,4.8625,2023-06-01
128,11.402,0.976,4.9459,2023-06-08
129,11.341,1.028,4.9608,2023-06-15
130,11.416,0.59,4.8019,2023-06-22
131,11.723,0.891,4.9907,2023-06-29
132,11.888,0.764,5.0834,2023-07-06
133,13.301,1.39,5.7004,2023-07-13
134,13.188,1.553,5.742,2023-07-20
135,12.415,1.842,5.9011,2023-07-27
136,12.365,1.354,5.6319,2023-08-03
137,12.17,1.353,5.6963,2023-08-10
138,12.472,1.658,5.6521,2023-08-17
139,12.922,1.313,5.8227,2023-08-24
140,12.884,1.126,5.6004,2023-08-31
141,12.689,1.651,5.9307,2023-09-07
142,11.537,1.237,5.352,2023-09-14
143,11.545,0.938,5.2625,2023-09-21
144,11.78,1.005,5.1413,2023-09-28
145,11.759,1.337,5.4353,2023-10-05
146,11.398,0.895,5.217,2023-10-12
147,11.536,0.818,5.292,2023-10-19
148,11.589,0.874,5.1025,2023-10-26
149,11.109,1.23,5.1544,2023-11-02
150,11.282,1.028,5.1648,2023-11-09
151,11.29,1.401,5.1594,2023-11-16
152,11.733,0.999,5.0891,2023-11-23
153,11.42,1.078,5.2469,2023-11-30
154,11.814,1.295,5.2892,2023-12-07
155,11.221,1.551,5.3274,2023-12-14
156,11.234,1.483,5.2092,2023-12-21
157,11.308,1.385,5.1921,2023-12-28
158,11.634,1.208,5.3348,2024-01-04
159,11.539,1.326,5.2597,2024-01-11
160,11.419,1.575,5.3142,2024-01-18
161,11.716,1.068,5.0652,2024-01-25
162,11.517,1.096,5.3493,2024-02-01
163,11.257,1.08,5.1498,2024-02-08
164,11.707,0.919,5.1328,2024-02-15
165,11.074,1.098,5.0784,2024-02-22
166,11.284,1.226,5.1042,2024-02-29
167,11.476,0.797,4.893,2024-03-07
168,11.095,0.771,4.9154,2024-03-14
169,11.315,0.934,4.9098,2024-03-21
170,11.097,1.01,4.9217,2024-03-28
171,11.182,0.805,4.8021,2024-04-04
172,11.246,0.839,4.8088,2024-04-11
173,10.923,0.736,4.8592,2024-04-18
174,11.38,0.772,4.8329,2024-04-25
175,10.943,0.69,4.7889,2024-05-02
176,11.381,0.748,4.8116,2024-05-09
177,11.137,0.54,4.7865,2024-05-16
178,11.392,0.596,4.7617,2024-05-23
179,11.104,0.674,4.8088,2024-05-30
180,11.434,0.817,4.9233,2024-06-06
181,11.743,0.614,4.8989,2024-06-13
182,12.179,1.13,5.4049,2024-06-20
183,12.075,1.011,5.2705,2024-06-27
184,12.346,1.341,5.4808,2024-07-04
185,12.171,1.408,5.4663,2024-07-11
186,12.652,1.713,5.7527,2024-07-18
187,12.907,1.308,5.667,2024-07-25
188,13.073,1.706,5.9157,2024-08-01
189,12.521,1.603,5.9077,2024-08-08
190,13.019,1.388,5.9268,2024-08-15
191,12.343,1.299,5.6071,2024-08-22
192,12.561,1.389,5.6619,2024-08-29
193,13.998,2.009,6.715,2024-09-05
194,11.822,1.399,5.3604,2024-09-12
195,11.601,1.227,5.2707,2024-09-19
196,11.734,0.907,5.2213,2024-09-26
197,11.906,1.336,5.4494,2024-10-03
198,11.546,1.132,5.3115,2024-10-10
199,11.669,1.227,5.2402,2024-10-17
200,11.284,1.349,5.2822,2024-10-24
201,11.381,1.287,5.8298,2024-10-31
202,11.361,1.1,5.0814,2024-11-08
203,11.545,1.328,5.2274,2024-11-15
204,11.244,1.345,5.2029,2024-11-22
205,11.135,1.158,5.2074,2024-11-29
206,11.461,1.285,5.3182,2024-12-06
207,11.476,1.449,5.3827,2024-12-13
208,11.157,1.319,5.3149,2024-12-20
209,11.852,1.477,5.3189,2024-12-27
210,11.259,1.466,5.3527,2025-01-03
211,11.583,1.067,5.3047,2025-01-10
212,11.703,1.17,5.2832,2025-01-17
213,11.94,1.3,5.3214,2025-01-24
214,11.552,1.158,5.2384,2025-01-31
215,11.606,1.095,5.3568,2025-02-07
216,11.294,1.039,5.0771,2025-02-14
217,11.172,1.079,5.0742,2025-02-21
218,11.398,1.308,5.1397,2025-02-28
219,11.235,1.093,5.8213,2025-03-07
220,11.338,1.086,5.0413,2025-03-14
221,11.334,0.923,4.9469,2025-03-21
222,11.065,1.154,5.0176,2025-03-28
223,11.371,0.83,4.8579,2025-04-04
224,11.267,0.94,4.9259,2025-04-11
225,11.143,0.929,4.8368,2025-04-18
226,11.202,0.936,4.8458,2025-04-25
227,11.254,1.069,5.0688,2025-05-02
228,11.617,0.969,5.0085,2025-05-09
229,11.574,1.256,5.0524,2025-05-16
230,11.364,1.08,5.0062,2025-05-23
231,11.446,1.466,5.3092,2025-05-30
232,11.575,1.371,5.1163,2025-06-06
233,11.682,1.261,5.2187,2025-06-13
234,11.568,0.855,5.0489,2025-06-20
235,12.114,1.22,5.3017,2025-06-27
236,12.306,1.108,5.3904,2025-07-04
237,11.876,1.15,5.4577,2025-07-11
238,12.003,1.299,5.4601,2025-07-18
239,11.673,1.039,5.3326,2025-07-25
240,12.262,1.318,5.5462,2025-08-01
