week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.279,1.952,7.3427,2020-12-31
2,17.917,1.953,7.5608,2021-01-07
3,18.047,1.985,7.4673,2021-01-14
4,17.957,2.222,7.6185,2021-01-21
5,18.796,1.897,7.5006,2021-01-28
6,18.16,1.662,7.3288,2021-02-04
7,18.0,1.678,7.4272,2021-02-11
8,18.256,1.563,7.2456,2021-02-18
9,17.841,1.26,7.2931,2021-02-25
10,18.636,1.756,7.259,2021-03-04
11,18.215,1.432,7.2719,2021-03-11
12,17.794,1.606,7.1107,2021-03-18
13,18.092,1.344,7.1509,2021-03-25
14,18.364,1.329,7.1535,2021-04-01
15,18.179,1.437,7.1547,2021-04-08
16,17.734,1.274,7.063,2021-04-15
17,18.221,1.139,7.1525,2021-04-22
18,18.245,1.76,7.2334,2021-04-29
19,18.203,1.299,7.1216,2021-05-06
20,18.191,1.668,7.2,2021-05-13
21,17.952,1.091,7.026,2021-05-20
22,17.998,1.334,7.1505,2021-05-27
23,18.457,1.334,7.1917,2021-06-03
24,19.247,1.511,7.4023,2021-06-10
25,18.351,2.088,7.5618,2021-06-17
26,18.434,1.992,7.49,2021-06-24
27,18.359,2.076,7.5427,2021-07-01
28,18.606,2.277,7.8908,2021-07-08
29,19.324,2.382,8.1436,2021-07-15
30,18.998,2.357,8.0312,2021-07-22
31,18.425,2.107,8.0279,2021-07-29
32,20.147,1.994,7.9307,2021-08-05
33,19.008,2.383,8.3211,2021-08-12
34,18.458,2.327,7.8338,2021-08-19
35,19.297,2.355,8.0693,2021-08-26
36,18.621,2.34,8.0593,2021-09-02
37,18.745,2.485,8.2054,2021-09-09
38,19.193,1.758,7.7878,2021-09-16
39,18.082,2.313,7.8068,2021-09-23
40,18.928,2.213,7.8084,2021-09-30
41,18.095,1.778,7.4801,2021-10-07
42,18.028,1.898,7.4174,2021-10-14
43,17.891,1.878,7.404,2021-10-21
44,18.279,1.984,7.4647,2021-10-28
45,18.042,1.687,7.47,2021-11-04
46,17.988,1.985,7.5012,2021-11-11
47,17.806,1.938,7.4605,2021-11-18
48,17.906,1.986,7.3907,2021-11-25
49,18.524,2.09,7.6788,2021-12-02
50,18.123,1.724,7.7517,2021-12-09
51,18.203,1.805,7.6768,2021-12-16
52,17.907,2.078,7.7006,2021-12-23
53,18.087,1.663,7.475,2021-12-30
54,18.045,1.982,7.5585,2022-01-06
55,17.72,2.059,7.5295,2022-01-13
56,17.994,1.758,7.49,2022-01-20
57,17.85,1.774,7.5686,2022-01-27
58,18.459,1.707,7.3724,2022-02-03
