week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,18.858,1.956,7.7908,2020-12-31
2,18.965,2.097,7.903,2021-01-07
3,18.75,2.002,7.9041,2021-01-14
4,18.556,2.257,7.9949,2021-01-21
5,18.215,1.87,7.8117,2021-01-28
6,18.628,1.827,7.7275,2021-02-04
7,18.51,1.732,7.7188,2021-02-11
8,18.691,1.572,7.6182,2021-02-18
9,18.691,1.416,7.665,2021-02-25
10,18.299,1.762,7.6243,2021-03-04
11,19.045,1.613,7.6817,2021-03-11
12,18.858,1.65,7.5163,2021-03-18
13,18.445,1.297,7.5237,2021-03-25
14,18.289,1.378,7.5151,2021-04-01
15,18.919,1.477,7.5053,2021-04-08
16,18.758,1.266,7.404,2021-04-15
17,18.895,1.182,7.5231,2021-04-22
18,19.1,1.663,7.5864,2021-04-29
19,18.803,1.348,7.4529,2021-05-06
20,19.013,1.674,7.5017,2021-05-13
21,18.742,1.175,7.4088,2021-05-20
22,18.633,1.404,7.5041,2021-05-27
23,19.147,1.342,7.5544,2021-06-03
24,19.018,1.588,7.7853,2021-06-10
25,19.028,2.109,7.9864,2021-06-17
26,19.079,2.112,7.8653,2021-06-24
27,19.33,2.041,7.9803,2021-07-01
28,19.308,2.556,8.385,2021-07-08
29,20.019,2.867,8.5824,2021-07-15
30,20.14,2.831,8.5091,2021-07-22
31,19.502,2.495,8.4621,2021-07-29
32,19.628,2.002,8.3591,2021-08-05
33,19.819,2.812,8.8032,2021-08-12
34,19.473,2.463,8.2605,2021-08-19
35,19.976,2.747,8.5527,2021-08-26
36,19.47,2.71,8.5359,2021-09-02
37,19.688,2.713,8.7214,2021-09-09
38,19.682,1.888,8.2247,2021-09-16
39,18.659,2.505,8.1931,2021-09-23
40,19.189,2.568,8.2126,2021-09-30
41,18.741,1.819,7.8487,2021-10-07
42,19.187,1.961,7.8304,2021-10-14
43,18.713,1.917,7.7771,2021-10-21
44,18.775,1.923,7.8855,2021-10-28
45,18.669,1.607,7.8212,2021-11-04
46,18.558,2.201,7.9199,2021-11-11
47,18.554,2.024,7.8185,2021-11-18
48,18.722,1.992,7.7684,2021-11-25
49,19.011,2.162,8.0863,2021-12-02
50,18.905,1.893,8.1664,2021-12-09
51,18.94,1.703,8.0808,2021-12-16
52,18.754,2.145,8.0928,2021-12-23
53,18.963,1.809,7.8793,2021-12-30
54,18.681,2.061,8.0246,2022-01-06
55,18.815,2.325,7.9396,2022-01-13
56,19.069,1.756,7.8424,2022-01-20
57,18.698,1.804,7.9156,2022-01-27
58,19.338,1.804,7.7993,2022-02-03
59,18.288,2.016,7.7535,2022-02-10
60,18.493,1.688,7.7816,2022-02-17
61,18.909,1.679,7.6678,2022-02-24
62,19.027,1.721,7.6815,2022-03-03
63,19.003,1.65,7.5356,2022-03-10
64,18.482,1.511,7.5716,2022-03-17
65,18.605,1.063,7.5094,2022-03-24
66,19.208,1.665,7.6892,2022-03-31
67,19.344,1.605,7.6896,2022-04-07
68,18.713,1.152,7.4024,2022-04-14
69,18.436,1.145,7.3856,2022-04-21
70,19.158,1.416,7.3827,2022-04-28
71,18.407,1.492,7.451,2022-05-05
72,18.912,1.612,7.569,2022-05-12
73,18.445,1.308,7.6387,2022-05-19
74,18.645,1.085,7.4524,2022-05-26
75,19.41,1.337,7.6307,2022-06-02
76,18.912,1.775,7.8543,2022-06-09
77,20.111,1.273,7.8659,2022-06-16
78,20.091,2.132,8.396,2022-06-23
79,19.092,1.721,8.0266,2022-06-30
