week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
1,11.406,1.285,5.1819,2020-12-31
2,11.077,1.285,5.2236,2021-01-07
3,10.949,1.383,5.1195,2021-01-14
4,11.021,1.472,5.2699,2021-01-21
5,11.533,1.249,5.1717,2021-01-28
6,11.251,1.094,5.0278,2021-02-04
7,11.031,1.104,5.0904,2021-02-11
8,11.269,1.029,4.9651,2021-02-18
9,11.123,0.829,4.9993,2021-02-25
10,11.56,1.156,4.9593,2021-03-04
11,11.199,1.041,4.9898,2021-03-11
12,11.015,1.057,4.8334,2021-03-18
13,11.255,0.885,4.8712,2021-03-25
14,11.48,0.875,4.8612,2021-04-01
15,11.287,0.946,4.8467,2021-04-08
16,11.06,0.839,4.7835,2021-04-15
17,11.194,0.75,4.8411,2021-04-22
18,11.499,1.172,4.9215,2021-04-29
19,11.29,0.855,4.8237,2021-05-06
20,11.256,1.098,4.8718,2021-05-13
21,11.058,0.718,4.761,2021-05-20
22,11.28,0.878,4.8609,2021-05-27
23,11.389,0.878,4.8951,2021-06-03
24,12.455,0.994,5.107,2021-06-10
25,11.597,1.374,5.242,2021-06-17
26,11.604,1.311,5.1888,2021-06-24
27,11.473,1.372,5.2352,2021-07-01
28,11.961,1.669,5.5575,2021-07-08
29,12.639,1.857,5.7961,2021-07-15
30,12.351,1.906,5.6759,2021-07-22
31,11.861,1.579,5.7052,2021-07-29
32,13.084,1.312,5.5963,2021-08-05
33,12.577,1.806,5.9698,2021-08-12
34,11.754,1.578,5.5121,2021-08-19
35,12.483,1.816,5.7333,2021-08-26
36,12.097,1.81,5.7239,2021-09-02
37,12.243,1.784,5.8696,2021-09-09
38,12.363,1.157,5.4656,2021-09-16
39,11.371,1.654,5.4382,2021-09-23
40,11.796,1.548,5.464,2021-09-30
41,11.215,1.17,5.1423,2021-10-07
42,11.033,1.249,5.1006,2021-10-14
43,10.887,1.236,5.0764,2021-10-21
44,11.468,1.306,5.1426,2021-10-28
45,11.172,1.11,5.1245,2021-11-04
46,11.157,1.392,5.1661,2021-11-11
47,10.892,1.275,5.1116,2021-11-18
48,11.13,1.307,5.0723,2021-11-25
49,11.686,1.383,5.329,2021-12-02
50,11.331,1.135,5.4142,2021-12-09
51,11.48,1.188,5.3712,2021-12-16
52,11.231,1.368,5.352,2021-12-23
53,11.276,1.094,5.2145,2021-12-30
54,11.213,1.304,5.2335,2022-01-06
55,10.943,1.472,5.1783,2022-01-13
56,11.134,1.157,5.1711,2022-01-20
57,11.12,1.168,5.2406,2022-01-27
58,11.287,1.123,5.0909,2022-02-03
59,11.318,1.314,5.1265,2022-02-10
60,11.397,1.116,5.0685,2022-02-17
61,11.076,1.061,5.0284,2022-02-24
62,11.292,1.131,4.9729,2022-03-03
63,11.2,1.051,4.8882,2022-03-10
64,11.573,0.97,4.957,2022-03-17
65,11.022,0.743,4.8952,2022-03-24
66,11.595,1.137,5.0005,2022-03-31
67,11.415,1.006,5.0521,2022-04-07
68,11.176,0.72,4.7787,2022-04-14
69,10.969,0.767,4.7809,2022-04-21
70,11.23,0.836,4.7848,2022-04-28
71,10.882,1.006,4.7936,2022-05-05
