week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,24.3,6.1,13.79,840.0,0.0,214.62,100,0,35.26
2,16.3,4.7,11.34,722.0,0.0,170.89,100,1,70.28
3,21.7,5.4,12.49,883.0,0.0,215.94,100,0,40.73
4,30.4,6.7,14.26,943.0,0.0,239.78,100,0,28.18
5,30.2,10.2,19.16,966.0,0.0,283.15,100,0,28.71
6,28.2,11.1,18.17,961.0,0.0,282.7,100,0,54.77
7,30.7,10.9,16.67,1005.0,0.0,259.64,100,0,64.03
8,30.9,12.3,16.71,1006.0,0.0,219.85,100,0,67.45
9,34.6,9.5,18.41,1008.0,0.0,268.15,100,0,44.46
10,28.1,12.5,18.89,1008.0,0.0,310.55,100,0,43.33
11,25.2,12.1,17.99,987.0,0.0,264.92,100,0,57.58
12,25.4,10.6,17.79,1020.0,0.0,277.14,100,0,55.41
13,30.3,11.9,19.51,1027.0,0.0,324.83,100,0,43.2
14,28.2,13.1,19.76,1011.0,0.0,326.02,100,0,40.92
15,31.0,11.9,20.2,1034.0,0.0,321.49,100,0,39.8
16,38.0,14.6,24.0,1008.0,0.0,327.77,100,0,31.87
17,30.7,14.7,22.4,1009.0,0.0,299.65,100,0,39.46
18,30.3,15.5,22.94,984.0,0.0,308.93,100,0,37.48
19,31.2,15.4,23.69,1008.0,0.0,323.91,100,0,16.2
20,31.4,17.1,24.21,959.0,0.0,314.7,100,0,23.38
21,32.8,17.5,24.44,974.0,0.0,284.91,100,0,58.46
22,34.2,15.9,24.61,979.0,0.0,297.01,100,0,37.13
23,35.7,16.1,24.31,987.0,0.0,316.04,100,0,19.8
24,33.0,17.4,25.86,959.0,0.0,285.83,100,0,17.7
25,32.2,18.7,22.87,919.0,0.0,200.17,100,0,73.86
26,37.0,16.0,25.59,940.0,0.0,283.48,100,0,25.16
27,36.2,16.9,24.61,915.0,0.0,254.04,100,0,48.52
28,35.5,19.0,26.41,890.0,0.0,260.41,100,0,16.29
29,33.3,14.9,22.54,907.0,0.0,260.23,100,0,30.13
30,36.9,14.8,24.45,872.0,0.0,228.76,100,0,34.89
31,35.6,14.6,23.31,859.0,0.0,220.67,100,0,46.79
32,30.0,12.7,20.27,793.0,0.0,155.33,100,0,66.02
33,31.1,7.5,18.37,785.0,0.0,206.3,100,0,9.55
34,24.9,9.6,17.01,725.0,0.0,162.46,100,0,49.4
35,32.7,9.5,19.02,689.0,0.0,167.05,100,0,36.27
36,27.3,11.8,18.47,662.0,0.0,164.41,100,0,49.44
37,33.7,10.7,21.07,656.0,0.0,170.03,100,0,20.36
38,29.9,11.1,17.92,654.0,0.0,149.67,100,0,67.55
39,29.4,9.2,18.62,634.0,0.0,150.8,100,0,20.6
40,28.1,10.6,17.37,604.0,0.0,140.9,100,0,30.09
41,20.3,6.2,13.61,588.0,0.0,108.68,100,0,47.18
42,20.7,4.0,11.33,596.0,0.0,109.8,100,0,40.57
43,19.5,4.7,13.24,588.0,0.0,93.2,100,0,90.1
44,17.7,4.5,11.2,593.0,0.0,88.31,100,0,64.87
45,20.9,4.4,12.69,600.0,0.0,144.6,100,0,34.68
46,24.7,9.7,17.09,609.0,0.0,113.45,100,0,86.16
47,23.9,6.0,14.88,633.0,0.0,146.61,100,0,27.32
48,23.5,5.4,14.81,677.0,0.0,163.46,100,0,34.53
49,27.0,4.4,13.81,714.0,0.0,169.18,100,0,26.17
50,31.2,9.4,20.01,760.0,0.0,202.38,99,0,5.59
51,27.5,5.2,14.03,775.0,0.0,191.29,100,0,26.35
52,23.5,1.2,10.97,818.0,0.0,179.97,100,0,51.62
53,28.6,6.7,15.14,831.0,0.0,205.39,100,0,42.43
54,24.5,4.8,13.82,877.0,0.0,237.69,100,0,13.18
55,27.4,8.5,17.16,889.0,0.0,247.73,100,0,39.62
56,30.4,9.4,18.92,906.0,0.0,268.42,100,0,41.98
57,21.0,10.5,15.16,893.0,0.0,160.11,100,0,83.87
58,35.1,11.9,20.69,968.0,0.0,285.86,100,0,30.99
59,23.8,8.2,16.24,976.0,0.0,285.16,100,0,38.06
60,29.9,9.8,17.26,1004.0,0.0,296.67,100,0,35.48
61,31.6,10.4,18.34,1008.0,0.0,303.82,100,0,43.97
62,27.4,10.5,18.57,1000.0,0.0,291.75,100,0,49.81
63,33.3,9.2,19.69,1033.0,0.0,335.65,100,0,22.74
64,26.1,12.0,18.24,990.0,0.0,273.43,100,0,63.32
65,24.9,13.0,18.81,1000.0,0.0,284.52,100,0,63.17
66,26.9,12.7,19.66,1018.0,0.0,317.96,100,0,52.62
67,29.8,13.3,21.89,999.0,0.0,332.92,100,0,36.32
68,27.8,12.9,20.58,1022.0,0.0,338.49,100,0,31.62
69,34.1,15.9,25.06,1026.0,0.0,339.43,100,0,8.02
70,35.2,16.2,24.13,1000.0,0.0,330.1,100,0,24.65
71,31.9,16.5,22.9,1000.0,0.0,326.72,100,0,26.42
72,30.3,16.4,22.81,977.0,0.0,309.98,100,0,40.6
73,32.5,16.3,23.77,968.0,0.0,312.53,100,0,45.6
74,30.0,16.5,23.36,966.0,0.0,276.8,100,0,66.21
75,35.2,19.0,25.89,961.0,0.0,297.8,100,0,41.37
76,35.3,18.8,26.71,945.0,0.0,302.33,100,0,28.33
77,32.6,17.8,24.82,951.0,0.0,286.73,100,0,20.14
78,30.9,17.9,24.36,915.0,0.0,279.88,100,0,26.69
79,39.1,18.8,28.56,912.0,0.0,266.04,100,0,22.65
80,40.2,19.8,27.79,879.0,0.0,189.37,100,0,52.45
81,27.3,16.6,22.23,855.0,0.0,212.28,100,0,51.74
82,32.9,15.4,23.98,868.0,0.0,249.4,100,0,21.36
83,35.1,16.1,24.29,823.0,0.0,224.86,100,0,30.35
84,29.4,16.6,22.73,728.0,0.0,182.38,100,0,54.17
85,26.6,16.9,21.18,722.0,0.0,139.66,100,0,74.25
